Datum Zeit,Schwartenberg PM2.5
,µg/m³
28-02-03,
27-02-03,63.35
26-02-03,
25-02-03,27.56
24-02-03,
23-02-03,31.42
22-02-03,
21-02-03,22.15
20-02-03,
19-02-03,12.33
18-02-03,
17-02-03,18.82
16-02-03,
15-02-03,14.07
14-02-03,
13-02-03,13.11
12-02-03,
11-02-03,23.08
10-02-03,
09-02-03,26.89
08-02-03,
07-02-03,11.94
06-02-03,
05-02-03,10.46
04-02-03,
03-02-03,2.28
02-02-03,
01-02-03,12.13

