Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
28-02-03,
27-02-03,62.83
26-02-03,
25-02-03,50.93
24-02-03,
23-02-03,41.54
22-02-03,
21-02-03,46.68
20-02-03,
19-02-03,25.56
18-02-03,
17-02-03,37.47
16-02-03,
15-02-03,28.42
14-02-03,
13-02-03,52.97
12-02-03,
11-02-03,58.47
10-02-03,
09-02-03,37.58
08-02-03,
07-02-03,32.92
06-02-03,
05-02-03,30.81
04-02-03,
03-02-03,5.71
02-02-03,
01-02-03,19.58

