Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
28-02-03,179
27-02-03,137
26-02-03,96
25-02-03,108
24-02-03,114
23-02-03,76
22-02-03,90
21-02-03,73
20-02-03,40
19-02-03,44
18-02-03,82
17-02-03,73
16-02-03,38
15-02-03,38
14-02-03,98
13-02-03,90
12-02-03,91
11-02-03,90
10-02-03,75
09-02-03,55
08-02-03,55
07-02-03,51
06-02-03,49
05-02-03,46
04-02-03,26
03-02-03,12
02-02-03,24
01-02-03,24

