Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
28-02-03,114
27-02-03,81
26-02-03,54
25-02-03,40
24-02-03,46
23-02-03,30
22-02-03,39
21-02-03,39
20-02-03,21
19-02-03,20
18-02-03,60
17-02-03,45
16-02-03,17
15-02-03,24
14-02-03,72
13-02-03,55
12-02-03,52
11-02-03,44
10-02-03,41
09-02-03,32
08-02-03,30
07-02-03,22
06-02-03,17
05-02-03,22
04-02-03,12
03-02-03,5
02-02-03,30
01-02-03,19

