Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2016-08-01,,,,,,16,,6.52,
2016-08-01,01:00,,3,10,,,,,
2016-08-01,02:00,,7,16,,,,,
2016-08-01,03:00,,5,16,,,,,
2016-08-01,04:00,,16,26,,,,,
2016-08-01,05:00,,47,41,,,,,
2016-08-01,06:00,,73,60,,,,,
2016-08-01,07:00,,100,74,,,,,
2016-08-01,08:00,,94,65,,,,,
2016-08-01,09:00,,70,56,,,,,
2016-08-01,10:00,,72,57,,,,,
2016-08-01,11:00,,47,44,,,,,
2016-08-01,12:00,,51,49,,,,,
2016-08-01,13:00,,45,48,,,,,
2016-08-01,14:00,,51,49,,,,,
2016-08-01,15:00,,64,58,,,,,
2016-08-01,16:00,,63,67,,,,,
2016-08-01,17:00,,59,66,,,,,
2016-08-01,18:00,,52,64,,,,,
2016-08-01,19:00,,29,46,,,,,
2016-08-01,20:00,,19,37,,,,,
2016-08-01,21:00,,26,51,,,,,
2016-08-01,22:00,,24,54,,,,,
2016-08-01,23:00,,19,45,,,,,
2016-08-02,,,,,,18,,7.56,
2016-08-02,00:00,,10,23,,,,,
2016-08-02,01:00,,8,19,,,,,
2016-08-02,02:00,,5,18,,,,,
2016-08-02,03:00,,9,18,,,,,
2016-08-02,04:00,,16,22,,,,,
2016-08-02,05:00,,58,51,,,,,
2016-08-02,06:00,,128,76,,,,,
2016-08-02,07:00,,156,91,,,,,
2016-08-02,08:00,,119,92,,,,,
2016-08-02,09:00,,88,81,,,,,
2016-08-02,10:00,,137,100,,,,,
2016-08-02,11:00,,201,110,,,,,
2016-08-02,12:00,,115,89,,,,,
2016-08-02,13:00,,64,79,,,,,
2016-08-02,14:00,,91,87,,,,,
2016-08-02,16:00,,89,88,,,,,
2016-08-02,17:00,,83,78,,,,,
2016-08-02,18:00,,80,74,,,,,
2016-08-02,19:00,,30,42,,,,,
2016-08-02,20:00,,25,39,,,,,
2016-08-02,21:00,,30,47,,,,,
2016-08-02,22:00,,49,52,,,,,
2016-08-02,23:00,,19,28,,,,,
2016-08-03,,,,,,18,,6.42,
2016-08-03,00:00,,9,17,,,,,
2016-08-03,01:00,,6,14,,,,,
2016-08-03,02:00,,8,17,,,,,
2016-08-03,03:00,,6,12,,,,,
2016-08-03,04:00,,11,17,,,,,
2016-08-03,05:00,,40,31,,,,,
2016-08-03,06:00,,101,58,,,,,
2016-08-03,07:00,,128,62,,,,,
2016-08-03,08:00,,93,48,,,,,
2016-08-03,09:00,,78,42,,,,,
2016-08-03,10:00,,98,55,,,,,
2016-08-03,11:00,,59,40,,,,,
2016-08-03,12:00,,59,40,,,,,
2016-08-03,13:00,,63,44,,,,,
2016-08-03,14:00,,87,51,,,,,
2016-08-03,15:00,,104,63,,,,,
2016-08-03,16:00,,97,61,,,,,
2016-08-03,17:00,,86,64,,,,,
2016-08-03,18:00,,55,48,,,,,
2016-08-03,19:00,,41,42,,,,,
2016-08-03,20:00,,29,32,,,,,
2016-08-03,21:00,,33,43,,,,,
2016-08-03,22:00,,25,28,,,,,
2016-08-03,23:00,,15,22,,,,,
2016-08-04,,,,,,30,,8.69,
2016-08-04,00:00,,6,14,,,,,
2016-08-04,01:00,,6,13,,,,,
2016-08-04,02:00,,6,12,,,,,
2016-08-04,03:00,,9,13,,,,,
2016-08-04,04:00,,23,24,,,,,
2016-08-04,05:00,,54,43,,,,,
2016-08-04,06:00,,114,64,,,,,
2016-08-04,07:00,,190,84,,,,,
2016-08-04,08:00,,171,71,,,,,
2016-08-04,09:00,,114,65,,,,,
2016-08-04,10:00,,67,61,,,,,
2016-08-04,11:00,,61,64,,,,,
2016-08-04,12:00,,46,57,,,,,
2016-08-04,13:00,,58,71,,,,,
2016-08-04,14:00,,75,79,,,,,
2016-08-04,15:00,,73,88,,,,,
2016-08-04,16:00,,85,102,,,,,
2016-08-04,17:00,,89,107,,,,,
2016-08-04,18:00,,52,81,,,,,
2016-08-04,19:00,,7,23,,,,,
2016-08-04,20:00,,10,28,,,,,
2016-08-04,21:00,,3,19,,,,,
2016-08-04,22:00,,4,18,,,,,
