Datum Zeit,Freiberg PM10
,µg/m³
31-07-14,17
30-07-14,21
29-07-14,21
28-07-14,24
27-07-14,15
26-07-14,24
25-07-14,13
24-07-14,15
23-07-14,21
22-07-14,26
21-07-14,35
20-07-14,23
19-07-14,29
18-07-14,24
17-07-14,23
16-07-14,22
15-07-14,16
14-07-14,11
13-07-14,14
12-07-14,19
11-07-14,18
10-07-14,9
09-07-14,10
08-07-14,23
07-07-14,14
06-07-14,9
05-07-14,16
04-07-14,20
03-07-14,17
02-07-14,13
01-07-14,12

