Datum Zeit,Collmberg PM10
,µg/m³
31-07-14,12
30-07-14,12
29-07-14,18
28-07-14,18
27-07-14,18
26-07-14,15
25-07-14,11
24-07-14,12
23-07-14,18
22-07-14,17
21-07-14,33
20-07-14,21
19-07-14,24
18-07-14,15
17-07-14,14
16-07-14,14
15-07-14,15
14-07-14,12
13-07-14,11
12-07-14,12
11-07-14,14
10-07-14,10
09-07-14,7
08-07-14,12
07-07-14,11
06-07-14,9
05-07-14,15
04-07-14,14
03-07-14,10
02-07-14,9
01-07-14,10

