Datum Zeit,Radebeul-Wahnsdorf O3
,µg/m³
01-08-14 00:00,46
31-07-14 23:00,79
31-07-14 22:00,79
31-07-14 21:00,82
31-07-14 20:00,80
31-07-14 19:00,84
31-07-14 18:00,90
31-07-14 17:00,89
31-07-14 16:00,90
31-07-14 15:00,90
31-07-14 14:00,89
31-07-14 13:00,89
31-07-14 12:00,87
31-07-14 11:00,80
31-07-14 10:00,74
31-07-14 09:00,59
31-07-14 08:00,50
31-07-14 07:00,44
31-07-14 06:00,42
31-07-14 05:00,39
31-07-14 04:00,48
31-07-14 03:00,56
31-07-14 02:00,56
31-07-14 01:00,59
31-07-14 00:00,67
30-07-14 23:00,81
30-07-14 22:00,85
30-07-14 21:00,85
30-07-14 20:00,96
30-07-14 19:00,106
30-07-14 18:00,102
30-07-14 17:00,98
30-07-14 16:00,106
30-07-14 15:00,103
30-07-14 14:00,94
30-07-14 13:00,90
30-07-14 12:00,103
30-07-14 11:00,81
30-07-14 10:00,77
30-07-14 09:00,47
30-07-14 08:00,36
30-07-14 07:00,28
30-07-14 06:00,37
30-07-14 05:00,30
30-07-14 04:00,22
30-07-14 03:00,42
30-07-14 02:00,46
30-07-14 01:00,67
30-07-14 00:00,53
29-07-14 23:00,45
29-07-14 22:00,74
29-07-14 21:00,86
29-07-14 20:00,81
29-07-14 19:00,78
29-07-14 18:00,75
29-07-14 17:00,78
29-07-14 16:00,71
29-07-14 15:00,82
29-07-14 14:00,120
29-07-14 13:00,132
29-07-14 12:00,128
29-07-14 11:00,115
29-07-14 10:00,88
29-07-14 09:00,72
29-07-14 08:00,60
29-07-14 07:00,43
29-07-14 06:00,39
29-07-14 05:00,46
29-07-14 04:00,51
29-07-14 03:00,66
29-07-14 02:00,82
29-07-14 01:00,96
29-07-14 00:00,84
28-07-14 23:00,103
28-07-14 22:00,99
28-07-14 21:00,83
28-07-14 20:00,78
28-07-14 19:00,96
28-07-14 18:00,117
28-07-14 17:00,122
28-07-14 16:00,124
28-07-14 15:00,117
28-07-14 14:00,118
28-07-14 13:00,114
28-07-14 12:00,104
28-07-14 11:00,94
28-07-14 10:00,81
28-07-14 09:00,68
28-07-14 08:00,49
28-07-14 07:00,41
28-07-14 06:00,38
28-07-14 05:00,38
28-07-14 04:00,49
28-07-14 03:00,45
28-07-14 02:00,53
28-07-14 01:00,68
28-07-14 00:00,72
27-07-14 23:00,81
27-07-14 22:00,86
27-07-14 21:00,94
27-07-14 20:00,97
27-07-14 19:00,111
27-07-14 18:00,109
27-07-14 17:00,122
27-07-14 16:00,126
27-07-14 15:00,122
27-07-14 14:00,123
27-07-14 13:00,122
27-07-14 12:00,125
27-07-14 11:00,115
27-07-14 10:00,90
27-07-14 09:00,68
27-07-14 08:00,53
27-07-14 07:00,51
27-07-14 06:00,60
27-07-14 05:00,67
27-07-14 04:00,58
27-07-14 03:00,82
27-07-14 02:00,84
27-07-14 01:00,65
27-07-14 00:00,82
26-07-14 23:00,70
26-07-14 22:00,67
26-07-14 21:00,81
26-07-14 20:00,92
26-07-14 19:00,109
26-07-14 18:00,123
26-07-14 17:00,130
26-07-14 16:00,130
26-07-14 15:00,128
26-07-14 14:00,129
26-07-14 13:00,124
26-07-14 12:00,121
26-07-14 11:00,107
26-07-14 10:00,70
26-07-14 09:00,42
26-07-14 08:00,31
26-07-14 07:00,21
26-07-14 06:00,13
26-07-14 05:00,5
26-07-14 04:00,4
26-07-14 03:00,4
26-07-14 02:00,13
26-07-14 01:00,10
26-07-14 00:00,8
25-07-14 23:00,29
25-07-14 22:00,19
25-07-14 21:00,22
25-07-14 20:00,33
25-07-14 19:00,55
25-07-14 18:00,68
25-07-14 17:00,67
25-07-14 16:00,66
25-07-14 15:00,59
25-07-14 14:00,50
25-07-14 13:00,43
25-07-14 12:00,36
25-07-14 11:00,29
25-07-14 10:00,24
25-07-14 09:00,19
25-07-14 08:00,19
25-07-14 07:00,21
25-07-14 06:00,30
25-07-14 05:00,37
25-07-14 04:00,41
25-07-14 03:00,47
25-07-14 02:00,52
25-07-14 01:00,57
25-07-14 00:00,58
24-07-14 23:00,54
24-07-14 22:00,54
24-07-14 21:00,59
24-07-14 20:00,57
24-07-14 19:00,57
24-07-14 18:00,64
24-07-14 17:00,67
24-07-14 16:00,74
24-07-14 15:00,68
24-07-14 14:00,61
24-07-14 13:00,63
24-07-14 12:00,61
24-07-14 11:00,56
24-07-14 10:00,67
24-07-14 09:00,61
24-07-14 08:00,52
24-07-14 07:00,45
24-07-14 06:00,36
24-07-14 05:00,33
24-07-14 04:00,44
24-07-14 03:00,53
24-07-14 02:00,63
24-07-14 01:00,68
24-07-14 00:00,70
23-07-14 23:00,79
23-07-14 22:00,81
23-07-14 21:00,85
23-07-14 20:00,90
23-07-14 19:00,91
23-07-14 18:00,103
23-07-14 17:00,106
23-07-14 16:00,106
23-07-14 15:00,106
23-07-14 14:00,101
23-07-14 13:00,97
23-07-14 12:00,96
23-07-14 11:00,95
23-07-14 10:00,85
23-07-14 09:00,71
23-07-14 08:00,63
23-07-14 07:00,57
23-07-14 06:00,52
23-07-14 05:00,67
23-07-14 04:00,78
23-07-14 03:00,78
23-07-14 02:00,75
23-07-14 01:00,80
23-07-14 00:00,90
22-07-14 23:00,92
22-07-14 22:00,94
22-07-14 21:00,104
22-07-14 20:00,112
22-07-14 19:00,117
22-07-14 18:00,113
22-07-14 17:00,111
22-07-14 16:00,110
22-07-14 15:00,110
22-07-14 14:00,111
22-07-14 13:00,111
22-07-14 12:00,111
22-07-14 11:00,111
22-07-14 10:00,101
22-07-14 09:00,87
22-07-14 08:00,74
22-07-14 07:00,67
22-07-14 06:00,64
22-07-14 05:00,65
22-07-14 04:00,67
22-07-14 03:00,60
22-07-14 02:00,51
22-07-14 01:00,42
22-07-14 00:00,56
21-07-14 23:00,67
21-07-14 22:00,70
21-07-14 21:00,72
21-07-14 20:00,85
21-07-14 19:00,87
21-07-14 18:00,90
21-07-14 17:00,101
21-07-14 16:00,100
21-07-14 15:00,101
21-07-14 14:00,109
21-07-14 13:00,121
21-07-14 12:00,108
21-07-14 11:00,93
21-07-14 10:00,70
21-07-14 09:00,53
21-07-14 08:00,20
21-07-14 07:00,31
21-07-14 06:00,35
21-07-14 05:00,32
21-07-14 04:00,63
21-07-14 03:00,72
21-07-14 02:00,88
21-07-14 01:00,91
21-07-14 00:00,116
20-07-14 23:00,81
20-07-14 22:00,100
20-07-14 21:00,91
20-07-14 20:00,101
20-07-14 19:00,120
20-07-14 18:00,129
20-07-14 17:00,130
20-07-14 16:00,131
20-07-14 15:00,134
20-07-14 14:00,132
20-07-14 13:00,126
20-07-14 12:00,121
20-07-14 11:00,120
20-07-14 10:00,114
20-07-14 09:00,106
20-07-14 08:00,89
20-07-14 07:00,77
20-07-14 06:00,75
20-07-14 05:00,79
20-07-14 04:00,87
20-07-14 03:00,92
20-07-14 02:00,97
20-07-14 01:00,92
20-07-14 00:00,99
19-07-14 23:00,100
19-07-14 22:00,146
19-07-14 21:00,154
19-07-14 20:00,142
19-07-14 19:00,143
19-07-14 18:00,155
19-07-14 17:00,155
19-07-14 16:00,156
19-07-14 15:00,156
19-07-14 14:00,152
19-07-14 13:00,148
19-07-14 12:00,147
19-07-14 11:00,140
19-07-14 10:00,115
19-07-14 09:00,88
19-07-14 08:00,75
19-07-14 07:00,61
19-07-14 06:00,60
19-07-14 05:00,60
19-07-14 04:00,60
19-07-14 03:00,66
19-07-14 02:00,70
19-07-14 01:00,62
19-07-14 00:00,60
18-07-14 23:00,104
18-07-14 22:00,102
18-07-14 21:00,130
18-07-14 20:00,135
18-07-14 19:00,151
18-07-14 18:00,156
18-07-14 17:00,154
18-07-14 16:00,151
18-07-14 15:00,144
18-07-14 14:00,140
18-07-14 13:00,137
18-07-14 12:00,134
18-07-14 11:00,126
18-07-14 10:00,95
