Datum Zeit,Dresden-Winckelmannstr. O3
,µg/m³
01-08-14 00:00,22
31-07-14 23:00,30
31-07-14 22:00,38
31-07-14 21:00,54
31-07-14 20:00,76
31-07-14 19:00,83
31-07-14 18:00,91
31-07-14 17:00,93
31-07-14 16:00,93
31-07-14 15:00,91
31-07-14 14:00,89
31-07-14 13:00,91
31-07-14 12:00,86
31-07-14 11:00,81
31-07-14 10:00,69
31-07-14 09:00,52
31-07-14 08:00,46
31-07-14 07:00,43
31-07-14 06:00,45
31-07-14 05:00,43
31-07-14 04:00,54
31-07-14 03:00,62
31-07-14 02:00,62
31-07-14 01:00,69
31-07-14 00:00,78
30-07-14 23:00,88
30-07-14 22:00,87
30-07-14 21:00,88
30-07-14 20:00,100
30-07-14 19:00,107
30-07-14 18:00,102
30-07-14 17:00,97
30-07-14 16:00,105
30-07-14 15:00,98
30-07-14 14:00,87
30-07-14 13:00,88
30-07-14 12:00,87
30-07-14 11:00,75
30-07-14 10:00,59
30-07-14 09:00,50
30-07-14 08:00,24
30-07-14 07:00,11
30-07-14 06:00,7
30-07-14 05:00,13
30-07-14 04:00,15
30-07-14 03:00,20
30-07-14 02:00,29
30-07-14 01:00,40
30-07-14 00:00,59
29-07-14 23:00,59
29-07-14 22:00,65
29-07-14 21:00,78
29-07-14 20:00,85
29-07-14 19:00,81
29-07-14 18:00,80
29-07-14 17:00,73
29-07-14 16:00,79
29-07-14 15:00,71
29-07-14 14:00,83
29-07-14 13:00,116
29-07-14 12:00,123
29-07-14 11:00,110
29-07-14 10:00,93
29-07-14 09:00,62
29-07-14 08:00,31
29-07-14 07:00,16
29-07-14 06:00,18
29-07-14 05:00,22
29-07-14 04:00,35
29-07-14 03:00,40
29-07-14 02:00,53
29-07-14 01:00,68
29-07-14 00:00,82
28-07-14 23:00,88
28-07-14 22:00,107
28-07-14 21:00,55
28-07-14 20:00,68
28-07-14 19:00,102
28-07-14 18:00,118
28-07-14 17:00,120
28-07-14 16:00,121
28-07-14 15:00,115
28-07-14 14:00,123
28-07-14 13:00,118
28-07-14 12:00,108
28-07-14 11:00,98
28-07-14 10:00,80
28-07-14 09:00,59
28-07-14 08:00,35
28-07-14 07:00,21
28-07-14 06:00,17
28-07-14 05:00,19
28-07-14 04:00,23
28-07-14 03:00,30
28-07-14 02:00,44
28-07-14 01:00,54
28-07-14 00:00,67
27-07-14 23:00,78
27-07-14 22:00,81
27-07-14 21:00,74
27-07-14 20:00,80
27-07-14 19:00,88
27-07-14 18:00,101
27-07-14 17:00,126
27-07-14 16:00,134
27-07-14 15:00,137
27-07-14 14:00,136
27-07-14 13:00,130
27-07-14 12:00,129
27-07-14 11:00,110
27-07-14 10:00,82
27-07-14 09:00,71
27-07-14 08:00,63
27-07-14 07:00,42
27-07-14 06:00,32
27-07-14 05:00,42
27-07-14 04:00,56
27-07-14 03:00,61
27-07-14 02:00,60
27-07-14 01:00,72
27-07-14 00:00,37
26-07-14 23:00,58
26-07-14 22:00,67
26-07-14 21:00,77
26-07-14 20:00,98
26-07-14 19:00,114
26-07-14 18:00,129
26-07-14 17:00,139
26-07-14 16:00,134
26-07-14 15:00,128
26-07-14 14:00,129
26-07-14 13:00,126
26-07-14 12:00,125
26-07-14 11:00,107
26-07-14 10:00,69
26-07-14 09:00,42
26-07-14 08:00,27
26-07-14 07:00,11
26-07-14 06:00,4
26-07-14 05:00,3
26-07-14 04:00,3
26-07-14 03:00,3
26-07-14 02:00,3
26-07-14 01:00,3
26-07-14 00:00,7
25-07-14 23:00,6
25-07-14 22:00,10
25-07-14 21:00,26
25-07-14 20:00,39
25-07-14 19:00,52
25-07-14 18:00,57
25-07-14 17:00,56
25-07-14 16:00,51
25-07-14 15:00,50
25-07-14 14:00,52
25-07-14 13:00,39
25-07-14 12:00,39
25-07-14 11:00,28
25-07-14 10:00,27
25-07-14 09:00,20
25-07-14 08:00,16
25-07-14 07:00,15
25-07-14 06:00,21
25-07-14 05:00,30
25-07-14 04:00,41
25-07-14 03:00,46
25-07-14 02:00,52
25-07-14 01:00,53
25-07-14 00:00,41
24-07-14 23:00,44
24-07-14 22:00,45
24-07-14 21:00,49
24-07-14 20:00,47
24-07-14 19:00,58
24-07-14 18:00,61
24-07-14 17:00,64
24-07-14 16:00,69
24-07-14 15:00,48
24-07-14 14:00,57
24-07-14 13:00,59
24-07-14 12:00,47
24-07-14 11:00,55
24-07-14 10:00,55
24-07-14 09:00,48
24-07-14 08:00,44
24-07-14 07:00,39
24-07-14 06:00,25
24-07-14 05:00,32
24-07-14 04:00,48
24-07-14 03:00,41
24-07-14 02:00,64
24-07-14 01:00,77
24-07-14 00:00,78
23-07-14 23:00,82
23-07-14 22:00,84
23-07-14 21:00,94
23-07-14 20:00,97
23-07-14 19:00,96
23-07-14 18:00,102
23-07-14 17:00,99
23-07-14 16:00,100
23-07-14 15:00,106
23-07-14 14:00,102
23-07-14 13:00,100
23-07-14 12:00,94
23-07-14 11:00,93
23-07-14 10:00,82
23-07-14 09:00,66
23-07-14 08:00,55
23-07-14 07:00,26
23-07-14 06:00,13
23-07-14 05:00,19
23-07-14 04:00,28
23-07-14 03:00,44
23-07-14 02:00,76
23-07-14 01:00,68
23-07-14 00:00,51
22-07-14 23:00,83
22-07-14 22:00,95
22-07-14 21:00,101
22-07-14 20:00,108
22-07-14 19:00,112
22-07-14 18:00,111
22-07-14 17:00,109
22-07-14 16:00,110
22-07-14 15:00,111
22-07-14 14:00,111
22-07-14 13:00,108
22-07-14 12:00,112
22-07-14 11:00,109
22-07-14 10:00,102
22-07-14 09:00,88
22-07-14 08:00,74
22-07-14 07:00,66
