Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-07-14,20
30-07-14,26
29-07-14,26
28-07-14,25
27-07-14,22
26-07-14,22
25-07-14,20
24-07-14,18
23-07-14,24
22-07-14,25
21-07-14,40
20-07-14,27
19-07-14,33
18-07-14,29
17-07-14,29
16-07-14,25
15-07-14,23
14-07-14,21
13-07-14,27
12-07-14,17
11-07-14,25
10-07-14,22
09-07-14,20
08-07-14,22
07-07-14,19
06-07-14,13
05-07-14,23
04-07-14,27
03-07-14,23
02-07-14,17
01-07-14,18

