Datum Zeit,Leipzig-West PM10
,µg/m³
31-07-14,14
30-07-14,18
29-07-14,21
28-07-14,20
27-07-14,21
26-07-14,18
25-07-14,14
24-07-14,14
23-07-14,20
22-07-14,18
21-07-14,37
20-07-14,25
19-07-14,25
18-07-14,19
17-07-14,19
16-07-14,16
15-07-14,15
14-07-14,19
13-07-14,15
12-07-14,14
11-07-14,19
10-07-14,15
09-07-14,14
08-07-14,18
07-07-14,12
06-07-14,11
05-07-14,16
04-07-14,17
03-07-14,15
02-07-14,11
01-07-14,10

