Datum Zeit,Klingenthal PM10
,µg/m³
31-07-14,11
30-07-14,13
29-07-14,11
28-07-14,12
27-07-14,11
26-07-14,13
25-07-14,8
24-07-14,11
23-07-14,
22-07-14,15
21-07-14,21
20-07-14,17
19-07-14,17
18-07-14,15
17-07-14,17
16-07-14,14
15-07-14,8
14-07-14,7
13-07-14,8
12-07-14,13
11-07-14,8
10-07-14,3
09-07-14,2
08-07-14,12
07-07-14,9
06-07-14,12
05-07-14,11
04-07-14,12
03-07-14,12
02-07-14,13
01-07-14,13

