Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-07-14,25
30-07-14,27
29-07-14,27
28-07-14,28
27-07-14,24
26-07-14,25
25-07-14,23
24-07-14,21
23-07-14,27
22-07-14,27
21-07-14,43
20-07-14,29
19-07-14,35
18-07-14,33
17-07-14,28
16-07-14,27
15-07-14,22
14-07-14,21
13-07-14,18
12-07-14,19
11-07-14,28
10-07-14,22
09-07-14,
08-07-14,25
07-07-14,19
06-07-14,14
05-07-14,23
04-07-14,28
03-07-14,24
02-07-14,22
01-07-14,20

