Datum Zeit,Goerlitz PM10
,µg/m³
31-07-14,20
30-07-14,23
29-07-14,22
28-07-14,25
27-07-14,23
26-07-14,21
25-07-14,21
24-07-14,16
23-07-14,22
22-07-14,20
21-07-14,28
20-07-14,24
19-07-14,33
18-07-14,30
17-07-14,28
16-07-14,25
15-07-14,18
14-07-14,15
13-07-14,13
12-07-14,21
11-07-14,16
10-07-14,8
09-07-14,14
08-07-14,17
07-07-14,20
06-07-14,13
05-07-14,23
04-07-14,22
03-07-14,16
02-07-14,17
01-07-14,15

