Datum Zeit,Niesky PM10
,µg/m³
31-07-14,
30-07-14,
29-07-14,
28-07-14,16
27-07-14,
26-07-14,17
25-07-14,
24-07-14,13
23-07-14,16
22-07-14,17
21-07-14,23
20-07-14,17
19-07-14,24
18-07-14,20
17-07-14,20
16-07-14,16
15-07-14,13
14-07-14,9
13-07-14,11
12-07-14,15
11-07-14,11
10-07-14,4
09-07-14,11
08-07-14,15
07-07-14,13
06-07-14,9
05-07-14,14
04-07-14,15
03-07-14,11
02-07-14,11
01-07-14,10

