Datum Zeit,Goerlitz PM10
,µg/m³
30-06-00,26
29-06-00,31
28-06-00,34
27-06-00,28
26-06-00,27
25-06-00,25
24-06-00,37
23-06-00,48
22-06-00,54
21-06-00,62
20-06-00,67
19-06-00,44
18-06-00,23
17-06-00,25
16-06-00,28
15-06-00,32
14-06-00,34
13-06-00,44
12-06-00,26
11-06-00,41
10-06-00,38
09-06-00,29
08-06-00,25
07-06-00,24
06-06-00,27
05-06-00,30
04-06-00,40
03-06-00,33
02-06-00,30
01-06-00,29

