Datum Zeit,Leipzig-Mitte PM10
,µg/m³
30-06-00,31
29-06-00,30
28-06-00,33
27-06-00,
26-06-00,
25-06-00,
24-06-00,
23-06-00,28
22-06-00,41
21-06-00,
20-06-00,
19-06-00,
18-06-00,22
17-06-00,22
16-06-00,30
15-06-00,34
14-06-00,41
13-06-00,38
12-06-00,26
11-06-00,36
10-06-00,40
09-06-00,35
08-06-00,26
07-06-00,32
06-06-00,30
05-06-00,76
04-06-00,26
03-06-00,42
02-06-00,32
01-06-00,29

