Datum Zeit,Freiberg PM10
,µg/m³
30-06-00,21
29-06-00,21
28-06-00,18
27-06-00,16
26-06-00,14
25-06-00,14
24-06-00,15
23-06-00,24
22-06-00,30
21-06-00,30
20-06-00,34
19-06-00,23
18-06-00,15
17-06-00,17
16-06-00,18
15-06-00,23
14-06-00,31
13-06-00,40
12-06-00,25
11-06-00,41
10-06-00,41
09-06-00,31
08-06-00,28
07-06-00,27
06-06-00,25
05-06-00,34
04-06-00,24
03-06-00,29
02-06-00,21
01-06-00,22

