Datum Zeit,Dresden-Nord NO
,µg/m³
01-07-00 00:00,42
30-06-00 23:00,48
30-06-00 22:00,29
30-06-00 21:00,39
30-06-00 20:00,35
30-06-00 19:00,36
30-06-00 18:00,37
30-06-00 17:00,35
30-06-00 16:00,41
30-06-00 15:00,43
30-06-00 14:00,45
30-06-00 13:00,45
30-06-00 12:00,51
30-06-00 11:00,63
30-06-00 10:00,71
30-06-00 09:00,59
30-06-00 08:00,66
30-06-00 07:00,103
30-06-00 06:00,
30-06-00 05:00,58
30-06-00 04:00,34
30-06-00 03:00,4
30-06-00 02:00,2
30-06-00 01:00,13
30-06-00 00:00,17
29-06-00 23:00,37
29-06-00 22:00,47
29-06-00 21:00,34
29-06-00 20:00,33
29-06-00 19:00,40
29-06-00 18:00,50
29-06-00 17:00,51
29-06-00 16:00,48
29-06-00 15:00,47
29-06-00 14:00,46
29-06-00 13:00,67
29-06-00 12:00,58
29-06-00 11:00,67
29-06-00 10:00,72
29-06-00 09:00,74
29-06-00 08:00,80
29-06-00 07:00,
29-06-00 06:00,88
29-06-00 05:00,43
29-06-00 04:00,18
29-06-00 03:00,11
29-06-00 02:00,7
29-06-00 01:00,11
29-06-00 00:00,23
28-06-00 23:00,27
28-06-00 22:00,13
28-06-00 21:00,24
28-06-00 20:00,15
28-06-00 19:00,25
28-06-00 18:00,34
28-06-00 17:00,35
28-06-00 16:00,39
28-06-00 15:00,40
28-06-00 14:00,49
28-06-00 13:00,53
28-06-00 12:00,50
28-06-00 11:00,58
28-06-00 10:00,56
28-06-00 09:00,52
28-06-00 08:00,83
28-06-00 07:00,
28-06-00 06:00,97
28-06-00 05:00,91
28-06-00 04:00,50
28-06-00 03:00,22
28-06-00 02:00,11
28-06-00 01:00,12
28-06-00 00:00,14
27-06-00 23:00,23
27-06-00 22:00,42
27-06-00 21:00,38
27-06-00 20:00,39
27-06-00 19:00,41
27-06-00 18:00,39
27-06-00 17:00,47
27-06-00 16:00,56
27-06-00 15:00,47
27-06-00 14:00,50
27-06-00 13:00,49
27-06-00 12:00,51
27-06-00 11:00,
27-06-00 10:00,
27-06-00 09:00,
27-06-00 08:00,
27-06-00 07:00,71
27-06-00 06:00,69
27-06-00 05:00,44
27-06-00 04:00,25
27-06-00 03:00,10
27-06-00 02:00,6
27-06-00 01:00,8
27-06-00 00:00,15
26-06-00 23:00,13
26-06-00 22:00,28
26-06-00 21:00,24
26-06-00 20:00,24
26-06-00 19:00,35
26-06-00 18:00,38
26-06-00 17:00,45
26-06-00 16:00,45
26-06-00 15:00,46
26-06-00 14:00,45
26-06-00 13:00,53
26-06-00 12:00,
26-06-00 11:00,60
26-06-00 10:00,55
26-06-00 09:00,65
26-06-00 08:00,73
26-06-00 07:00,113
26-06-00 06:00,68
26-06-00 05:00,45
26-06-00 04:00,27
26-06-00 03:00,8
26-06-00 02:00,11
26-06-00 01:00,13
26-06-00 00:00,13
25-06-00 23:00,18
25-06-00 22:00,28
25-06-00 21:00,30
25-06-00 20:00,26
25-06-00 19:00,17
25-06-00 18:00,27
25-06-00 17:00,37
25-06-00 16:00,21
25-06-00 15:00,26
25-06-00 14:00,24
25-06-00 13:00,22
25-06-00 12:00,
25-06-00 11:00,32
25-06-00 10:00,22
25-06-00 09:00,23
25-06-00 08:00,20
25-06-00 07:00,13
25-06-00 06:00,17
25-06-00 05:00,20
25-06-00 04:00,13
25-06-00 03:00,8
25-06-00 02:00,9
25-06-00 01:00,21
25-06-00 00:00,36
24-06-00 23:00,27
24-06-00 22:00,32
24-06-00 21:00,23
24-06-00 20:00,20
24-06-00 19:00,19
24-06-00 18:00,27
24-06-00 17:00,26
24-06-00 16:00,26
24-06-00 15:00,29
24-06-00 14:00,32
24-06-00 13:00,
24-06-00 12:00,30
24-06-00 11:00,32
24-06-00 10:00,21
24-06-00 09:00,29
24-06-00 08:00,10
24-06-00 07:00,11
24-06-00 06:00,9
24-06-00 05:00,8
24-06-00 04:00,3
24-06-00 03:00,7
24-06-00 02:00,16
24-06-00 01:00,18
24-06-00 00:00,27
23-06-00 23:00,25
23-06-00 22:00,39
23-06-00 21:00,25
23-06-00 20:00,24
23-06-00 19:00,25
23-06-00 18:00,37
23-06-00 17:00,37
23-06-00 16:00,38
23-06-00 15:00,54
23-06-00 14:00,82
23-06-00 13:00,
23-06-00 12:00,44
23-06-00 11:00,64
23-06-00 10:00,66
23-06-00 09:00,71
23-06-00 08:00,59
23-06-00 07:00,85
23-06-00 06:00,39
23-06-00 05:00,7
23-06-00 04:00,5
23-06-00 03:00,11
23-06-00 02:00,6
23-06-00 01:00,6
23-06-00 00:00,15
22-06-00 23:00,16
22-06-00 22:00,20
22-06-00 21:00,21
22-06-00 20:00,28
22-06-00 19:00,24
22-06-00 18:00,38
22-06-00 17:00,33
22-06-00 16:00,25
22-06-00 15:00,25
22-06-00 14:00,
22-06-00 13:00,35
22-06-00 12:00,35
22-06-00 11:00,33
22-06-00 10:00,25
22-06-00 09:00,27
22-06-00 08:00,33
22-06-00 07:00,60
22-06-00 06:00,39
22-06-00 05:00,38
