Datum Zeit,Bautzen NO2
,µg/m³
01-07-00 00:00,28
30-06-00 23:00,45
30-06-00 22:00,41
30-06-00 21:00,43
30-06-00 20:00,36
30-06-00 19:00,18
30-06-00 18:00,16
30-06-00 17:00,17
30-06-00 16:00,22
30-06-00 15:00,24
30-06-00 14:00,24
30-06-00 13:00,25
30-06-00 12:00,22
30-06-00 11:00,23
30-06-00 10:00,24
30-06-00 09:00,23
30-06-00 08:00,29
30-06-00 07:00,37
30-06-00 06:00,40
30-06-00 05:00,30
30-06-00 04:00,
30-06-00 03:00,19
30-06-00 02:00,15
30-06-00 01:00,20
30-06-00 00:00,18
29-06-00 23:00,24
29-06-00 22:00,27
29-06-00 21:00,23
29-06-00 20:00,25
29-06-00 19:00,23
29-06-00 18:00,21
29-06-00 17:00,22
29-06-00 16:00,23
29-06-00 15:00,26
29-06-00 14:00,28
29-06-00 13:00,22
29-06-00 12:00,19
29-06-00 11:00,26
29-06-00 10:00,22
29-06-00 09:00,20
29-06-00 08:00,23
29-06-00 07:00,36
29-06-00 06:00,45
29-06-00 05:00,33
29-06-00 04:00,
29-06-00 03:00,15
29-06-00 02:00,13
29-06-00 01:00,13
29-06-00 00:00,13
28-06-00 23:00,16
28-06-00 22:00,23
28-06-00 21:00,15
28-06-00 20:00,16
28-06-00 19:00,16
28-06-00 18:00,19
28-06-00 17:00,16
28-06-00 16:00,19
28-06-00 15:00,17
28-06-00 14:00,19
28-06-00 13:00,22
28-06-00 12:00,20
28-06-00 11:00,19
28-06-00 10:00,18
28-06-00 09:00,24
28-06-00 08:00,33
28-06-00 07:00,41
28-06-00 06:00,41
28-06-00 05:00,
28-06-00 04:00,23
28-06-00 03:00,16
28-06-00 02:00,12
28-06-00 01:00,14
28-06-00 00:00,13
27-06-00 23:00,17
27-06-00 22:00,17
27-06-00 21:00,20
27-06-00 20:00,15
27-06-00 19:00,19
27-06-00 18:00,21
27-06-00 17:00,20
27-06-00 16:00,24
27-06-00 15:00,20
27-06-00 14:00,20
27-06-00 13:00,18
27-06-00 12:00,18
27-06-00 11:00,25
27-06-00 10:00,23
27-06-00 09:00,21
27-06-00 08:00,20
27-06-00 07:00,23
27-06-00 06:00,30
27-06-00 05:00,
27-06-00 04:00,11
27-06-00 03:00,8
27-06-00 02:00,7
27-06-00 01:00,7
27-06-00 00:00,8
26-06-00 23:00,9
26-06-00 22:00,16
26-06-00 21:00,18
26-06-00 20:00,16
26-06-00 19:00,15
26-06-00 18:00,20
26-06-00 17:00,19
26-06-00 16:00,21
26-06-00 15:00,27
26-06-00 14:00,19
26-06-00 13:00,19
26-06-00 12:00,17
26-06-00 11:00,22
26-06-00 10:00,23
26-06-00 09:00,23
26-06-00 08:00,21
26-06-00 07:00,36
26-06-00 06:00,
26-06-00 05:00,19
26-06-00 04:00,18
26-06-00 03:00,10
26-06-00 02:00,11
26-06-00 01:00,12
26-06-00 00:00,13
25-06-00 23:00,13
25-06-00 22:00,15
25-06-00 21:00,11
25-06-00 20:00,11
25-06-00 19:00,17
25-06-00 18:00,11
25-06-00 17:00,10
25-06-00 16:00,11
25-06-00 15:00,14
25-06-00 14:00,9
25-06-00 13:00,8
25-06-00 12:00,8
25-06-00 11:00,10
25-06-00 10:00,8
25-06-00 09:00,11
25-06-00 08:00,9
25-06-00 07:00,11
25-06-00 06:00,
25-06-00 05:00,11
25-06-00 04:00,11
25-06-00 03:00,11
25-06-00 02:00,12
25-06-00 01:00,14
25-06-00 00:00,16
24-06-00 23:00,22
24-06-00 22:00,21
24-06-00 21:00,21
24-06-00 20:00,17
24-06-00 19:00,12
24-06-00 18:00,10
24-06-00 17:00,10
24-06-00 16:00,12
24-06-00 15:00,16
24-06-00 14:00,15
24-06-00 13:00,17
24-06-00 12:00,14
24-06-00 11:00,15
24-06-00 10:00,19
24-06-00 09:00,15
24-06-00 08:00,13
24-06-00 07:00,
24-06-00 06:00,22
24-06-00 05:00,18
24-06-00 04:00,16
24-06-00 03:00,17
24-06-00 02:00,14
24-06-00 01:00,16
24-06-00 00:00,15
23-06-00 23:00,18
23-06-00 22:00,26
23-06-00 21:00,39
23-06-00 20:00,25
23-06-00 19:00,23
23-06-00 18:00,23
23-06-00 17:00,12
23-06-00 16:00,15
23-06-00 15:00,22
23-06-00 14:00,42
23-06-00 13:00,38
23-06-00 12:00,39
23-06-00 11:00,39
23-06-00 10:00,40
23-06-00 09:00,40
23-06-00 08:00,24
23-06-00 07:00,
23-06-00 06:00,34
23-06-00 05:00,22
23-06-00 04:00,13
23-06-00 03:00,11
23-06-00 02:00,13
23-06-00 01:00,17
23-06-00 00:00,21
22-06-00 23:00,21
22-06-00 22:00,22
22-06-00 21:00,36
22-06-00 20:00,21
22-06-00 19:00,34
22-06-00 18:00,32
22-06-00 17:00,45
22-06-00 16:00,47
22-06-00 15:00,43
22-06-00 14:00,35
22-06-00 13:00,32
22-06-00 12:00,30
22-06-00 11:00,31
22-06-00 10:00,38
22-06-00 09:00,38
22-06-00 08:00,
22-06-00 07:00,52
22-06-00 06:00,58
22-06-00 05:00,37
22-06-00 04:00,26
22-06-00 03:00,23
22-06-00 02:00,15
22-06-00 01:00,12
22-06-00 00:00,21
21-06-00 23:00,43
21-06-00 22:00,47
21-06-00 21:00,81
21-06-00 20:00,75
21-06-00 19:00,53
21-06-00 18:00,39
21-06-00 17:00,30
21-06-00 16:00,28
21-06-00 15:00,29
21-06-00 14:00,31
21-06-00 13:00,29
21-06-00 12:00,22
21-06-00 11:00,32
21-06-00 10:00,43
21-06-00 09:00,25
21-06-00 08:00,
21-06-00 07:00,27
21-06-00 06:00,25
21-06-00 05:00,16
21-06-00 04:00,11
21-06-00 03:00,8
21-06-00 02:00,6
21-06-00 01:00,7
21-06-00 00:00,8
20-06-00 23:00,7
20-06-00 22:00,9
20-06-00 21:00,11
20-06-00 20:00,12
20-06-00 19:00,10
20-06-00 18:00,8
20-06-00 17:00,10
20-06-00 16:00,9
20-06-00 15:00,9
20-06-00 14:00,8
20-06-00 13:00,12
20-06-00 12:00,12
20-06-00 11:00,13
20-06-00 10:00,12
20-06-00 09:00,
20-06-00 08:00,17
20-06-00 07:00,19
20-06-00 06:00,34
20-06-00 05:00,21
20-06-00 04:00,9
20-06-00 03:00,7
20-06-00 02:00,8
20-06-00 01:00,8
20-06-00 00:00,13
19-06-00 23:00,22
19-06-00 22:00,20
19-06-00 21:00,23
19-06-00 20:00,34
19-06-00 19:00,19
19-06-00 18:00,30
19-06-00 17:00,24
19-06-00 16:00,28
19-06-00 15:00,26
19-06-00 14:00,22
19-06-00 13:00,21
19-06-00 12:00,21
19-06-00 11:00,14
19-06-00 10:00,15
19-06-00 09:00,
19-06-00 08:00,24
19-06-00 07:00,19
19-06-00 06:00,22
19-06-00 05:00,20
19-06-00 04:00,9
19-06-00 03:00,7
19-06-00 02:00,6
19-06-00 01:00,9
19-06-00 00:00,16
18-06-00 23:00,38
18-06-00 22:00,43
18-06-00 21:00,44
18-06-00 20:00,49
18-06-00 19:00,16
18-06-00 18:00,13
18-06-00 17:00,9
18-06-00 16:00,9
18-06-00 15:00,8
18-06-00 14:00,8
18-06-00 13:00,8
18-06-00 12:00,8
18-06-00 11:00,14
18-06-00 10:00,
18-06-00 09:00,14
18-06-00 08:00,16
18-06-00 07:00,14
18-06-00 06:00,14
18-06-00 05:00,14
18-06-00 04:00,16
18-06-00 03:00,15
18-06-00 02:00,16
18-06-00 01:00,32
18-06-00 00:00,26
17-06-00 23:00,25
17-06-00 22:00,19
17-06-00 21:00,23
17-06-00 20:00,19
17-06-00 19:00,11
17-06-00 18:00,8
