Datum Zeit,Freiberg SO2
,µg/m³
01-07-00 00:00,12.7
30-06-00 23:00,12.2
30-06-00 22:00,12.6
30-06-00 21:00,12.0
30-06-00 20:00,11.0
30-06-00 19:00,10.4
30-06-00 18:00,8.3
30-06-00 17:00,6.7
30-06-00 16:00,5.9
30-06-00 15:00,6.3
30-06-00 14:00,5.5
30-06-00 13:00,5.6
30-06-00 12:00,6.1
30-06-00 11:00,6.5
30-06-00 10:00,16.4
30-06-00 09:00,31.4
30-06-00 08:00,8.2
30-06-00 07:00,7.3
30-06-00 06:00,6.0
30-06-00 05:00,6.1
30-06-00 04:00,5.0
30-06-00 03:00,4.7
30-06-00 02:00,
30-06-00 01:00,5.1
30-06-00 00:00,6.3
29-06-00 23:00,5.6
29-06-00 22:00,6.8
29-06-00 21:00,6.3
29-06-00 20:00,4.9
29-06-00 19:00,6.4
29-06-00 18:00,5.2
29-06-00 17:00,6.0
29-06-00 16:00,5.2
29-06-00 15:00,5.8
29-06-00 14:00,5.3
29-06-00 13:00,5.3
29-06-00 12:00,5.8
29-06-00 11:00,8.2
29-06-00 10:00,17.2
29-06-00 09:00,8.9
29-06-00 08:00,7.0
29-06-00 07:00,5.8
29-06-00 06:00,6.3
29-06-00 05:00,6.9
29-06-00 04:00,6.0
29-06-00 03:00,
29-06-00 02:00,5.2
29-06-00 01:00,4.9
29-06-00 00:00,4.5
28-06-00 23:00,5.4
28-06-00 22:00,5.2
28-06-00 21:00,5.3
28-06-00 20:00,5.1
28-06-00 19:00,5.4
28-06-00 18:00,7.7
28-06-00 17:00,7.3
28-06-00 16:00,5.5
28-06-00 15:00,6.0
28-06-00 14:00,5.5
28-06-00 13:00,4.4
28-06-00 12:00,6.4
28-06-00 11:00,6.7
28-06-00 10:00,6.0
28-06-00 09:00,10.0
28-06-00 08:00,7.3
28-06-00 07:00,6.2
28-06-00 06:00,6.2
28-06-00 05:00,5.7
28-06-00 04:00,5.6
28-06-00 03:00,
28-06-00 02:00,5.4
28-06-00 01:00,6.1
28-06-00 00:00,7.7
27-06-00 23:00,8.1
27-06-00 22:00,10.8
27-06-00 21:00,13.1
27-06-00 20:00,11.5
27-06-00 19:00,5.5
27-06-00 18:00,5.4
27-06-00 17:00,6.6
27-06-00 16:00,7.3
27-06-00 15:00,7.1
27-06-00 14:00,6.0
27-06-00 13:00,7.2
27-06-00 12:00,4.7
27-06-00 11:00,5.1
27-06-00 10:00,6.2
27-06-00 09:00,7.6
27-06-00 08:00,8.5
27-06-00 07:00,7.9
27-06-00 06:00,9.3
27-06-00 05:00,8.7
27-06-00 04:00,
27-06-00 03:00,7.3
27-06-00 02:00,8.9
27-06-00 01:00,9.5
27-06-00 00:00,6.6
26-06-00 23:00,5.5
26-06-00 22:00,7.1
26-06-00 21:00,5.9
26-06-00 20:00,6.4
26-06-00 19:00,5.9
26-06-00 18:00,6.3
26-06-00 17:00,6.5
26-06-00 16:00,5.4
26-06-00 15:00,5.8
26-06-00 14:00,5.9
26-06-00 13:00,5.2
26-06-00 12:00,5.0
26-06-00 11:00,5.6
26-06-00 10:00,5.8
26-06-00 09:00,5.4
26-06-00 08:00,4.5
26-06-00 07:00,7.9
26-06-00 06:00,5.7
26-06-00 05:00,4.6
26-06-00 04:00,
26-06-00 03:00,5.2
26-06-00 02:00,4.1
26-06-00 01:00,4.3
26-06-00 00:00,3.7
25-06-00 23:00,4.7
25-06-00 22:00,3.7
25-06-00 21:00,4.4
25-06-00 20:00,4.1
25-06-00 19:00,4.4
25-06-00 18:00,4.4
25-06-00 17:00,4.8
25-06-00 16:00,4.1
25-06-00 15:00,4.7
25-06-00 14:00,4.0
25-06-00 13:00,3.2
25-06-00 12:00,3.9
25-06-00 11:00,4.1
25-06-00 10:00,4.0
25-06-00 09:00,3.9
25-06-00 08:00,4.0
25-06-00 07:00,3.6
25-06-00 06:00,3.6
25-06-00 05:00,
25-06-00 04:00,3.9
25-06-00 03:00,4.2
25-06-00 02:00,4.1
25-06-00 01:00,4.3
25-06-00 00:00,4.4
24-06-00 23:00,4.1
24-06-00 22:00,4.7
24-06-00 21:00,4.8
24-06-00 20:00,3.8
24-06-00 19:00,4.1
24-06-00 18:00,3.9
24-06-00 17:00,3.7
24-06-00 16:00,4.1
24-06-00 15:00,4.2
24-06-00 14:00,3.7
24-06-00 13:00,3.6
24-06-00 12:00,4.1
24-06-00 11:00,4.6
24-06-00 10:00,5.1
24-06-00 09:00,3.9
24-06-00 08:00,5.0
24-06-00 07:00,4.6
24-06-00 06:00,4.2
24-06-00 05:00,
24-06-00 04:00,4.0
24-06-00 03:00,3.1
24-06-00 02:00,3.4
24-06-00 01:00,3.9
24-06-00 00:00,3.5
23-06-00 23:00,4.7
23-06-00 22:00,4.3
23-06-00 21:00,4.0
23-06-00 20:00,4.9
23-06-00 19:00,7.1
23-06-00 18:00,4.6
23-06-00 17:00,3.7
23-06-00 16:00,3.7
23-06-00 15:00,4.6
23-06-00 14:00,4.8
23-06-00 13:00,4.9
23-06-00 12:00,5.3
23-06-00 11:00,4.4
23-06-00 10:00,4.7
23-06-00 09:00,5.2
23-06-00 08:00,5.8
23-06-00 07:00,5.0
23-06-00 06:00,
23-06-00 05:00,3.8
23-06-00 04:00,2.9
23-06-00 03:00,4.1
23-06-00 02:00,3.3
23-06-00 01:00,3.6
23-06-00 00:00,3.8
22-06-00 23:00,3.6
22-06-00 22:00,3.3
22-06-00 21:00,3.1
22-06-00 20:00,4.0
22-06-00 19:00,3.0
22-06-00 18:00,3.0
22-06-00 17:00,2.9
22-06-00 16:00,3.2
22-06-00 15:00,3.4
22-06-00 14:00,4.0
22-06-00 13:00,4.2
22-06-00 12:00,6.0
22-06-00 11:00,5.3
22-06-00 10:00,5.9
22-06-00 09:00,6.4
22-06-00 08:00,6.8
22-06-00 07:00,7.3
22-06-00 06:00,
22-06-00 05:00,6.2
22-06-00 04:00,5.2
22-06-00 03:00,4.9
22-06-00 02:00,4.3
22-06-00 01:00,3.8
22-06-00 00:00,3.7
21-06-00 23:00,5.6
21-06-00 22:00,6.3
21-06-00 21:00,5.2
21-06-00 20:00,3.4
21-06-00 19:00,3.5
21-06-00 18:00,4.4
21-06-00 17:00,4.3
21-06-00 16:00,2.1
21-06-00 15:00,3.2
21-06-00 14:00,3.3
21-06-00 13:00,3.1
21-06-00 12:00,5.3
21-06-00 11:00,9.2
21-06-00 10:00,11.8
21-06-00 09:00,7.8
21-06-00 08:00,8.3
21-06-00 07:00,
21-06-00 06:00,
21-06-00 05:00,
21-06-00 04:00,
21-06-00 03:00,
21-06-00 02:00,
21-06-00 01:00,
21-06-00 00:00,
20-06-00 23:00,
20-06-00 22:00,
20-06-00 21:00,
20-06-00 20:00,
20-06-00 19:00,
20-06-00 18:00,34.1
20-06-00 17:00,32.9
20-06-00 16:00,20.5
20-06-00 15:00,17.9
20-06-00 14:00,3.3
20-06-00 13:00,3.5
20-06-00 12:00,4.5
20-06-00 11:00,7.4
20-06-00 10:00,11.5
20-06-00 09:00,16.2
20-06-00 08:00,37.1
20-06-00 07:00,41.4
20-06-00 06:00,28.9
20-06-00 05:00,21.5
20-06-00 04:00,23.5
20-06-00 03:00,32.8
20-06-00 02:00,29.6
20-06-00 01:00,19.9
20-06-00 00:00,
19-06-00 23:00,4.5
19-06-00 22:00,3.8
19-06-00 21:00,3.6
19-06-00 20:00,2.7
19-06-00 19:00,2.0
19-06-00 18:00,1.9
19-06-00 17:00,2.9
19-06-00 16:00,3.2
19-06-00 15:00,2.9
19-06-00 14:00,3.9
19-06-00 13:00,5.2
19-06-00 12:00,5.3
19-06-00 11:00,7.6
19-06-00 10:00,7.2
19-06-00 09:00,9.1
19-06-00 08:00,17.6
19-06-00 07:00,21.2
19-06-00 06:00,20.8
19-06-00 05:00,18.0
19-06-00 04:00,6.8
19-06-00 03:00,4.5
19-06-00 02:00,4.1
19-06-00 01:00,
19-06-00 00:00,3.7
18-06-00 23:00,5.9
18-06-00 22:00,7.5
18-06-00 21:00,9.7
18-06-00 20:00,10.9
18-06-00 19:00,9.1
18-06-00 18:00,5.8
18-06-00 17:00,2.4
18-06-00 16:00,1.6
18-06-00 15:00,2.8
18-06-00 14:00,2.1
18-06-00 13:00,2.9
18-06-00 12:00,2.9
18-06-00 11:00,3.5
18-06-00 10:00,4.7
18-06-00 09:00,5.4
18-06-00 08:00,5.1
18-06-00 07:00,5.7
18-06-00 06:00,3.1
18-06-00 05:00,4.1
18-06-00 04:00,3.6
18-06-00 03:00,3.1
18-06-00 02:00,2.9
18-06-00 01:00,
18-06-00 00:00,3.2
17-06-00 23:00,3.5
17-06-00 22:00,3.2
17-06-00 21:00,2.7
17-06-00 20:00,3.1
17-06-00 19:00,3.1
17-06-00 18:00,2.8
17-06-00 17:00,2.0
17-06-00 16:00,2.2
17-06-00 15:00,3.2
17-06-00 14:00,3.2
17-06-00 13:00,2.1
17-06-00 12:00,2.4
17-06-00 11:00,2.9
17-06-00 10:00,1.8
17-06-00 09:00,2.2
17-06-00 08:00,2.7
17-06-00 07:00,3.0
17-06-00 06:00,2.7
17-06-00 05:00,2.0
17-06-00 04:00,2.9
17-06-00 03:00,1.8
17-06-00 02:00,
17-06-00 01:00,3.3
17-06-00 00:00,2.1
16-06-00 23:00,2.3
16-06-00 22:00,2.3
16-06-00 21:00,2.2
16-06-00 20:00,2.5
16-06-00 19:00,1.3
16-06-00 18:00,2.4
16-06-00 17:00,2.7
16-06-00 16:00,2.6
16-06-00 15:00,2.5
16-06-00 14:00,3.9
16-06-00 13:00,2.7
16-06-00 12:00,2.0
16-06-00 11:00,2.9
16-06-00 10:00,2.7
16-06-00 09:00,2.3
16-06-00 08:00,2.2
16-06-00 07:00,1.2
16-06-00 06:00,1.9
16-06-00 05:00,2.4
16-06-00 04:00,3.7
16-06-00 03:00,5.4
16-06-00 02:00,
16-06-00 01:00,11.5
16-06-00 00:00,8.3
15-06-00 23:00,2.0
15-06-00 22:00,1.7
15-06-00 21:00,2.2
15-06-00 20:00,2.7
15-06-00 19:00,2.3
15-06-00 18:00,2.3
15-06-00 17:00,2.8
15-06-00 16:00,1.7
15-06-00 15:00,2.8
15-06-00 14:00,2.2
15-06-00 13:00,2.7
15-06-00 12:00,1.8
15-06-00 11:00,3.3
15-06-00 10:00,3.5
15-06-00 09:00,3.9
15-06-00 08:00,5.3
15-06-00 07:00,7.9
15-06-00 06:00,19.6
15-06-00 05:00,5.7
15-06-00 04:00,1.7
