Datum Zeit,Leipzig-Mitte O3
,µg/m³
01-07-00 00:00,3
30-06-00 23:00,9
30-06-00 22:00,17
30-06-00 21:00,32
30-06-00 20:00,33
30-06-00 19:00,34
30-06-00 18:00,45
30-06-00 17:00,49
30-06-00 16:00,42
30-06-00 15:00,41
30-06-00 14:00,43
30-06-00 13:00,44
30-06-00 12:00,34
30-06-00 11:00,28
30-06-00 10:00,28
30-06-00 09:00,29
30-06-00 08:00,25
30-06-00 07:00,
30-06-00 06:00,6
30-06-00 05:00,2
30-06-00 04:00,5
30-06-00 03:00,13
30-06-00 02:00,20
30-06-00 01:00,18
30-06-00 00:00,20
29-06-00 23:00,28
29-06-00 22:00,27
29-06-00 21:00,20
29-06-00 20:00,20
29-06-00 19:00,22
29-06-00 18:00,16
29-06-00 17:00,23
29-06-00 16:00,34
29-06-00 15:00,24
29-06-00 14:00,27
29-06-00 13:00,30
29-06-00 12:00,24
29-06-00 11:00,23
29-06-00 10:00,17
29-06-00 09:00,15
29-06-00 08:00,
29-06-00 07:00,8
29-06-00 06:00,19
29-06-00 05:00,22
29-06-00 04:00,30
29-06-00 03:00,30
29-06-00 02:00,32
29-06-00 01:00,25
29-06-00 00:00,24
28-06-00 23:00,20
28-06-00 22:00,19
28-06-00 21:00,21
28-06-00 20:00,22
28-06-00 19:00,29
28-06-00 18:00,26
28-06-00 17:00,31
28-06-00 16:00,27
28-06-00 15:00,31
28-06-00 14:00,35
28-06-00 13:00,31
28-06-00 12:00,30
28-06-00 11:00,26
28-06-00 10:00,26
28-06-00 09:00,24
28-06-00 08:00,
28-06-00 07:00,7
28-06-00 06:00,9
28-06-00 05:00,8
28-06-00 04:00,11
28-06-00 03:00,20
28-06-00 02:00,26
28-06-00 01:00,30
28-06-00 00:00,31
27-06-00 23:00,25
27-06-00 22:00,24
27-06-00 21:00,25
27-06-00 20:00,17
27-06-00 19:00,27
27-06-00 18:00,23
27-06-00 17:00,18
27-06-00 16:00,17
27-06-00 15:00,30
27-06-00 14:00,
27-06-00 13:00,
27-06-00 12:00,
27-06-00 11:00,24
27-06-00 10:00,25
27-06-00 09:00,38
27-06-00 08:00,26
27-06-00 07:00,31
27-06-00 06:00,32
27-06-00 05:00,40
27-06-00 04:00,
27-06-00 03:00,43
27-06-00 02:00,42
27-06-00 01:00,43
27-06-00 00:00,41
26-06-00 23:00,39
26-06-00 22:00,40
26-06-00 21:00,38
26-06-00 20:00,32
26-06-00 19:00,38
26-06-00 18:00,40
26-06-00 17:00,29
26-06-00 16:00,31
26-06-00 15:00,33
26-06-00 14:00,34
26-06-00 13:00,35
26-06-00 12:00,35
26-06-00 11:00,32
26-06-00 10:00,29
26-06-00 09:00,29
26-06-00 08:00,20
26-06-00 07:00,17
26-06-00 06:00,20
26-06-00 05:00,23
26-06-00 04:00,
26-06-00 03:00,32
26-06-00 02:00,32
26-06-00 01:00,31
26-06-00 00:00,32
25-06-00 23:00,37
25-06-00 22:00,40
25-06-00 21:00,44
25-06-00 20:00,43
25-06-00 19:00,34
25-06-00 18:00,43
25-06-00 17:00,41
25-06-00 16:00,56
25-06-00 15:00,48
25-06-00 14:00,45
25-06-00 13:00,55
25-06-00 12:00,54
25-06-00 11:00,55
25-06-00 10:00,54
25-06-00 09:00,50
25-06-00 08:00,49
25-06-00 07:00,41
25-06-00 06:00,37
25-06-00 05:00,
25-06-00 04:00,35
25-06-00 03:00,32
25-06-00 02:00,34
25-06-00 01:00,41
25-06-00 00:00,44
24-06-00 23:00,56
24-06-00 22:00,48
24-06-00 21:00,50
24-06-00 20:00,51
24-06-00 19:00,70
24-06-00 18:00,56
24-06-00 17:00,54
24-06-00 16:00,50
24-06-00 15:00,41
24-06-00 14:00,55
24-06-00 13:00,45
24-06-00 12:00,49
24-06-00 11:00,52
24-06-00 10:00,51
24-06-00 09:00,47
24-06-00 08:00,45
24-06-00 07:00,38
24-06-00 06:00,38
24-06-00 05:00,
24-06-00 04:00,41
24-06-00 03:00,37
24-06-00 02:00,33
24-06-00 01:00,38
24-06-00 00:00,38
23-06-00 23:00,38
23-06-00 22:00,39
23-06-00 21:00,53
23-06-00 20:00,54
23-06-00 19:00,66
23-06-00 18:00,66
23-06-00 17:00,59
23-06-00 16:00,33
23-06-00 15:00,44
23-06-00 14:00,46
23-06-00 13:00,58
23-06-00 12:00,72
23-06-00 11:00,46
23-06-00 10:00,44
23-06-00 09:00,41
23-06-00 08:00,43
23-06-00 07:00,39
23-06-00 06:00,
23-06-00 05:00,45
23-06-00 04:00,51
23-06-00 03:00,61
23-06-00 02:00,54
23-06-00 01:00,55
23-06-00 00:00,44
22-06-00 23:00,41
22-06-00 22:00,65
22-06-00 21:00,75
22-06-00 20:00,81
22-06-00 19:00,83
22-06-00 18:00,77
22-06-00 17:00,83
22-06-00 16:00,66
22-06-00 15:00,77
22-06-00 14:00,68
22-06-00 13:00,82
22-06-00 12:00,107
22-06-00 11:00,114
22-06-00 10:00,105
22-06-00 09:00,83
22-06-00 08:00,63
22-06-00 07:00,37
22-06-00 06:00,
22-06-00 05:00,65
22-06-00 04:00,75
22-06-00 03:00,78
22-06-00 02:00,90
22-06-00 01:00,66
22-06-00 00:00,73
21-06-00 23:00,74
21-06-00 22:00,85
21-06-00 21:00,97
21-06-00 20:00,89
21-06-00 19:00,77
21-06-00 18:00,99
21-06-00 17:00,120
21-06-00 16:00,139
21-06-00 15:00,152
21-06-00 14:00,151
21-06-00 13:00,145
21-06-00 12:00,138
21-06-00 11:00,108
21-06-00 10:00,91
21-06-00 09:00,64
21-06-00 08:00,52
21-06-00 07:00,
21-06-00 06:00,30
21-06-00 05:00,42
21-06-00 04:00,50
21-06-00 03:00,61
21-06-00 02:00,69
21-06-00 01:00,80
21-06-00 00:00,65
20-06-00 23:00,67
20-06-00 22:00,70
20-06-00 21:00,73
20-06-00 20:00,79
20-06-00 19:00,93
20-06-00 18:00,108
20-06-00 17:00,107
20-06-00 16:00,124
20-06-00 15:00,116
20-06-00 14:00,102
20-06-00 13:00,
20-06-00 12:00,
20-06-00 11:00,
20-06-00 10:00,
20-06-00 09:00,
20-06-00 08:00,
20-06-00 07:00,
20-06-00 06:00,
20-06-00 05:00,
20-06-00 04:00,
20-06-00 03:00,
20-06-00 02:00,
20-06-00 01:00,
20-06-00 00:00,
19-06-00 23:00,
19-06-00 22:00,
19-06-00 21:00,
19-06-00 20:00,
19-06-00 19:00,
19-06-00 18:00,
19-06-00 17:00,
19-06-00 16:00,
19-06-00 15:00,116
19-06-00 14:00,96
19-06-00 13:00,86
19-06-00 12:00,82
19-06-00 11:00,74
19-06-00 10:00,45
19-06-00 09:00,
19-06-00 08:00,18
19-06-00 07:00,20
19-06-00 06:00,16
19-06-00 05:00,21
19-06-00 04:00,29
19-06-00 03:00,41
19-06-00 02:00,38
19-06-00 01:00,20
19-06-00 00:00,30
18-06-00 23:00,3
18-06-00 22:00,5
18-06-00 21:00,43
18-06-00 20:00,77
18-06-00 19:00,71
18-06-00 18:00,64
18-06-00 17:00,86
18-06-00 16:00,85
18-06-00 15:00,102
18-06-00 14:00,96
18-06-00 13:00,97
18-06-00 12:00,89
18-06-00 11:00,72
18-06-00 10:00,54
18-06-00 09:00,
18-06-00 08:00,41
18-06-00 07:00,37
18-06-00 06:00,30
18-06-00 05:00,25
18-06-00 04:00,26
18-06-00 03:00,31
18-06-00 02:00,40
18-06-00 01:00,39
18-06-00 00:00,33
17-06-00 23:00,37
17-06-00 22:00,51
17-06-00 21:00,73
17-06-00 20:00,67
17-06-00 19:00,58
17-06-00 18:00,59
17-06-00 17:00,66
17-06-00 16:00,59
17-06-00 15:00,66
17-06-00 14:00,61
17-06-00 13:00,57
17-06-00 12:00,57
17-06-00 11:00,56
17-06-00 10:00,
17-06-00 09:00,43
17-06-00 08:00,41
17-06-00 07:00,31
17-06-00 06:00,27
17-06-00 05:00,30
17-06-00 04:00,37
17-06-00 03:00,40
17-06-00 02:00,36
17-06-00 01:00,35
17-06-00 00:00,37
16-06-00 23:00,34
16-06-00 22:00,32
16-06-00 21:00,36
16-06-00 20:00,46
16-06-00 19:00,50
16-06-00 18:00,46
16-06-00 17:00,45
16-06-00 16:00,45
16-06-00 15:00,43
16-06-00 14:00,37
16-06-00 13:00,40
16-06-00 12:00,40
16-06-00 11:00,35
16-06-00 10:00,
16-06-00 09:00,31
16-06-00 08:00,29
16-06-00 07:00,20
16-06-00 06:00,25
16-06-00 05:00,31
16-06-00 04:00,44
16-06-00 03:00,45
16-06-00 02:00,49
16-06-00 01:00,41
16-06-00 00:00,39
15-06-00 23:00,39
15-06-00 22:00,36
15-06-00 21:00,
15-06-00 20:00,22
15-06-00 19:00,32
15-06-00 18:00,40
15-06-00 17:00,31
15-06-00 16:00,27
15-06-00 15:00,17
15-06-00 14:00,17
15-06-00 13:00,11
15-06-00 12:00,11
15-06-00 11:00,7
15-06-00 10:00,6
15-06-00 09:00,8
15-06-00 08:00,9
15-06-00 07:00,12
15-06-00 06:00,20
15-06-00 05:00,25
15-06-00 04:00,29
15-06-00 03:00,25
15-06-00 02:00,26
15-06-00 01:00,21
15-06-00 00:00,14
14-06-00 23:00,23
14-06-00 22:00,25
14-06-00 21:00,
14-06-00 20:00,44
14-06-00 19:00,41
14-06-00 18:00,46
14-06-00 17:00,54
14-06-00 16:00,57
14-06-00 15:00,67
14-06-00 14:00,64
14-06-00 13:00,52
14-06-00 12:00,48
14-06-00 11:00,32
14-06-00 10:00,19
14-06-00 09:00,7
14-06-00 08:00,6
14-06-00 07:00,6
14-06-00 06:00,6
14-06-00 05:00,13
14-06-00 04:00,21
14-06-00 03:00,31
14-06-00 02:00,42
14-06-00 01:00,45
14-06-00 00:00,16
13-06-00 23:00,26
13-06-00 22:00,
13-06-00 21:00,31
13-06-00 20:00,64
13-06-00 19:00,62
13-06-00 18:00,80
13-06-00 17:00,85
13-06-00 16:00,90
13-06-00 15:00,99
13-06-00 14:00,107
13-06-00 13:00,99
13-06-00 12:00,82
13-06-00 11:00,75
13-06-00 10:00,54
13-06-00 09:00,44
13-06-00 08:00,25
13-06-00 07:00,18
13-06-00 06:00,9
13-06-00 05:00,16
13-06-00 04:00,14
13-06-00 03:00,22
13-06-00 02:00,19
13-06-00 01:00,42
13-06-00 00:00,45
12-06-00 23:00,28
12-06-00 22:00,
12-06-00 21:00,37
12-06-00 20:00,43
12-06-00 19:00,60
12-06-00 18:00,68
12-06-00 17:00,69
12-06-00 16:00,77
12-06-00 15:00,89
12-06-00 14:00,83
12-06-00 13:00,78
12-06-00 12:00,88
12-06-00 11:00,71
12-06-00 10:00,59
12-06-00 09:00,61
12-06-00 08:00,55
12-06-00 07:00,43
12-06-00 06:00,38
12-06-00 05:00,45
12-06-00 04:00,42
12-06-00 03:00,35
12-06-00 02:00,37
12-06-00 01:00,39
12-06-00 00:00,49
11-06-00 23:00,
11-06-00 22:00,46
11-06-00 21:00,47
11-06-00 20:00,53
11-06-00 19:00,53
11-06-00 18:00,68
11-06-00 17:00,85
11-06-00 16:00,82
11-06-00 15:00,87
11-06-00 14:00,97
11-06-00 13:00,104
11-06-00 12:00,88
11-06-00 11:00,67
11-06-00 10:00,69
11-06-00 09:00,63
11-06-00 08:00,60
11-06-00 07:00,62
11-06-00 06:00,61
11-06-00 05:00,58
11-06-00 04:00,57
11-06-00 03:00,55
11-06-00 02:00,48
11-06-00 01:00,53
11-06-00 00:00,52
10-06-00 23:00,
10-06-00 22:00,52
10-06-00 21:00,73
10-06-00 20:00,57
10-06-00 19:00,96
10-06-00 18:00,111
10-06-00 17:00,133
10-06-00 16:00,128
10-06-00 15:00,124
10-06-00 14:00,118
10-06-00 13:00,112
10-06-00 12:00,105
10-06-00 11:00,102
10-06-00 10:00,86
10-06-00 09:00,78
10-06-00 08:00,66
10-06-00 07:00,54
10-06-00 06:00,41
10-06-00 05:00,48
10-06-00 04:00,51
10-06-00 03:00,59
10-06-00 02:00,64
10-06-00 01:00,60
10-06-00 00:00,
09-06-00 23:00,67
09-06-00 22:00,72
09-06-00 21:00,75
09-06-00 20:00,94
09-06-00 19:00,105
09-06-00 18:00,105
09-06-00 17:00,108
09-06-00 16:00,113
09-06-00 15:00,101
09-06-00 14:00,94
09-06-00 13:00,94
09-06-00 12:00,83
09-06-00 11:00,57
09-06-00 10:00,43
09-06-00 09:00,32
09-06-00 08:00,18
09-06-00 07:00,12
09-06-00 06:00,11
09-06-00 05:00,23
09-06-00 04:00,35
09-06-00 03:00,40
09-06-00 02:00,53
09-06-00 01:00,57
09-06-00 00:00,
08-06-00 23:00,62
08-06-00 22:00,58
08-06-00 21:00,59
08-06-00 20:00,80
08-06-00 19:00,83
08-06-00 18:00,96
08-06-00 17:00,76
08-06-00 16:00,81
08-06-00 15:00,79
08-06-00 14:00,82
08-06-00 13:00,61
08-06-00 12:00,69
08-06-00 11:00,68
08-06-00 10:00,46
08-06-00 09:00,42
08-06-00 08:00,32
08-06-00 07:00,16
08-06-00 06:00,16
08-06-00 05:00,18
08-06-00 04:00,18
08-06-00 03:00,24
08-06-00 02:00,25
08-06-00 01:00,
08-06-00 00:00,26
07-06-00 23:00,42
07-06-00 22:00,47
07-06-00 21:00,32
07-06-00 20:00,36
07-06-00 19:00,36
