Datum Zeit,Goerlitz O3
,µg/m³
01-07-00 00:00,14
30-06-00 23:00,7
30-06-00 22:00,5
30-06-00 21:00,24
30-06-00 20:00,58
30-06-00 19:00,57
30-06-00 18:00,66
30-06-00 17:00,64
30-06-00 16:00,66
30-06-00 15:00,61
30-06-00 14:00,61
30-06-00 13:00,57
30-06-00 12:00,55
30-06-00 11:00,47
30-06-00 10:00,52
30-06-00 09:00,49
30-06-00 08:00,38
30-06-00 07:00,27
30-06-00 06:00,29
30-06-00 05:00,37
30-06-00 04:00,44
30-06-00 03:00,
30-06-00 02:00,45
30-06-00 01:00,44
30-06-00 00:00,47
29-06-00 23:00,38
29-06-00 22:00,32
29-06-00 21:00,40
29-06-00 20:00,46
29-06-00 19:00,52
29-06-00 18:00,42
29-06-00 17:00,45
29-06-00 16:00,44
29-06-00 15:00,39
29-06-00 14:00,38
29-06-00 13:00,51
29-06-00 12:00,43
29-06-00 11:00,41
29-06-00 10:00,41
29-06-00 09:00,43
29-06-00 08:00,40
29-06-00 07:00,32
29-06-00 06:00,24
29-06-00 05:00,36
29-06-00 04:00,
29-06-00 03:00,44
29-06-00 02:00,43
29-06-00 01:00,44
29-06-00 00:00,49
28-06-00 23:00,44
28-06-00 22:00,40
28-06-00 21:00,45
28-06-00 20:00,45
28-06-00 19:00,52
28-06-00 18:00,49
28-06-00 17:00,55
28-06-00 16:00,54
28-06-00 15:00,53
28-06-00 14:00,57
28-06-00 13:00,57
28-06-00 12:00,52
28-06-00 11:00,49
28-06-00 10:00,43
28-06-00 09:00,38
28-06-00 08:00,35
28-06-00 07:00,27
28-06-00 06:00,21
28-06-00 05:00,29
28-06-00 04:00,
28-06-00 03:00,47
28-06-00 02:00,51
28-06-00 01:00,49
28-06-00 00:00,45
27-06-00 23:00,47
27-06-00 22:00,37
27-06-00 21:00,51
27-06-00 20:00,53
27-06-00 19:00,51
27-06-00 18:00,44
27-06-00 17:00,48
27-06-00 16:00,43
27-06-00 15:00,38
27-06-00 14:00,44
27-06-00 13:00,40
27-06-00 12:00,37
27-06-00 11:00,50
27-06-00 10:00,51
27-06-00 09:00,46
27-06-00 08:00,47
27-06-00 07:00,42
27-06-00 06:00,42
27-06-00 05:00,
27-06-00 04:00,60
27-06-00 03:00,63
27-06-00 02:00,64
27-06-00 01:00,70
27-06-00 00:00,67
26-06-00 23:00,58
26-06-00 22:00,51
26-06-00 21:00,49
26-06-00 20:00,56
26-06-00 19:00,57
26-06-00 18:00,57
26-06-00 17:00,58
26-06-00 16:00,53
26-06-00 15:00,47
26-06-00 14:00,49
26-06-00 13:00,48
26-06-00 12:00,48
26-06-00 11:00,45
26-06-00 10:00,45
26-06-00 09:00,46
26-06-00 08:00,42
26-06-00 07:00,38
26-06-00 06:00,37
26-06-00 05:00,
26-06-00 04:00,46
26-06-00 03:00,48
26-06-00 02:00,50
26-06-00 01:00,48
26-06-00 00:00,44
25-06-00 23:00,43
25-06-00 22:00,49
25-06-00 21:00,55
25-06-00 20:00,55
25-06-00 19:00,54
25-06-00 18:00,62
25-06-00 17:00,64
25-06-00 16:00,57
25-06-00 15:00,60
25-06-00 14:00,58
25-06-00 13:00,60
25-06-00 12:00,60
25-06-00 11:00,59
25-06-00 10:00,55
25-06-00 09:00,48
25-06-00 08:00,49
25-06-00 07:00,47
25-06-00 06:00,
25-06-00 05:00,48
25-06-00 04:00,47
25-06-00 03:00,34
25-06-00 02:00,27
25-06-00 01:00,33
25-06-00 00:00,35
