Datum Zeit,Dresden-Nord PM10
,µg/m³
30-06-00,42
29-06-00,37
28-06-00,33
27-06-00,30
26-06-00,29
25-06-00,30
24-06-00,28
23-06-00,45
22-06-00,55
21-06-00,
20-06-00,
19-06-00,43
18-06-00,35
17-06-00,32
16-06-00,38
15-06-00,41
14-06-00,48
13-06-00,44
12-06-00,32
11-06-00,46
10-06-00,44
09-06-00,28
08-06-00,26
07-06-00,29
06-06-00,40
05-06-00,40
04-06-00,39
03-06-00,30
02-06-00,36
01-06-00,29

