Datum Zeit,Freiberg O3
,µg/m³
01-07-00 00:00,42
30-06-00 23:00,55
30-06-00 22:00,47
30-06-00 21:00,57
30-06-00 20:00,78
30-06-00 19:00,85
30-06-00 18:00,91
30-06-00 17:00,91
30-06-00 16:00,91
30-06-00 15:00,85
30-06-00 14:00,79
30-06-00 13:00,76
30-06-00 12:00,76
30-06-00 11:00,63
30-06-00 10:00,57
30-06-00 09:00,53
30-06-00 08:00,47
30-06-00 07:00,27
30-06-00 06:00,14
30-06-00 05:00,29
30-06-00 04:00,
30-06-00 03:00,48
30-06-00 02:00,48
30-06-00 01:00,49
30-06-00 00:00,51
29-06-00 23:00,44
29-06-00 22:00,44
29-06-00 21:00,56
29-06-00 20:00,62
29-06-00 19:00,67
29-06-00 18:00,70
29-06-00 17:00,68
29-06-00 16:00,68
29-06-00 15:00,68
29-06-00 14:00,62
29-06-00 13:00,63
29-06-00 12:00,58
29-06-00 11:00,48
29-06-00 10:00,34
29-06-00 09:00,44
29-06-00 08:00,32
29-06-00 07:00,29
29-06-00 06:00,20
29-06-00 05:00,26
29-06-00 04:00,
29-06-00 03:00,37
29-06-00 02:00,33
29-06-00 01:00,45
29-06-00 00:00,51
28-06-00 23:00,52
28-06-00 22:00,52
28-06-00 21:00,58
28-06-00 20:00,68
28-06-00 19:00,71
28-06-00 18:00,72
28-06-00 17:00,75
28-06-00 16:00,77
28-06-00 15:00,74
28-06-00 14:00,75
28-06-00 13:00,74
28-06-00 12:00,69
28-06-00 11:00,65
28-06-00 10:00,64
28-06-00 09:00,57
28-06-00 08:00,57
28-06-00 07:00,46
28-06-00 06:00,33
28-06-00 05:00,
28-06-00 04:00,47
28-06-00 03:00,51
28-06-00 02:00,48
28-06-00 01:00,48
28-06-00 00:00,48
27-06-00 23:00,44
27-06-00 22:00,46
27-06-00 21:00,52
27-06-00 20:00,57
27-06-00 19:00,62
27-06-00 18:00,60
27-06-00 17:00,57
27-06-00 16:00,55
27-06-00 15:00,58
27-06-00 14:00,59
27-06-00 13:00,59
27-06-00 12:00,60
27-06-00 11:00,62
27-06-00 10:00,58
27-06-00 09:00,56
27-06-00 08:00,53
27-06-00 07:00,50
27-06-00 06:00,51
27-06-00 05:00,
27-06-00 04:00,58
27-06-00 03:00,58
27-06-00 02:00,59
27-06-00 01:00,58
27-06-00 00:00,60
26-06-00 23:00,63
26-06-00 22:00,63
26-06-00 21:00,63
26-06-00 20:00,66
26-06-00 19:00,67
26-06-00 18:00,65
26-06-00 17:00,65
26-06-00 16:00,65
26-06-00 15:00,61
26-06-00 14:00,60
26-06-00 13:00,55
26-06-00 12:00,63
26-06-00 11:00,59
26-06-00 10:00,57
26-06-00 09:00,53
26-06-00 08:00,44
26-06-00 07:00,36
26-06-00 06:00,
26-06-00 05:00,45
26-06-00 04:00,46
26-06-00 03:00,55
26-06-00 02:00,60
26-06-00 01:00,50
26-06-00 00:00,49
25-06-00 23:00,44
25-06-00 22:00,50
25-06-00 21:00,45
25-06-00 20:00,55
25-06-00 19:00,66
25-06-00 18:00,72
25-06-00 17:00,71
25-06-00 16:00,71
25-06-00 15:00,66
25-06-00 14:00,65
25-06-00 13:00,69
25-06-00 12:00,69
25-06-00 11:00,66
25-06-00 10:00,55
25-06-00 09:00,54
25-06-00 08:00,53
25-06-00 07:00,50
25-06-00 06:00,
25-06-00 05:00,53
25-06-00 04:00,57
25-06-00 03:00,59
25-06-00 02:00,53
25-06-00 01:00,47
25-06-00 00:00,51
24-06-00 23:00,44
24-06-00 22:00,47
24-06-00 21:00,51
24-06-00 20:00,59
24-06-00 19:00,73
24-06-00 18:00,70
24-06-00 17:00,76
24-06-00 16:00,71
24-06-00 15:00,58
24-06-00 14:00,56
24-06-00 13:00,49
24-06-00 12:00,65
24-06-00 11:00,67
24-06-00 10:00,62
24-06-00 09:00,62
24-06-00 08:00,55
24-06-00 07:00,
24-06-00 06:00,49
24-06-00 05:00,45
24-06-00 04:00,47
24-06-00 03:00,56
24-06-00 02:00,50
24-06-00 01:00,54
24-06-00 00:00,58
23-06-00 23:00,58
23-06-00 22:00,59
23-06-00 21:00,62
23-06-00 20:00,80
23-06-00 19:00,88
23-06-00 18:00,90
23-06-00 17:00,79
23-06-00 16:00,68
23-06-00 15:00,60
23-06-00 14:00,47
23-06-00 13:00,46
23-06-00 12:00,71
23-06-00 11:00,70
23-06-00 10:00,53
23-06-00 09:00,56
23-06-00 08:00,40
23-06-00 07:00,
23-06-00 06:00,24
23-06-00 05:00,48
23-06-00 04:00,64
23-06-00 03:00,77
23-06-00 02:00,81
23-06-00 01:00,81
23-06-00 00:00,76
22-06-00 23:00,77
22-06-00 22:00,75
22-06-00 21:00,82
22-06-00 20:00,91
22-06-00 19:00,97
22-06-00 18:00,108
22-06-00 17:00,115
22-06-00 16:00,133
22-06-00 15:00,147
22-06-00 14:00,
22-06-00 13:00,
22-06-00 12:00,147
22-06-00 11:00,149
22-06-00 10:00,
22-06-00 09:00,
22-06-00 08:00,
22-06-00 07:00,56
22-06-00 06:00,44
22-06-00 05:00,69
