Datum Zeit,Freiberg NO2
,µg/m³
01-07-00 00:00,42
30-06-00 23:00,32
30-06-00 22:00,44
30-06-00 21:00,37
30-06-00 20:00,20
30-06-00 19:00,17
30-06-00 18:00,15
30-06-00 17:00,16
30-06-00 16:00,14
30-06-00 15:00,
30-06-00 14:00,16
30-06-00 13:00,15
30-06-00 12:00,15
30-06-00 11:00,21
30-06-00 10:00,25
30-06-00 09:00,26
30-06-00 08:00,26
30-06-00 07:00,46
30-06-00 06:00,60
30-06-00 05:00,38
30-06-00 04:00,21
30-06-00 03:00,16
30-06-00 02:00,17
30-06-00 01:00,17
30-06-00 00:00,16
29-06-00 23:00,17
29-06-00 22:00,24
29-06-00 21:00,20
29-06-00 20:00,16
29-06-00 19:00,14
29-06-00 18:00,14
29-06-00 17:00,17
29-06-00 16:00,17
29-06-00 15:00,
29-06-00 14:00,15
29-06-00 13:00,11
29-06-00 12:00,15
29-06-00 11:00,19
29-06-00 10:00,26
29-06-00 09:00,24
29-06-00 08:00,33
29-06-00 07:00,34
29-06-00 06:00,41
29-06-00 05:00,29
29-06-00 04:00,17
29-06-00 03:00,17
29-06-00 02:00,22
29-06-00 01:00,16
29-06-00 00:00,15
28-06-00 23:00,17
28-06-00 22:00,21
28-06-00 21:00,19
28-06-00 20:00,14
28-06-00 19:00,14
28-06-00 18:00,16
28-06-00 17:00,15
28-06-00 16:00,
28-06-00 15:00,15
28-06-00 14:00,13
28-06-00 13:00,12
28-06-00 12:00,15
28-06-00 11:00,14
28-06-00 10:00,16
28-06-00 09:00,20
28-06-00 08:00,18
28-06-00 07:00,24
28-06-00 06:00,33
28-06-00 05:00,27
28-06-00 04:00,14
28-06-00 03:00,12
28-06-00 02:00,13
28-06-00 01:00,14
28-06-00 00:00,15
27-06-00 23:00,21
27-06-00 22:00,23
27-06-00 21:00,19
27-06-00 20:00,18
27-06-00 19:00,15
27-06-00 18:00,17
27-06-00 17:00,19
27-06-00 16:00,
27-06-00 15:00,14
27-06-00 14:00,13
27-06-00 13:00,14
27-06-00 12:00,14
27-06-00 11:00,13
27-06-00 10:00,15
27-06-00 09:00,13
27-06-00 08:00,16
27-06-00 07:00,20
27-06-00 06:00,16
27-06-00 05:00,11
27-06-00 04:00,8
27-06-00 03:00,8
27-06-00 02:00,9
27-06-00 01:00,10
27-06-00 00:00,10
26-06-00 23:00,10
26-06-00 22:00,12
26-06-00 21:00,14
26-06-00 20:00,14
26-06-00 19:00,15
26-06-00 18:00,17
26-06-00 17:00,
26-06-00 16:00,17
26-06-00 15:00,16
26-06-00 14:00,16
26-06-00 13:00,16
26-06-00 12:00,17
26-06-00 11:00,16
26-06-00 10:00,16
26-06-00 09:00,15
26-06-00 08:00,20
26-06-00 07:00,25
26-06-00 06:00,20
26-06-00 05:00,11
26-06-00 04:00,9
26-06-00 03:00,8
26-06-00 02:00,7
26-06-00 01:00,10
26-06-00 00:00,12
25-06-00 23:00,22
25-06-00 22:00,20
25-06-00 21:00,27
25-06-00 20:00,16
25-06-00 19:00,13
25-06-00 18:00,9
25-06-00 17:00,
25-06-00 16:00,9
25-06-00 15:00,13
25-06-00 14:00,13
25-06-00 13:00,8
25-06-00 12:00,7
25-06-00 11:00,9
25-06-00 10:00,12
25-06-00 09:00,9
25-06-00 08:00,9
25-06-00 07:00,10
25-06-00 06:00,15
25-06-00 05:00,12
25-06-00 04:00,9
25-06-00 03:00,10
25-06-00 02:00,15
25-06-00 01:00,24
25-06-00 00:00,25
24-06-00 23:00,34
24-06-00 22:00,35
24-06-00 21:00,34
24-06-00 20:00,27
24-06-00 19:00,15
24-06-00 18:00,
24-06-00 17:00,10
24-06-00 16:00,14
24-06-00 15:00,21
24-06-00 14:00,19
24-06-00 13:00,27
24-06-00 12:00,20
24-06-00 11:00,21
24-06-00 10:00,28
24-06-00 09:00,23
24-06-00 08:00,23
24-06-00 07:00,25
24-06-00 06:00,20
24-06-00 05:00,19
24-06-00 04:00,22
24-06-00 03:00,16
24-06-00 02:00,28
24-06-00 01:00,27
24-06-00 00:00,28
23-06-00 23:00,32
23-06-00 22:00,36
23-06-00 21:00,41
23-06-00 20:00,29
23-06-00 19:00,20
23-06-00 18:00,
23-06-00 17:00,26
23-06-00 16:00,37
23-06-00 15:00,35
23-06-00 14:00,50
23-06-00 13:00,53
23-06-00 12:00,24
23-06-00 11:00,28
23-06-00 10:00,47
23-06-00 09:00,36
23-06-00 08:00,51
23-06-00 07:00,51
23-06-00 06:00,59
23-06-00 05:00,35
23-06-00 04:00,19
23-06-00 03:00,13
23-06-00 02:00,13
23-06-00 01:00,14
23-06-00 00:00,20
22-06-00 23:00,21
22-06-00 22:00,28
22-06-00 21:00,26
22-06-00 20:00,18
22-06-00 19:00,
22-06-00 18:00,23
22-06-00 17:00,29
22-06-00 16:00,19
22-06-00 15:00,19
22-06-00 14:00,35
22-06-00 13:00,26
22-06-00 12:00,31
22-06-00 11:00,25
22-06-00 10:00,43
22-06-00 09:00,62
22-06-00 08:00,66
22-06-00 07:00,78
22-06-00 06:00,60
22-06-00 05:00,49
