Datum Zeit,Schwartenberg PM10
,µg/m³
30-06-00,17
29-06-00,14
28-06-00,18
27-06-00,18
26-06-00,13
25-06-00,18
24-06-00,17
23-06-00,25
22-06-00,30
21-06-00,32
20-06-00,38
19-06-00,35
18-06-00,19
17-06-00,21
16-06-00,29
15-06-00,
14-06-00,
13-06-00,42
12-06-00,24
11-06-00,43
10-06-00,43
09-06-00,29
08-06-00,24
07-06-00,24
06-06-00,19
05-06-00,25
04-06-00,24
03-06-00,20
02-06-00,15
01-06-00,13

