Datum Zeit,Dresden-Nord PM2.5
,µg/m³
31-01-03,
30-01-03,12.69
29-01-03,
28-01-03,7.28
27-01-03,
26-01-03,19.75
25-01-03,
24-01-03,37.79
23-01-03,
22-01-03,41.85
21-01-03,
20-01-03,38.32
19-01-03,
18-01-03,32.88
17-01-03,
16-01-03,15.28
15-01-03,
14-01-03,10.21
13-01-03,
12-01-03,21.63
11-01-03,
10-01-03,64.96
09-01-03,
08-01-03,41.43
07-01-03,
06-01-03,31.58
05-01-03,
04-01-03,20.22
03-01-03,
02-01-03,10.42
01-01-03,

