Datum Zeit,Bautzen O3
,µg/m³
01-02-03 00:00,46
31-01-03 23:00,39
31-01-03 22:00,29
31-01-03 21:00,15
31-01-03 20:00,19
31-01-03 19:00,19
31-01-03 18:00,23
31-01-03 17:00,28
31-01-03 16:00,29
31-01-03 15:00,26
31-01-03 14:00,25
31-01-03 13:00,21
31-01-03 12:00,20
31-01-03 11:00,19
31-01-03 10:00,11
31-01-03 09:00,5
31-01-03 08:00,3
31-01-03 07:00,6
31-01-03 06:00,11
31-01-03 05:00,17
31-01-03 04:00,30
31-01-03 03:00,42
31-01-03 02:00,48
31-01-03 01:00,43
31-01-03 00:00,35
30-01-03 23:00,31
30-01-03 22:00,19
30-01-03 21:00,21
30-01-03 20:00,20
30-01-03 19:00,26
30-01-03 18:00,26
30-01-03 17:00,34
30-01-03 16:00,38
30-01-03 15:00,33
30-01-03 14:00,42
30-01-03 13:00,46
30-01-03 12:00,52
30-01-03 11:00,51
30-01-03 10:00,34
30-01-03 09:00,26
30-01-03 08:00,26
30-01-03 07:00,35
30-01-03 06:00,51
30-01-03 05:00,63
30-01-03 04:00,61
30-01-03 03:00,52
30-01-03 02:00,52
30-01-03 01:00,55
30-01-03 00:00,52
29-01-03 23:00,37
29-01-03 22:00,30
29-01-03 21:00,43
29-01-03 20:00,43
29-01-03 19:00,37
29-01-03 18:00,26
29-01-03 17:00,27
29-01-03 16:00,30
29-01-03 15:00,32
29-01-03 14:00,34
29-01-03 13:00,41
29-01-03 12:00,54
29-01-03 11:00,55
29-01-03 10:00,55
29-01-03 09:00,48
29-01-03 08:00,42
29-01-03 07:00,52
29-01-03 06:00,60
29-01-03 05:00,67
29-01-03 04:00,77
29-01-03 03:00,69
29-01-03 02:00,69
29-01-03 01:00,68
29-01-03 00:00,66
28-01-03 23:00,64
28-01-03 22:00,63
28-01-03 21:00,60
28-01-03 20:00,62
28-01-03 19:00,62
28-01-03 18:00,64
28-01-03 17:00,61
28-01-03 16:00,60
28-01-03 15:00,62
28-01-03 14:00,69
28-01-03 13:00,69
28-01-03 12:00,70
28-01-03 11:00,68
28-01-03 10:00,63
28-01-03 09:00,62
28-01-03 08:00,34
28-01-03 07:00,29
28-01-03 06:00,27
28-01-03 05:00,23
28-01-03 04:00,16
28-01-03 03:00,13
28-01-03 02:00,13
28-01-03 01:00,13
28-01-03 00:00,14
27-01-03 23:00,14
27-01-03 22:00,15
27-01-03 21:00,13
27-01-03 20:00,15
27-01-03 19:00,12
27-01-03 18:00,10
27-01-03 17:00,13
27-01-03 16:00,13
27-01-03 15:00,15
27-01-03 14:00,17
27-01-03 13:00,18
27-01-03 12:00,17
27-01-03 11:00,19
27-01-03 10:00,18
27-01-03 09:00,18
27-01-03 08:00,29
27-01-03 07:00,42
27-01-03 06:00,36
27-01-03 05:00,36
27-01-03 04:00,38
27-01-03 03:00,48
27-01-03 02:00,45
27-01-03 01:00,43
27-01-03 00:00,44
26-01-03 23:00,45
26-01-03 22:00,43
26-01-03 21:00,45
26-01-03 20:00,43
26-01-03 19:00,45
26-01-03 18:00,44
26-01-03 17:00,48
26-01-03 16:00,48
26-01-03 15:00,46
26-01-03 14:00,45
26-01-03 13:00,42
26-01-03 12:00,40
26-01-03 11:00,40
26-01-03 10:00,35
26-01-03 09:00,35
26-01-03 08:00,38
26-01-03 07:00,38
26-01-03 06:00,42
26-01-03 05:00,44
26-01-03 04:00,41
26-01-03 03:00,45
26-01-03 02:00,45
26-01-03 01:00,49
26-01-03 00:00,51
25-01-03 23:00,48
25-01-03 22:00,42
25-01-03 21:00,37
25-01-03 20:00,39
25-01-03 19:00,39
25-01-03 18:00,36
25-01-03 17:00,36
25-01-03 16:00,39
25-01-03 15:00,37
25-01-03 14:00,40
25-01-03 13:00,53
25-01-03 12:00,51
25-01-03 11:00,42
25-01-03 10:00,35
25-01-03 09:00,23
25-01-03 08:00,21
25-01-03 07:00,32
25-01-03 06:00,25
25-01-03 05:00,24
25-01-03 04:00,32
25-01-03 03:00,39
25-01-03 02:00,35
25-01-03 01:00,25
25-01-03 00:00,21
24-01-03 23:00,17
24-01-03 22:00,15
24-01-03 21:00,18
24-01-03 20:00,19
24-01-03 19:00,23
24-01-03 18:00,21
24-01-03 17:00,20
24-01-03 16:00,21
24-01-03 15:00,21
24-01-03 14:00,16
24-01-03 13:00,9
24-01-03 12:00,10
24-01-03 11:00,12
24-01-03 10:00,13
24-01-03 09:00,13
24-01-03 08:00,14
24-01-03 07:00,5
24-01-03 06:00,1
24-01-03 05:00,1
24-01-03 04:00,10
24-01-03 03:00,18
24-01-03 02:00,16
24-01-03 01:00,10
24-01-03 00:00,10
23-01-03 23:00,8
23-01-03 22:00,10
23-01-03 21:00,12
23-01-03 20:00,12
23-01-03 19:00,3
23-01-03 18:00,3
23-01-03 17:00,2
23-01-03 16:00,9
23-01-03 15:00,12
23-01-03 14:00,11
23-01-03 13:00,10
23-01-03 12:00,14
23-01-03 11:00,14
23-01-03 10:00,15
23-01-03 09:00,12
23-01-03 08:00,9
23-01-03 07:00,7
23-01-03 06:00,10
23-01-03 05:00,10
23-01-03 04:00,7
23-01-03 03:00,7
23-01-03 02:00,9
23-01-03 01:00,13
23-01-03 00:00,12
22-01-03 23:00,7
22-01-03 22:00,6
22-01-03 21:00,8
22-01-03 20:00,10
22-01-03 19:00,19
22-01-03 18:00,21
22-01-03 17:00,25
