Datum Zeit,Schwartenberg PM10
,µg/m³
31-01-03,9
30-01-03,4
29-01-03,2
28-01-03,3
27-01-03,2
26-01-03,7
25-01-03,7
24-01-03,1
23-01-03,5
22-01-03,24
21-01-03,13
20-01-03,16
19-01-03,21
18-01-03,15
17-01-03,17
16-01-03,6
15-01-03,6
14-01-03,2
13-01-03,4
12-01-03,5
11-01-03,9
10-01-03,49
09-01-03,24
08-01-03,13
07-01-03,23
06-01-03,8
05-01-03,6
04-01-03,6
03-01-03,2
02-01-03,2
01-01-03,17

