Datum Zeit,Goerlitz NO
,µg/m³
01-02-03 00:00,1
31-01-03 23:00,1
31-01-03 22:00,14
31-01-03 21:00,44
31-01-03 20:00,56
31-01-03 19:00,88
31-01-03 18:00,95
31-01-03 17:00,79
31-01-03 16:00,97
31-01-03 15:00,78
31-01-03 14:00,103
31-01-03 13:00,97
31-01-03 12:00,154
31-01-03 11:00,201
31-01-03 10:00,197
31-01-03 09:00,192
31-01-03 08:00,256
31-01-03 07:00,181
31-01-03 06:00,81
31-01-03 05:00,29
31-01-03 04:00,26
31-01-03 03:00,30
31-01-03 02:00,15
31-01-03 01:00,38
31-01-03 00:00,32
30-01-03 23:00,70
30-01-03 22:00,104
30-01-03 21:00,63
30-01-03 20:00,126
30-01-03 19:00,161
30-01-03 18:00,186
30-01-03 17:00,125
30-01-03 16:00,116
30-01-03 15:00,121
30-01-03 14:00,110
30-01-03 13:00,95
30-01-03 12:00,125
30-01-03 11:00,121
30-01-03 10:00,117
30-01-03 09:00,99
30-01-03 08:00,99
30-01-03 07:00,53
30-01-03 06:00,30
30-01-03 05:00,10
30-01-03 04:00,5
30-01-03 03:00,5
30-01-03 02:00,5
30-01-03 01:00,11
30-01-03 00:00,12
29-01-03 23:00,28
29-01-03 22:00,25
29-01-03 21:00,34
29-01-03 20:00,63
29-01-03 19:00,75
29-01-03 18:00,101
29-01-03 17:00,107
29-01-03 16:00,128
29-01-03 15:00,134
29-01-03 14:00,100
29-01-03 13:00,83
29-01-03 12:00,86
29-01-03 11:00,97
29-01-03 10:00,67
29-01-03 09:00,59
29-01-03 08:00,113
29-01-03 07:00,82
29-01-03 06:00,34
29-01-03 05:00,5
29-01-03 04:00,2
29-01-03 03:00,2
29-01-03 02:00,6
29-01-03 01:00,6
29-01-03 00:00,13
28-01-03 23:00,16
28-01-03 22:00,17
28-01-03 21:00,18
28-01-03 20:00,35
28-01-03 19:00,37
28-01-03 18:00,43
28-01-03 17:00,39
28-01-03 16:00,43
28-01-03 15:00,49
28-01-03 14:00,45
28-01-03 13:00,53
28-01-03 12:00,49
28-01-03 11:00,56
28-01-03 10:00,55
28-01-03 09:00,45
28-01-03 08:00,56
28-01-03 07:00,36
28-01-03 06:00,17
28-01-03 05:00,2
28-01-03 04:00,3
28-01-03 03:00,2
28-01-03 02:00,2
28-01-03 01:00,5
28-01-03 00:00,4
27-01-03 23:00,18
27-01-03 22:00,20
27-01-03 21:00,20
27-01-03 20:00,27
27-01-03 19:00,50
27-01-03 18:00,55
27-01-03 17:00,58
27-01-03 16:00,69
27-01-03 15:00,82
27-01-03 14:00,102
27-01-03 13:00,119
27-01-03 12:00,103
27-01-03 11:00,97
27-01-03 10:00,97
27-01-03 09:00,74
27-01-03 08:00,76
27-01-03 07:00,49
27-01-03 06:00,35
27-01-03 05:00,12
27-01-03 04:00,5
27-01-03 03:00,4
27-01-03 02:00,3
27-01-03 01:00,8
27-01-03 00:00,9
26-01-03 23:00,18
26-01-03 22:00,18
26-01-03 21:00,25
26-01-03 20:00,27
26-01-03 19:00,47
26-01-03 18:00,56
26-01-03 17:00,68
26-01-03 16:00,43
26-01-03 15:00,54
26-01-03 14:00,43
26-01-03 13:00,42
26-01-03 12:00,37
26-01-03 11:00,35
26-01-03 10:00,34
26-01-03 09:00,16
26-01-03 08:00,16
26-01-03 07:00,7
26-01-03 06:00,6
26-01-03 05:00,5
26-01-03 04:00,6
26-01-03 03:00,6
26-01-03 02:00,9
26-01-03 01:00,7
26-01-03 00:00,19
25-01-03 23:00,16
25-01-03 22:00,10
25-01-03 21:00,15
25-01-03 20:00,13
25-01-03 19:00,22
25-01-03 18:00,26
25-01-03 17:00,32
25-01-03 16:00,41
25-01-03 15:00,57
25-01-03 14:00,56
25-01-03 13:00,69
25-01-03 12:00,80
25-01-03 11:00,92
25-01-03 10:00,72
25-01-03 09:00,62
25-01-03 08:00,57
25-01-03 07:00,55
25-01-03 06:00,27
25-01-03 05:00,11
25-01-03 04:00,9
25-01-03 03:00,24
25-01-03 02:00,14
25-01-03 01:00,22
25-01-03 00:00,11
24-01-03 23:00,6
24-01-03 22:00,41
24-01-03 21:00,40
24-01-03 20:00,43
24-01-03 19:00,68
24-01-03 18:00,102
24-01-03 17:00,102
24-01-03 16:00,87
24-01-03 15:00,111
24-01-03 14:00,113
24-01-03 13:00,131
24-01-03 12:00,124
24-01-03 11:00,108
24-01-03 10:00,109
24-01-03 09:00,89
24-01-03 08:00,67
24-01-03 07:00,37
24-01-03 06:00,20
24-01-03 05:00,4
24-01-03 04:00,5
24-01-03 03:00,5
24-01-03 02:00,10
24-01-03 01:00,5
24-01-03 00:00,21
23-01-03 23:00,33
23-01-03 22:00,28
23-01-03 21:00,44
23-01-03 20:00,75
23-01-03 19:00,168
23-01-03 18:00,255
23-01-03 17:00,194
23-01-03 16:00,142
23-01-03 15:00,180
23-01-03 14:00,153
23-01-03 13:00,119
23-01-03 12:00,119
