Datum Zeit,Goerlitz SO2
,µg/m³
01-02-03 00:00,10.8
31-01-03 23:00,4.4
31-01-03 22:00,2.8
31-01-03 21:00,1.9
31-01-03 20:00,2.7
31-01-03 19:00,3.6
31-01-03 18:00,3.0
31-01-03 17:00,4.3
31-01-03 16:00,4.3
31-01-03 15:00,6.0
31-01-03 14:00,5.3
31-01-03 13:00,5.8
31-01-03 12:00,8.3
31-01-03 11:00,10.4
31-01-03 10:00,5.9
31-01-03 09:00,2.9
31-01-03 08:00,3.8
31-01-03 07:00,3.4
31-01-03 06:00,2.4
31-01-03 05:00,1.2
31-01-03 04:00,1.0
31-01-03 03:00,1.0
31-01-03 02:00,1.0
31-01-03 01:00,1.0
31-01-03 00:00,1.8
30-01-03 23:00,2.2
30-01-03 22:00,2.6
30-01-03 21:00,3.2
30-01-03 20:00,3.6
30-01-03 19:00,4.2
30-01-03 18:00,2.9
30-01-03 17:00,2.7
30-01-03 16:00,4.6
30-01-03 15:00,5.2
30-01-03 14:00,3.8
30-01-03 13:00,4.5
30-01-03 12:00,4.1
30-01-03 11:00,5.4
30-01-03 10:00,2.3
30-01-03 09:00,2.4
30-01-03 08:00,2.4
30-01-03 07:00,2.1
30-01-03 06:00,3.9
30-01-03 05:00,2.7
30-01-03 04:00,1.4
30-01-03 03:00,1.0
30-01-03 02:00,1.0
30-01-03 01:00,1.3
30-01-03 00:00,1.0
29-01-03 23:00,1.2
29-01-03 22:00,1.2
29-01-03 21:00,1.1
29-01-03 20:00,1.8
29-01-03 19:00,2.2
29-01-03 18:00,2.6
29-01-03 17:00,2.8
29-01-03 16:00,3.5
29-01-03 15:00,6.7
29-01-03 14:00,7.8
29-01-03 13:00,5.6
29-01-03 12:00,6.5
29-01-03 11:00,3.8
29-01-03 10:00,2.9
29-01-03 09:00,1.5
29-01-03 08:00,2.3
29-01-03 07:00,2.5
29-01-03 06:00,1.4
29-01-03 05:00,2.4
29-01-03 04:00,4.7
29-01-03 03:00,5.7
29-01-03 02:00,5.3
29-01-03 01:00,1.7
29-01-03 00:00,1.0
28-01-03 23:00,1.0
28-01-03 22:00,1.0
28-01-03 21:00,1.0
28-01-03 20:00,1.0
28-01-03 19:00,1.2
28-01-03 18:00,1.6
28-01-03 17:00,1.2
28-01-03 16:00,1.0
28-01-03 15:00,1.0
28-01-03 14:00,1.0
28-01-03 13:00,1.0
28-01-03 12:00,1.0
28-01-03 11:00,1.0
28-01-03 10:00,1.5
28-01-03 09:00,3.0
28-01-03 08:00,1.1
28-01-03 07:00,1.3
28-01-03 06:00,1.4
28-01-03 05:00,1.2
28-01-03 04:00,1.3
28-01-03 03:00,1.5
28-01-03 02:00,1.9
28-01-03 01:00,2.3
28-01-03 00:00,1.9
27-01-03 23:00,2.3
27-01-03 22:00,2.0
27-01-03 21:00,1.8
27-01-03 20:00,1.9
27-01-03 19:00,1.8
27-01-03 18:00,2.3
27-01-03 17:00,1.7
27-01-03 16:00,2.3
27-01-03 15:00,2.6
27-01-03 14:00,3.5
27-01-03 13:00,5.3
27-01-03 12:00,4.3
27-01-03 11:00,5.7
27-01-03 10:00,6.7
27-01-03 09:00,4.5
27-01-03 08:00,3.2
27-01-03 07:00,4.9
27-01-03 06:00,9.8
27-01-03 05:00,7.1
27-01-03 04:00,6.2
27-01-03 03:00,10.1
27-01-03 02:00,15.7
27-01-03 01:00,12.3
27-01-03 00:00,9.3
26-01-03 23:00,5.9
26-01-03 22:00,5.0
26-01-03 21:00,5.4
26-01-03 20:00,5.5
26-01-03 19:00,5.9
26-01-03 18:00,6.7
26-01-03 17:00,7.4
26-01-03 16:00,6.7
26-01-03 15:00,8.0
26-01-03 14:00,7.7
26-01-03 13:00,8.9
26-01-03 12:00,8.9
26-01-03 11:00,8.6
26-01-03 10:00,7.9
26-01-03 09:00,7.6
26-01-03 08:00,6.8
26-01-03 07:00,5.6
26-01-03 06:00,5.6
26-01-03 05:00,6.2
26-01-03 04:00,6.6
26-01-03 03:00,6.5
26-01-03 02:00,7.0
26-01-03 01:00,8.8
26-01-03 00:00,7.1
25-01-03 23:00,6.5
25-01-03 22:00,6.1
25-01-03 21:00,6.5
25-01-03 20:00,6.1
25-01-03 19:00,8.6
25-01-03 18:00,10.5
25-01-03 17:00,7.7
25-01-03 16:00,6.5
25-01-03 15:00,3.4
25-01-03 14:00,2.9
25-01-03 13:00,3.4
25-01-03 12:00,4.6
25-01-03 11:00,4.6
25-01-03 10:00,4.4
25-01-03 09:00,3.4
25-01-03 08:00,3.3
25-01-03 07:00,7.0
25-01-03 06:00,8.7
25-01-03 05:00,10.0
25-01-03 04:00,4.4
25-01-03 03:00,2.7
25-01-03 02:00,3.2
25-01-03 01:00,3.0
25-01-03 00:00,2.5
24-01-03 23:00,1.7
24-01-03 22:00,1.4
24-01-03 21:00,1.5
24-01-03 20:00,1.9
24-01-03 19:00,1.7
24-01-03 18:00,1.9
24-01-03 17:00,1.3
24-01-03 16:00,1.5
24-01-03 15:00,2.2
24-01-03 14:00,2.3
24-01-03 13:00,3.2
24-01-03 12:00,3.9
24-01-03 11:00,4.3
24-01-03 10:00,5.0
24-01-03 09:00,2.9
24-01-03 08:00,3.3
24-01-03 07:00,3.4
24-01-03 06:00,4.5
24-01-03 05:00,4.3
24-01-03 04:00,1.8
24-01-03 03:00,2.1
24-01-03 02:00,3.2
24-01-03 01:00,2.2
24-01-03 00:00,2.6
23-01-03 23:00,3.6
23-01-03 22:00,3.6
23-01-03 21:00,4.2
23-01-03 20:00,5.8
23-01-03 19:00,11.0
23-01-03 18:00,14.6
23-01-03 17:00,13.6
23-01-03 16:00,15.4
23-01-03 15:00,14.6
23-01-03 14:00,14.8
23-01-03 13:00,16.2
23-01-03 12:00,15.0
23-01-03 11:00,13.6
23-01-03 10:00,14.9
23-01-03 09:00,12.2
23-01-03 08:00,12.1
23-01-03 07:00,12.4
23-01-03 06:00,12.6
23-01-03 05:00,12.5
23-01-03 04:00,12.4
23-01-03 03:00,14.4
23-01-03 02:00,10.4
23-01-03 01:00,10.3
23-01-03 00:00,11.1
22-01-03 23:00,10.4
22-01-03 22:00,9.2
22-01-03 21:00,14.8
22-01-03 20:00,26.6
22-01-03 19:00,12.4
22-01-03 18:00,15.0
22-01-03 17:00,11.2
22-01-03 16:00,11.8
22-01-03 15:00,10.3
22-01-03 14:00,12.2
22-01-03 13:00,41.3
22-01-03 12:00,43.2
22-01-03 11:00,38.2
22-01-03 10:00,73.1
22-01-03 09:00,53.5
22-01-03 08:00,36.0
22-01-03 07:00,25.9
22-01-03 06:00,48.3
22-01-03 05:00,67.6
22-01-03 04:00,25.2
22-01-03 03:00,19.3
22-01-03 02:00,22.0
22-01-03 01:00,62.3
22-01-03 00:00,60.1
21-01-03 23:00,51.7
21-01-03 22:00,95.6
21-01-03 21:00,75.9
21-01-03 20:00,71.5
21-01-03 19:00,60.7
21-01-03 18:00,22.1
21-01-03 17:00,41.0
21-01-03 16:00,62.7
21-01-03 15:00,29.7
21-01-03 14:00,41.8
21-01-03 13:00,53.7
21-01-03 12:00,35.0
21-01-03 11:00,72.4
21-01-03 10:00,51.1
