Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
31-01-03,
30-01-03,10.42
29-01-03,
28-01-03,8.39
27-01-03,
26-01-03,18.68
25-01-03,
24-01-03,26.49
23-01-03,
22-01-03,32.65
21-01-03,
20-01-03,13.01
19-01-03,
18-01-03,25.15
17-01-03,
16-01-03,13.49
15-01-03,
14-01-03,13.63
13-01-03,
12-01-03,25.57
11-01-03,
10-01-03,45.61
09-01-03,
08-01-03,58.31
07-01-03,
06-01-03,20.11
05-01-03,
04-01-03,21.25
03-01-03,
02-01-03,6.90
01-01-03,

