Datum Zeit,Collmberg NO2
,µg/m³
01-02-03 00:00,7
31-01-03 23:00,6
31-01-03 22:00,19
31-01-03 21:00,37
31-01-03 20:00,38
31-01-03 19:00,43
31-01-03 18:00,45
31-01-03 17:00,35
31-01-03 16:00,27
31-01-03 15:00,27
31-01-03 14:00,25
31-01-03 13:00,21
31-01-03 12:00,19
31-01-03 11:00,18
31-01-03 10:00,16
31-01-03 09:00,14
31-01-03 08:00,11
31-01-03 07:00,18
31-01-03 06:00,21
31-01-03 05:00,21
31-01-03 04:00,21
31-01-03 03:00,21
31-01-03 02:00,19
31-01-03 01:00,16
31-01-03 00:00,16
30-01-03 23:00,
30-01-03 22:00,15
30-01-03 21:00,16
30-01-03 20:00,11
30-01-03 19:00,6
30-01-03 18:00,17
30-01-03 17:00,12
30-01-03 16:00,17
30-01-03 15:00,15
30-01-03 14:00,15
30-01-03 13:00,15
30-01-03 12:00,13
30-01-03 11:00,17
30-01-03 10:00,16
30-01-03 09:00,11
30-01-03 08:00,10
30-01-03 07:00,6
30-01-03 06:00,7
30-01-03 05:00,5
30-01-03 04:00,4
30-01-03 03:00,4
30-01-03 02:00,5
30-01-03 01:00,5
30-01-03 00:00,6
29-01-03 23:00,7
29-01-03 22:00,15
29-01-03 21:00,11
29-01-03 20:00,17
29-01-03 19:00,18
29-01-03 18:00,24
29-01-03 17:00,20
29-01-03 16:00,13
29-01-03 15:00,21
29-01-03 14:00,19
29-01-03 13:00,19
29-01-03 12:00,17
29-01-03 11:00,14
29-01-03 10:00,10
29-01-03 09:00,9
29-01-03 08:00,10
29-01-03 07:00,10
29-01-03 06:00,10
29-01-03 05:00,9
29-01-03 04:00,9
29-01-03 03:00,6
29-01-03 02:00,9
29-01-03 01:00,9
29-01-03 00:00,9
28-01-03 23:00,10
28-01-03 22:00,11
28-01-03 21:00,13
28-01-03 20:00,14
28-01-03 19:00,15
28-01-03 18:00,12
28-01-03 17:00,12
28-01-03 16:00,11
28-01-03 15:00,10
28-01-03 14:00,9
28-01-03 13:00,9
28-01-03 12:00,10
28-01-03 11:00,9
28-01-03 10:00,9
28-01-03 09:00,7
28-01-03 08:00,6
28-01-03 07:00,17
28-01-03 06:00,15
28-01-03 05:00,20
28-01-03 04:00,27
28-01-03 03:00,31
28-01-03 02:00,33
28-01-03 01:00,35
28-01-03 00:00,37
27-01-03 23:00,39
27-01-03 22:00,38
27-01-03 21:00,37
27-01-03 20:00,32
27-01-03 19:00,32
27-01-03 18:00,30
27-01-03 17:00,28
27-01-03 16:00,28
27-01-03 15:00,24
27-01-03 14:00,21
27-01-03 13:00,22
27-01-03 12:00,22
27-01-03 11:00,22
27-01-03 10:00,22
27-01-03 09:00,21
27-01-03 08:00,19
27-01-03 07:00,16
27-01-03 06:00,12
27-01-03 05:00,11
27-01-03 04:00,12
27-01-03 03:00,12
27-01-03 02:00,12
27-01-03 01:00,13
27-01-03 00:00,14
26-01-03 23:00,14
26-01-03 22:00,14
26-01-03 21:00,14
26-01-03 20:00,14
