Datum Zeit,Dresden-Nord NO2
,µg/m³
01-02-03 00:00,40
31-01-03 23:00,61
31-01-03 22:00,62
31-01-03 21:00,63
31-01-03 20:00,64
31-01-03 19:00,70
31-01-03 18:00,61
31-01-03 17:00,61
31-01-03 16:00,60
31-01-03 15:00,
31-01-03 14:00,59
31-01-03 13:00,67
31-01-03 12:00,55
31-01-03 11:00,70
31-01-03 10:00,80
31-01-03 09:00,72
31-01-03 08:00,67
31-01-03 07:00,55
31-01-03 06:00,41
31-01-03 05:00,44
31-01-03 04:00,30
31-01-03 03:00,27
31-01-03 02:00,31
31-01-03 01:00,50
31-01-03 00:00,64
30-01-03 23:00,77
30-01-03 22:00,77
30-01-03 21:00,88
30-01-03 20:00,88
30-01-03 19:00,114
30-01-03 18:00,86
30-01-03 17:00,90
30-01-03 16:00,88
30-01-03 15:00,72
30-01-03 14:00,66
30-01-03 13:00,87
30-01-03 12:00,
30-01-03 11:00,83
30-01-03 10:00,78
30-01-03 09:00,100
30-01-03 08:00,96
30-01-03 07:00,91
30-01-03 06:00,40
30-01-03 05:00,36
30-01-03 04:00,19
30-01-03 03:00,16
30-01-03 02:00,14
30-01-03 01:00,18
30-01-03 00:00,21
29-01-03 23:00,39
29-01-03 22:00,43
29-01-03 21:00,49
29-01-03 20:00,69
29-01-03 19:00,90
29-01-03 18:00,82
29-01-03 17:00,67
29-01-03 16:00,72
29-01-03 15:00,
29-01-03 14:00,
29-01-03 13:00,
29-01-03 12:00,61
29-01-03 11:00,65
29-01-03 10:00,70
29-01-03 09:00,93
29-01-03 08:00,89
29-01-03 07:00,73
29-01-03 06:00,45
29-01-03 05:00,37
29-01-03 04:00,22
29-01-03 03:00,15
29-01-03 02:00,15
29-01-03 01:00,18
29-01-03 00:00,22
28-01-03 23:00,29
28-01-03 22:00,31
28-01-03 21:00,35
28-01-03 20:00,41
28-01-03 19:00,47
28-01-03 18:00,47
28-01-03 17:00,47
28-01-03 16:00,51
28-01-03 15:00,50
28-01-03 14:00,51
28-01-03 13:00,53
28-01-03 12:00,59
28-01-03 11:00,63
28-01-03 10:00,53
28-01-03 09:00,65
28-01-03 08:00,39
28-01-03 07:00,42
28-01-03 06:00,31
28-01-03 05:00,28
28-01-03 04:00,27
28-01-03 03:00,32
28-01-03 02:00,35
28-01-03 01:00,35
28-01-03 00:00,36
27-01-03 23:00,40
27-01-03 22:00,40
27-01-03 21:00,47
27-01-03 20:00,50
27-01-03 19:00,56
27-01-03 18:00,54
27-01-03 17:00,57
