Datum Zeit,Chemnitz-Mitte NO2
,µg/m³
01-02-03 00:00,46
31-01-03 23:00,47
31-01-03 22:00,50
31-01-03 21:00,44
31-01-03 20:00,47
31-01-03 19:00,47
31-01-03 18:00,44
31-01-03 17:00,39
31-01-03 16:00,39
31-01-03 15:00,41
31-01-03 14:00,38
31-01-03 13:00,31
31-01-03 12:00,34
31-01-03 11:00,36
31-01-03 10:00,41
31-01-03 09:00,37
31-01-03 08:00,51
31-01-03 07:00,48
31-01-03 06:00,37
31-01-03 05:00,32
31-01-03 04:00,49
31-01-03 03:00,59
31-01-03 02:00,50
31-01-03 01:00,53
31-01-03 00:00,57
30-01-03 23:00,71
30-01-03 22:00,57
30-01-03 21:00,61
30-01-03 20:00,69
30-01-03 19:00,86
30-01-03 18:00,72
30-01-03 17:00,68
30-01-03 16:00,36
30-01-03 15:00,32
30-01-03 14:00,32
30-01-03 13:00,35
30-01-03 12:00,38
30-01-03 11:00,43
30-01-03 10:00,47
30-01-03 09:00,51
30-01-03 08:00,50
30-01-03 07:00,37
30-01-03 06:00,20
30-01-03 05:00,14
30-01-03 04:00,10
30-01-03 03:00,10
30-01-03 02:00,10
30-01-03 01:00,12
30-01-03 00:00,14
29-01-03 23:00,19
29-01-03 22:00,23
29-01-03 21:00,33
29-01-03 20:00,38
29-01-03 19:00,48
29-01-03 18:00,53
29-01-03 17:00,39
29-01-03 16:00,32
29-01-03 15:00,32
29-01-03 14:00,38
29-01-03 13:00,33
29-01-03 12:00,34
29-01-03 11:00,36
29-01-03 10:00,31
29-01-03 09:00,38
29-01-03 08:00,35
29-01-03 07:00,28
29-01-03 06:00,20
29-01-03 05:00,12
29-01-03 04:00,11
29-01-03 03:00,9
29-01-03 02:00,13
29-01-03 01:00,11
29-01-03 00:00,13
28-01-03 23:00,13
28-01-03 22:00,16
28-01-03 21:00,20
28-01-03 20:00,22
28-01-03 19:00,26
28-01-03 18:00,26
28-01-03 17:00,31
28-01-03 16:00,32
28-01-03 15:00,26
28-01-03 14:00,22
28-01-03 13:00,24
28-01-03 12:00,28
28-01-03 11:00,38
28-01-03 10:00,25
28-01-03 09:00,29
28-01-03 08:00,25
28-01-03 07:00,22
28-01-03 06:00,21
28-01-03 05:00,22
28-01-03 04:00,25
28-01-03 03:00,31
28-01-03 02:00,33
28-01-03 01:00,37
28-01-03 00:00,38
27-01-03 23:00,40
27-01-03 22:00,37
27-01-03 21:00,38
27-01-03 20:00,41
27-01-03 19:00,44
27-01-03 18:00,43
27-01-03 17:00,43
27-01-03 16:00,39
27-01-03 15:00,39
27-01-03 14:00,34
27-01-03 13:00,32
27-01-03 12:00,33
27-01-03 11:00,36
27-01-03 10:00,34
27-01-03 09:00,42
27-01-03 08:00,39
27-01-03 07:00,28
27-01-03 06:00,21
27-01-03 05:00,15
27-01-03 04:00,16
27-01-03 03:00,20
27-01-03 02:00,22
27-01-03 01:00,25
27-01-03 00:00,22
26-01-03 23:00,22
26-01-03 22:00,22
26-01-03 21:00,23
26-01-03 20:00,25
26-01-03 19:00,25
26-01-03 18:00,24
26-01-03 17:00,27
26-01-03 16:00,21
26-01-03 15:00,20
26-01-03 14:00,18
26-01-03 13:00,19
26-01-03 12:00,20
26-01-03 11:00,20
26-01-03 10:00,24
26-01-03 09:00,20
26-01-03 08:00,17
26-01-03 07:00,14
26-01-03 06:00,13
26-01-03 05:00,12
26-01-03 04:00,13
26-01-03 03:00,12
26-01-03 02:00,12
26-01-03 01:00,21
26-01-03 00:00,23
25-01-03 23:00,35
25-01-03 22:00,48
25-01-03 21:00,52
25-01-03 20:00,51
25-01-03 19:00,55
25-01-03 18:00,45
25-01-03 17:00,27
25-01-03 16:00,25
25-01-03 15:00,22
25-01-03 14:00,21
25-01-03 13:00,27
25-01-03 12:00,28
25-01-03 11:00,26
25-01-03 10:00,30
25-01-03 09:00,38
25-01-03 08:00,36
25-01-03 07:00,30
25-01-03 06:00,25
25-01-03 05:00,22
25-01-03 04:00,24
25-01-03 03:00,21
25-01-03 02:00,35
25-01-03 01:00,30
25-01-03 00:00,34
24-01-03 23:00,37
24-01-03 22:00,43
24-01-03 21:00,41
24-01-03 20:00,41
24-01-03 19:00,42
24-01-03 18:00,45
24-01-03 17:00,46
24-01-03 16:00,46
24-01-03 15:00,45
24-01-03 14:00,39
24-01-03 13:00,37
24-01-03 12:00,45
24-01-03 11:00,45
24-01-03 10:00,40
24-01-03 09:00,36
24-01-03 08:00,32
24-01-03 07:00,33
24-01-03 06:00,37
24-01-03 05:00,34
24-01-03 04:00,28
24-01-03 03:00,32
24-01-03 02:00,41
24-01-03 01:00,44
24-01-03 00:00,45
23-01-03 23:00,44
23-01-03 22:00,47
23-01-03 21:00,54
23-01-03 20:00,53
23-01-03 19:00,51
23-01-03 18:00,49
23-01-03 17:00,54
23-01-03 16:00,49
23-01-03 15:00,41
23-01-03 14:00,40
23-01-03 13:00,41
23-01-03 12:00,45
23-01-03 11:00,54
23-01-03 10:00,54
23-01-03 09:00,58
23-01-03 08:00,66
23-01-03 07:00,65
23-01-03 06:00,62
23-01-03 05:00,42
23-01-03 04:00,20
23-01-03 03:00,31
23-01-03 02:00,25
23-01-03 01:00,26
23-01-03 00:00,44
22-01-03 23:00,59
22-01-03 22:00,59
22-01-03 21:00,52
22-01-03 20:00,65
22-01-03 19:00,86
22-01-03 18:00,86
22-01-03 17:00,77
