Datum Zeit,Freiberg PM10
,µg/m³
31-01-03,16
30-01-03,11
29-01-03,7
28-01-03,6
27-01-03,8
26-01-03,18
25-01-03,18
24-01-03,17
23-01-03,15
22-01-03,29
21-01-03,35
20-01-03,19
19-01-03,23
18-01-03,23
17-01-03,27
16-01-03,17
15-01-03,15
14-01-03,13
13-01-03,18
12-01-03,22
11-01-03,29
10-01-03,73
09-01-03,76
08-01-03,42
07-01-03,44
06-01-03,19
05-01-03,12
04-01-03,15
03-01-03,5
02-01-03,6
01-01-03,16

