Datum Zeit,Glauchau NO2
,µg/m³
01-02-03 00:00,20
31-01-03 23:00,28
31-01-03 22:00,27
31-01-03 21:00,27
31-01-03 20:00,52
31-01-03 19:00,47
31-01-03 18:00,48
31-01-03 17:00,41
31-01-03 16:00,36
31-01-03 15:00,32
31-01-03 14:00,28
31-01-03 13:00,31
31-01-03 12:00,30
31-01-03 11:00,37
31-01-03 10:00,36
31-01-03 09:00,41
31-01-03 08:00,44
31-01-03 07:00,41
31-01-03 06:00,28
31-01-03 05:00,35
31-01-03 04:00,44
31-01-03 03:00,57
31-01-03 02:00,63
31-01-03 01:00,67
31-01-03 00:00,61
30-01-03 23:00,68
30-01-03 22:00,68
30-01-03 21:00,48
30-01-03 20:00,48
30-01-03 19:00,51
30-01-03 18:00,65
30-01-03 17:00,41
30-01-03 16:00,38
30-01-03 15:00,39
30-01-03 14:00,33
30-01-03 13:00,35
30-01-03 12:00,38
30-01-03 11:00,41
30-01-03 10:00,41
30-01-03 09:00,46
30-01-03 08:00,53
30-01-03 07:00,35
30-01-03 06:00,37
30-01-03 05:00,24
30-01-03 04:00,17
30-01-03 03:00,15
30-01-03 02:00,15
30-01-03 01:00,15
30-01-03 00:00,15
29-01-03 23:00,16
29-01-03 22:00,24
29-01-03 21:00,33
29-01-03 20:00,38
29-01-03 19:00,34
29-01-03 18:00,48
29-01-03 17:00,45
29-01-03 16:00,33
29-01-03 15:00,35
29-01-03 14:00,34
29-01-03 13:00,35
29-01-03 12:00,30
29-01-03 11:00,33
29-01-03 10:00,36
29-01-03 09:00,28
29-01-03 08:00,28
29-01-03 07:00,25
29-01-03 06:00,23
29-01-03 05:00,16
29-01-03 04:00,11
29-01-03 03:00,11
29-01-03 02:00,11
29-01-03 01:00,10
29-01-03 00:00,12
28-01-03 23:00,15
28-01-03 22:00,17
28-01-03 21:00,18
28-01-03 20:00,19
28-01-03 19:00,28
28-01-03 18:00,24
28-01-03 17:00,25
28-01-03 16:00,25
28-01-03 15:00,23
28-01-03 14:00,23
28-01-03 13:00,17
28-01-03 12:00,24
28-01-03 11:00,24
28-01-03 10:00,27
28-01-03 09:00,27
28-01-03 08:00,20
28-01-03 07:00,22
28-01-03 06:00,21
28-01-03 05:00,21
28-01-03 04:00,23
28-01-03 03:00,26
28-01-03 02:00,31
28-01-03 01:00,34
28-01-03 00:00,36
27-01-03 23:00,39
27-01-03 22:00,36
27-01-03 21:00,35
27-01-03 20:00,38
27-01-03 19:00,39
27-01-03 18:00,44
27-01-03 17:00,43
27-01-03 16:00,45
27-01-03 15:00,45
27-01-03 14:00,39
27-01-03 13:00,31
27-01-03 12:00,28
27-01-03 11:00,34
27-01-03 10:00,34
27-01-03 09:00,34
27-01-03 08:00,33
27-01-03 07:00,28
27-01-03 06:00,19
27-01-03 05:00,16
27-01-03 04:00,14
27-01-03 03:00,16
27-01-03 02:00,18
27-01-03 01:00,16
27-01-03 00:00,17
26-01-03 23:00,19
26-01-03 22:00,21
26-01-03 21:00,23
26-01-03 20:00,23
26-01-03 19:00,23
26-01-03 18:00,22
26-01-03 17:00,20
26-01-03 16:00,18
26-01-03 15:00,16
26-01-03 14:00,15
26-01-03 13:00,16
26-01-03 12:00,20
26-01-03 11:00,22
26-01-03 10:00,22
26-01-03 09:00,18
26-01-03 08:00,17
26-01-03 07:00,16
26-01-03 06:00,15
26-01-03 05:00,12
26-01-03 04:00,12
26-01-03 03:00,11
26-01-03 02:00,12
26-01-03 01:00,13
26-01-03 00:00,14
25-01-03 23:00,15
25-01-03 22:00,14
25-01-03 21:00,15
25-01-03 20:00,14
25-01-03 19:00,17
25-01-03 18:00,20
25-01-03 17:00,16
25-01-03 16:00,16
25-01-03 15:00,17
25-01-03 14:00,16
25-01-03 13:00,17
25-01-03 12:00,24
25-01-03 11:00,41
25-01-03 10:00,43
25-01-03 09:00,40
25-01-03 08:00,39
25-01-03 07:00,38
25-01-03 06:00,33
25-01-03 05:00,37
25-01-03 04:00,38
25-01-03 03:00,40
25-01-03 02:00,38
25-01-03 01:00,37
25-01-03 00:00,35
24-01-03 23:00,35
24-01-03 22:00,37
24-01-03 21:00,38
24-01-03 20:00,38
24-01-03 19:00,36
24-01-03 18:00,39
24-01-03 17:00,42
24-01-03 16:00,46
24-01-03 15:00,39
24-01-03 14:00,38
24-01-03 13:00,45
24-01-03 12:00,38
24-01-03 11:00,32
24-01-03 10:00,35
24-01-03 09:00,32
24-01-03 08:00,28
24-01-03 07:00,26
24-01-03 06:00,22
24-01-03 05:00,33
24-01-03 04:00,30
24-01-03 03:00,32
24-01-03 02:00,36
24-01-03 01:00,39
24-01-03 00:00,40
23-01-03 23:00,40
23-01-03 22:00,42
23-01-03 21:00,44
23-01-03 20:00,47
23-01-03 19:00,52
23-01-03 18:00,53
23-01-03 17:00,52
23-01-03 16:00,50
23-01-03 15:00,46
23-01-03 14:00,37
23-01-03 13:00,34
23-01-03 12:00,35
23-01-03 11:00,46
23-01-03 10:00,50
23-01-03 09:00,47
23-01-03 08:00,53
23-01-03 07:00,49
23-01-03 06:00,36
23-01-03 05:00,39
23-01-03 04:00,38
23-01-03 03:00,23
23-01-03 02:00,27
23-01-03 01:00,29
23-01-03 00:00,35
22-01-03 23:00,37
22-01-03 22:00,52
22-01-03 21:00,51
22-01-03 20:00,60
22-01-03 19:00,54
22-01-03 18:00,58
22-01-03 17:00,53
22-01-03 16:00,47
22-01-03 15:00,37
22-01-03 14:00,38
22-01-03 13:00,34
22-01-03 12:00,37
22-01-03 11:00,37
22-01-03 10:00,56
22-01-03 09:00,73
22-01-03 08:00,69
22-01-03 07:00,64
22-01-03 06:00,41
22-01-03 05:00,24
22-01-03 04:00,30
22-01-03 03:00,29
22-01-03 02:00,29
22-01-03 01:00,31
22-01-03 00:00,30
21-01-03 23:00,35
21-01-03 22:00,38
21-01-03 21:00,54
21-01-03 20:00,63
21-01-03 19:00,66
21-01-03 18:00,53
21-01-03 17:00,62
21-01-03 16:00,63
21-01-03 15:00,52
21-01-03 14:00,49
21-01-03 13:00,48
21-01-03 12:00,53
21-01-03 11:00,55
21-01-03 10:00,71
21-01-03 09:00,71
21-01-03 08:00,71
21-01-03 07:00,67
21-01-03 06:00,57
21-01-03 05:00,45
21-01-03 04:00,41
21-01-03 03:00,45
21-01-03 02:00,47
21-01-03 01:00,41
21-01-03 00:00,43
20-01-03 23:00,43
20-01-03 22:00,48
20-01-03 21:00,49
20-01-03 20:00,49
20-01-03 19:00,54
20-01-03 18:00,53
20-01-03 17:00,53
20-01-03 16:00,40
20-01-03 15:00,35
20-01-03 14:00,33
20-01-03 13:00,29
20-01-03 12:00,29
20-01-03 11:00,28
20-01-03 10:00,34
20-01-03 09:00,37
20-01-03 08:00,46
20-01-03 07:00,36
20-01-03 06:00,30
20-01-03 05:00,20
20-01-03 04:00,18
20-01-03 03:00,18
20-01-03 02:00,17
20-01-03 01:00,15
20-01-03 00:00,15
19-01-03 23:00,19
19-01-03 22:00,17
19-01-03 21:00,29
19-01-03 20:00,59
19-01-03 19:00,63
19-01-03 18:00,55
