Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2011-02-01,,,,,,108,,79.41,
2011-02-01,01:00,,44,65,,,,,
2011-02-01,02:00,,38,65,,,,,
2011-02-01,03:00,,30,66,,,,,
2011-02-01,04:00,,34,67,,,,,
2011-02-01,05:00,,41,68,,,,,
2011-02-01,06:00,,71,75,,,,,
2011-02-01,07:00,,107,81,,,,,
2011-02-01,08:00,,228,109,,,,,
2011-02-01,09:00,,204,103,,,,,
2011-02-01,10:00,,259,100,,,,,
2011-02-01,11:00,,250,97,,,,,
2011-02-01,12:00,,202,96,,,,,
2011-02-01,13:00,,188,95,,,,,
2011-02-01,14:00,,181,99,,,,,
2011-02-01,15:00,,162,91,,,,,
2011-02-01,16:00,,163,88,,,,,
2011-02-01,17:00,,136,87,,,,,
2011-02-01,18:00,,102,83,,,,,
2011-02-01,19:00,,96,84,,,,,
2011-02-01,20:00,,86,84,,,,,
2011-02-01,21:00,,77,81,,,,,
2011-02-01,22:00,,46,72,,,,,
2011-02-01,23:00,,40,70,,,,,
2011-02-02,,,,,,54,,41.55,
2011-02-02,00:00,,42,68,,,,,
2011-02-02,01:00,,49,69,,,,,
2011-02-02,02:00,,18,42,,,,,
2011-02-02,03:00,,6,30,,,,,
2011-02-02,04:00,,9,23,,,,,
2011-02-02,05:00,,23,29,,,,,
2011-02-02,06:00,,62,49,,,,,
2011-02-02,07:00,,151,70,,,,,
2011-02-02,08:00,,193,91,,,,,
2011-02-02,09:00,,153,82,,,,,
2011-02-02,10:00,,137,70,,,,,
2011-02-02,11:00,,112,56,,,,,
2011-02-02,12:00,,78,50,,,,,
2011-02-02,13:00,,94,54,,,,,
2011-02-02,14:00,,79,51,,,,,
2011-02-02,15:00,,102,62,,,,,
2011-02-02,16:00,,112,72,,,,,
2011-02-02,17:00,,117,75,,,,,
2011-02-02,18:00,,119,78,,,,,
2011-02-02,19:00,,164,101,,,,,
2011-02-02,20:00,,170,104,,,,,
2011-02-02,21:00,,66,60,,,,,
2011-02-02,22:00,,53,58,,,,,
2011-02-02,23:00,,34,56,,,,,
2011-02-03,,,,,,45,,35.78,
2011-02-03,00:00,,22,55,,,,,
2011-02-03,01:00,,19,52,,,,,
2011-02-03,02:00,,15,51,,,,,
2011-02-03,03:00,,10,50,,,,,
2011-02-03,04:00,,10,48,,,,,
2011-02-03,05:00,,8,44,,,,,
2011-02-03,06:00,,32,45,,,,,
2011-02-03,07:00,,70,62,,,,,
2011-02-03,08:00,,154,83,,,,,
2011-02-03,09:00,,150,72,,,,,
2011-02-03,10:00,,231,83,,,,,
2011-02-03,11:00,,507,94,,,,,
2011-02-03,12:00,,219,83,,,,,
2011-02-03,13:00,,185,85,,,,,
2011-02-03,14:00,,183,90,,,,,
2011-02-03,15:00,,163,78,,,,,
2011-02-03,16:00,,139,74,,,,,
2011-02-03,17:00,,142,79,,,,,
2011-02-03,18:00,,91,62,,,,,
2011-02-03,19:00,,72,58,,,,,
2011-02-03,20:00,,61,52,,,,,
2011-02-03,21:00,,52,46,,,,,
2011-02-03,22:00,,40,37,,,,,
2011-02-03,23:00,,35,37,,,,,
2011-02-04,,,,,,17,,11.35,
2011-02-04,00:00,,17,24,,,,,
2011-02-04,01:00,,15,28,,,,,
2011-02-04,02:00,,11,22,,,,,
2011-02-04,03:00,,5,16,,,,,
2011-02-04,04:00,,15,19,,,,,
2011-02-04,05:00,,57,37,,,,,
2011-02-04,06:00,,50,41,,,,,
2011-02-04,07:00,,75,45,,,,,
2011-02-04,08:00,,91,54,,,,,
2011-02-04,09:00,,111,57,,,,,
2011-02-04,10:00,,113,63,,,,,
2011-02-04,11:00,,94,52,,,,,
2011-02-04,12:00,,85,51,,,,,
2011-02-04,13:00,,89,48,,,,,
2011-02-04,14:00,,82,49,,,,,
2011-02-04,15:00,,102,58,,,,,
2011-02-04,16:00,,85,54,,,,,
2011-02-04,17:00,,95,60,,,,,
2011-02-04,18:00,,75,51,,,,,
2011-02-04,19:00,,69,52,,,,,
2011-02-04,20:00,,55,41,,,,,
2011-02-04,21:00,,33,34,,,,,
2011-02-04,22:00,,31,27,,,,,
2011-02-04,23:00,,14,19,,,,,
2011-02-05,,,,,,17,,13.11,
2011-02-05,00:00,,22,20,,,,,
2011-02-05,01:00,,9,14,,,,,
2011-02-05,02:00,,8,12,,,,,
2011-02-05,03:00,,6,10,,,,,
2011-02-05,04:00,,3,7,,,,,
2011-02-05,05:00,,7,10,,,,,
2011-02-05,06:00,,8,11,,,,,
2011-02-05,07:00,,11,10,,,,,
2011-02-05,08:00,,17,16,,,,,
2011-02-05,09:00,,27,23,,,,,
2011-02-05,10:00,,37,29,,,,,
2011-02-05,11:00,,39,27,,,,,
2011-02-05,12:00,,41,29,,,,,
2011-02-05,13:00,,31,29,,,,,
2011-02-05,14:00,,38,27,,,,,
2011-02-05,15:00,,34,27,,,,,
2011-02-05,16:00,,31,28,,,,,
2011-02-05,17:00,,34,30,,,,,
2011-02-05,18:00,,44,33,,,,,
2011-02-05,19:00,,38,34,,,,,
2011-02-05,20:00,,30,29,,,,,
2011-02-05,21:00,,30,27,,,,,
2011-02-05,22:00,,22,19,,,,,
2011-02-05,23:00,,13,15,,,,,
2011-02-06,,,,,,18,,12.76,
2011-02-06,00:00,,14,15,,,,,
2011-02-06,01:00,,13,15,,,,,
2011-02-06,02:00,,8,11,,,,,
2011-02-06,03:00,,8,10,,,,,
2011-02-06,04:00,,7,7,,,,,
2011-02-06,05:00,,5,8,,,,,
2011-02-06,06:00,,6,8,,,,,
2011-02-06,07:00,,6,7,,,,,
2011-02-06,08:00,,6,7,,,,,
2011-02-06,09:00,,14,12,,,,,
2011-02-06,10:00,,19,16,,,,,
2011-02-06,11:00,,23,15,,,,,
2011-02-06,12:00,,26,23,,,,,
2011-02-06,13:00,,18,17,,,,,
2011-02-06,14:00,,23,19,,,,,
2011-02-06,15:00,,25,25,,,,,
2011-02-06,16:00,,38,31,,,,,
2011-02-06,17:00,,59,48,,,,,
2011-02-06,18:00,,86,81,,,,,
2011-02-06,19:00,,69,64,,,,,
2011-02-06,20:00,,67,63,,,,,
2011-02-06,21:00,,41,44,,,,,
2011-02-06,22:00,,39,40,,,,,
2011-02-06,23:00,,41,41,,,,,
2011-02-07,,,,,,35,,28.68,
2011-02-07,00:00,,14,24,,,,,
2011-02-07,01:00,,13,21,,,,,
2011-02-07,02:00,,7,16,,,,,
2011-02-07,03:00,,5,12,,,,,
2011-02-07,04:00,,4,12,,,,,
2011-02-07,05:00,,5,11,,,,,
2011-02-07,06:00,,33,29,,,,,
2011-02-07,07:00,,50,33,,,,,
2011-02-07,08:00,,79,45,,,,,
2011-02-07,09:00,,96,55,,,,,
2011-02-07,10:00,,104,62,,,,,
2011-02-07,11:00,,117,65,,,,,
2011-02-07,12:00,,104,62,,,,,
2011-02-07,13:00,,101,53,,,,,
2011-02-07,14:00,,63,44,,,,,
2011-02-07,15:00,,82,61,,,,,
2011-02-07,16:00,,175,91,,,,,
2011-02-07,17:00,,168,109,,,,,
2011-02-07,18:00,,147,105,,,,,
2011-02-07,19:00,,132,97,,,,,
2011-02-07,20:00,,76,78,,,,,
2011-02-07,21:00,,56,62,,,,,
2011-02-07,22:00,,36,30,,,,,
2011-02-07,23:00,,26,29,,,,,
2011-02-08,,,,,,29,,23.81,
2011-02-08,00:00,,12,18,,,,,
2011-02-08,01:00,,11,13,,,,,
2011-02-08,02:00,,15,18,,,,,
2011-02-08,03:00,,3,10,,,,,
2011-02-08,04:00,,6,12,,,,,
2011-02-08,05:00,,10,16,,,,,
2011-02-08,06:00,,23,28,,,,,
2011-02-08,07:00,,49,41,,,,,
2011-02-08,08:00,,70,49,,,,,
2011-02-08,09:00,,85,67,,,,,
2011-02-08,10:00,,51,45,,,,,
2011-02-08,11:00,,49,40,,,,,
2011-02-08,12:00,,26,29,,,,,
2011-02-08,13:00,,40,30,,,,,
