Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
29-02-12,26
28-02-12,28
27-02-12,37
26-02-12,17
25-02-12,15
24-02-12,18
23-02-12,25
22-02-12,37
21-02-12,27
20-02-12,30
19-02-12,8
18-02-12,22
17-02-12,21
16-02-12,29
15-02-12,23
14-02-12,55
13-02-12,60
12-02-12,66
11-02-12,63
10-02-12,80
09-02-12,48
08-02-12,80
07-02-12,58
06-02-12,94
05-02-12,56
04-02-12,60
03-02-12,76
02-02-12,81
01-02-12,76

