Datum Zeit,Zittau-Ost NO2
,µg/m³
01-03-12 00:00,18
29-02-12 23:00,18
29-02-12 22:00,19
29-02-12 21:00,17
29-02-12 20:00,21
29-02-12 19:00,24
29-02-12 18:00,24
29-02-12 17:00,29
29-02-12 16:00,36
29-02-12 15:00,23
29-02-12 14:00,20
29-02-12 13:00,17
29-02-12 12:00,15
29-02-12 11:00,16
29-02-12 10:00,18
29-02-12 09:00,27
29-02-12 08:00,28
29-02-12 07:00,26
29-02-12 06:00,24
29-02-12 05:00,22
29-02-12 04:00,23
29-02-12 03:00,23
29-02-12 02:00,23
29-02-12 01:00,20
29-02-12 00:00,20
28-02-12 23:00,20
28-02-12 22:00,19
28-02-12 21:00,19
28-02-12 20:00,19
28-02-12 19:00,19
28-02-12 18:00,20
28-02-12 17:00,22
28-02-12 16:00,26
28-02-12 15:00,26
28-02-12 14:00,25
28-02-12 13:00,25
28-02-12 12:00,24
28-02-12 11:00,21
28-02-12 10:00,23
28-02-12 09:00,23
28-02-12 08:00,26
28-02-12 07:00,20
28-02-12 06:00,16
28-02-12 05:00,13
28-02-12 04:00,12
28-02-12 03:00,12
28-02-12 02:00,12
28-02-12 01:00,14
28-02-12 00:00,15
27-02-12 23:00,19
27-02-12 22:00,20
27-02-12 21:00,25
27-02-12 20:00,30
27-02-12 19:00,35
27-02-12 18:00,21
27-02-12 17:00,26
27-02-12 16:00,20
27-02-12 15:00,10
27-02-12 14:00,11
27-02-12 13:00,9
27-02-12 12:00,10
27-02-12 11:00,11
27-02-12 10:00,21
27-02-12 09:00,30
27-02-12 08:00,37
27-02-12 07:00,34
27-02-12 06:00,27
27-02-12 05:00,21
27-02-12 04:00,18
27-02-12 03:00,16
27-02-12 02:00,19
27-02-12 01:00,21
27-02-12 00:00,21
26-02-12 23:00,30
26-02-12 22:00,39
26-02-12 21:00,28
26-02-12 20:00,39
26-02-12 19:00,37
26-02-12 18:00,13
26-02-12 17:00,12
26-02-12 16:00,10
26-02-12 15:00,8
26-02-12 14:00,8
26-02-12 13:00,8
26-02-12 12:00,11
26-02-12 11:00,7
26-02-12 10:00,8
26-02-12 09:00,8
26-02-12 08:00,9
26-02-12 07:00,8
26-02-12 06:00,9
26-02-12 05:00,8
26-02-12 04:00,7
26-02-12 03:00,7
26-02-12 02:00,7
26-02-12 01:00,7
26-02-12 00:00,7
25-02-12 23:00,8
25-02-12 22:00,8
25-02-12 21:00,9
25-02-12 20:00,11
25-02-12 19:00,11
25-02-12 18:00,10
25-02-12 17:00,10
25-02-12 16:00,10
25-02-12 15:00,10
25-02-12 14:00,9
25-02-12 13:00,8
25-02-12 12:00,8
25-02-12 11:00,9
25-02-12 10:00,9
25-02-12 09:00,8
25-02-12 08:00,8
25-02-12 07:00,7
25-02-12 06:00,7
25-02-12 05:00,7
25-02-12 04:00,6
25-02-12 03:00,5
25-02-12 02:00,7
25-02-12 01:00,11
25-02-12 00:00,20
24-02-12 23:00,19
24-02-12 22:00,18
24-02-12 21:00,17
24-02-12 20:00,17
24-02-12 19:00,19
24-02-12 18:00,21
24-02-12 17:00,21
24-02-12 16:00,20
24-02-12 15:00,19
24-02-12 14:00,19
24-02-12 13:00,18
24-02-12 12:00,18
24-02-12 11:00,17
24-02-12 10:00,16
24-02-12 09:00,15
24-02-12 08:00,15
24-02-12 07:00,15
24-02-12 06:00,15
24-02-12 05:00,15
24-02-12 04:00,15
24-02-12 03:00,15
24-02-12 02:00,15
24-02-12 01:00,16
24-02-12 00:00,15
23-02-12 23:00,17
23-02-12 22:00,19
23-02-12 21:00,21
23-02-12 20:00,27
23-02-12 19:00,25
23-02-12 18:00,24
23-02-12 17:00,24
23-02-12 16:00,22
23-02-12 15:00,21
23-02-12 14:00,18
23-02-12 13:00,20
23-02-12 12:00,19
23-02-12 11:00,26
23-02-12 10:00,23
23-02-12 09:00,22
23-02-12 08:00,21
23-02-12 07:00,19
23-02-12 06:00,16
23-02-12 05:00,15
23-02-12 04:00,15
23-02-12 03:00,14
23-02-12 02:00,15
23-02-12 01:00,16
23-02-12 00:00,16
22-02-12 23:00,18
22-02-12 22:00,21
22-02-12 21:00,23
22-02-12 20:00,24
22-02-12 19:00,27
22-02-12 18:00,34
22-02-12 17:00,27
22-02-12 16:00,24
22-02-12 15:00,16
22-02-12 14:00,19
22-02-12 13:00,19
22-02-12 12:00,18
22-02-12 11:00,20
22-02-12 10:00,15
22-02-12 09:00,17
22-02-12 08:00,19
22-02-12 07:00,17
22-02-12 06:00,16
22-02-12 05:00,14
22-02-12 04:00,12
22-02-12 03:00,12
22-02-12 02:00,12
22-02-12 01:00,12
22-02-12 00:00,12
21-02-12 23:00,13
21-02-12 22:00,15
21-02-12 21:00,15
21-02-12 20:00,18
21-02-12 19:00,21
21-02-12 18:00,24
21-02-12 17:00,17
21-02-12 16:00,20
21-02-12 15:00,19
21-02-12 14:00,19
21-02-12 13:00,19
21-02-12 12:00,20
21-02-12 11:00,23
21-02-12 10:00,22
21-02-12 09:00,25
21-02-12 08:00,27
21-02-12 07:00,30
21-02-12 06:00,35
21-02-12 05:00,26
21-02-12 04:00,17
21-02-12 03:00,18
21-02-12 02:00,15
21-02-12 01:00,14
21-02-12 00:00,23
20-02-12 23:00,25
20-02-12 22:00,47
20-02-12 21:00,44
20-02-12 20:00,51
20-02-12 19:00,52
20-02-12 18:00,26
20-02-12 17:00,15
20-02-12 16:00,13
20-02-12 15:00,10
20-02-12 14:00,9
20-02-12 13:00,8
20-02-12 12:00,10
20-02-12 11:00,12
20-02-12 10:00,14
