Datum Zeit,Dresden-Bergstraße NO
,µg/m³
01-03-12 00:00,13
29-02-12 23:00,17
29-02-12 22:00,24
29-02-12 21:00,38
29-02-12 20:00,81
29-02-12 19:00,71
29-02-12 18:00,55
29-02-12 17:00,61
29-02-12 16:00,57
29-02-12 15:00,40
29-02-12 14:00,45
29-02-12 13:00,43
29-02-12 12:00,45
29-02-12 11:00,70
29-02-12 10:00,57
29-02-12 09:00,71
29-02-12 08:00,66
29-02-12 07:00,45
29-02-12 06:00,10
29-02-12 05:00,6
29-02-12 04:00,1
29-02-12 03:00,1
29-02-12 02:00,1
29-02-12 01:00,5
29-02-12 00:00,6
28-02-12 23:00,10
28-02-12 22:00,12
28-02-12 21:00,15
28-02-12 20:00,23
28-02-12 19:00,32
28-02-12 18:00,44
28-02-12 17:00,64
28-02-12 16:00,62
28-02-12 15:00,74
28-02-12 14:00,74
28-02-12 13:00,78
28-02-12 12:00,81
28-02-12 11:00,83
28-02-12 10:00,80
28-02-12 09:00,76
28-02-12 08:00,85
28-02-12 07:00,65
28-02-12 06:00,19
28-02-12 05:00,8
28-02-12 04:00,6
28-02-12 03:00,1
28-02-12 02:00,2
28-02-12 01:00,7
28-02-12 00:00,15
27-02-12 23:00,33
27-02-12 22:00,39
27-02-12 21:00,66
27-02-12 20:00,74
27-02-12 19:00,130
27-02-12 18:00,124
27-02-12 17:00,109
27-02-12 16:00,82
27-02-12 15:00,33
27-02-12 14:00,48
27-02-12 13:00,50
27-02-12 12:00,56
27-02-12 11:00,221
27-02-12 10:00,301
27-02-12 09:00,312
27-02-12 08:00,379
27-02-12 07:00,184
27-02-12 06:00,97
27-02-12 05:00,23
27-02-12 04:00,17
27-02-12 03:00,10
27-02-12 02:00,26
27-02-12 01:00,21
27-02-12 00:00,31
26-02-12 23:00,28
26-02-12 22:00,56
26-02-12 21:00,45
26-02-12 20:00,23
26-02-12 19:00,34
26-02-12 18:00,26
26-02-12 17:00,22
26-02-12 16:00,29
26-02-12 15:00,12
26-02-12 14:00,12
26-02-12 13:00,11
26-02-12 12:00,9
26-02-12 11:00,17
26-02-12 10:00,11
26-02-12 09:00,14
26-02-12 08:00,2
26-02-12 07:00,1
26-02-12 06:00,2
26-02-12 05:00,1
26-02-12 04:00,2
26-02-12 03:00,3
26-02-12 02:00,8
26-02-12 01:00,6
26-02-12 00:00,7
25-02-12 23:00,11
25-02-12 22:00,7
25-02-12 21:00,13
25-02-12 20:00,14
25-02-12 19:00,31
25-02-12 18:00,26
25-02-12 17:00,24
25-02-12 16:00,20
25-02-12 15:00,19
25-02-12 14:00,24
25-02-12 13:00,24
25-02-12 12:00,23
25-02-12 11:00,33
