Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
29-02-12,18
28-02-12,20
27-02-12,19
26-02-12,8
25-02-12,9
24-02-12,9
23-02-12,17
22-02-12,24
21-02-12,15
20-02-12,15
19-02-12,6
18-02-12,15
17-02-12,14
16-02-12,14
15-02-12,10
14-02-12,58
13-02-12,36
12-02-12,77
11-02-12,78
10-02-12,68
09-02-12,51
08-02-12,71
07-02-12,48
06-02-12,59
05-02-12,38
04-02-12,36
03-02-12,47
02-02-12,47
01-02-12,58

