Datum Zeit,Klingenthal PM10
,µg/m³
29-02-12,13
28-02-12,11
27-02-12,12
26-02-12,6
25-02-12,7
24-02-12,5
23-02-12,24
22-02-12,21
21-02-12,16
20-02-12,12
19-02-12,7
18-02-12,9
17-02-12,6
16-02-12,17
15-02-12,9
14-02-12,56
13-02-12,38
12-02-12,46
11-02-12,62
10-02-12,55
09-02-12,34
08-02-12,66
07-02-12,45
06-02-12,60
05-02-12,46
04-02-12,44
03-02-12,47
02-02-12,47
01-02-12,37

