Datum Zeit,Schwartenberg PM10
,µg/m³
29-02-12,2
28-02-12,2
27-02-12,9
26-02-12,5
25-02-12,7
24-02-12,3
23-02-12,7
22-02-12,8
21-02-12,7
20-02-12,9
19-02-12,5
18-02-12,6
17-02-12,10
16-02-12,9
15-02-12,8
14-02-12,13
13-02-12,16
12-02-12,10
11-02-12,45
10-02-12,46
09-02-12,36
08-02-12,60
07-02-12,43
06-02-12,29
05-02-12,19
04-02-12,17
03-02-12,10
02-02-12,17
01-02-12,28

