Datum Zeit,Brockau PM10
,µg/m³
29-02-12,10
28-02-12,16
27-02-12,16
26-02-12,8
25-02-12,9
24-02-12,9
23-02-12,25
22-02-12,23
21-02-12,15
20-02-12,11
19-02-12,6
18-02-12,11
17-02-12,7
16-02-12,15
15-02-12,13
14-02-12,51
13-02-12,44
12-02-12,69
11-02-12,51
10-02-12,64
09-02-12,50
08-02-12,65
07-02-12,59
06-02-12,64
05-02-12,39
04-02-12,38
03-02-12,52
02-02-12,52
01-02-12,59

