Datum Zeit,Leipzig-Luetzner Straße NO2
,µg/m³
01-03-12 00:00,33
29-02-12 23:00,31
29-02-12 22:00,36
29-02-12 21:00,34
29-02-12 20:00,48
29-02-12 19:00,52
29-02-12 18:00,60
29-02-12 17:00,47
29-02-12 16:00,48
29-02-12 15:00,47
29-02-12 14:00,39
29-02-12 13:00,45
29-02-12 12:00,51
29-02-12 11:00,44
29-02-12 10:00,48
29-02-12 09:00,47
29-02-12 08:00,43
29-02-12 07:00,37
29-02-12 06:00,35
29-02-12 05:00,34
29-02-12 04:00,36
29-02-12 03:00,35
29-02-12 02:00,35
29-02-12 01:00,33
29-02-12 00:00,33
28-02-12 23:00,33
28-02-12 22:00,32
28-02-12 21:00,32
28-02-12 20:00,32
28-02-12 19:00,33
28-02-12 18:00,31
28-02-12 17:00,27
28-02-12 16:00,25
28-02-12 15:00,21
28-02-12 14:00,21
28-02-12 13:00,21
28-02-12 12:00,25
28-02-12 11:00,27
28-02-12 10:00,30
28-02-12 09:00,36
28-02-12 08:00,33
28-02-12 07:00,31
28-02-12 06:00,27
28-02-12 05:00,25
28-02-12 04:00,18
28-02-12 03:00,17
28-02-12 02:00,15
28-02-12 01:00,18
28-02-12 00:00,20
27-02-12 23:00,26
27-02-12 22:00,36
27-02-12 21:00,37
27-02-12 20:00,38
27-02-12 19:00,33
27-02-12 18:00,37
27-02-12 17:00,38
27-02-12 16:00,28
27-02-12 15:00,27
27-02-12 14:00,30
27-02-12 13:00,36
27-02-12 12:00,38
27-02-12 11:00,39
27-02-12 10:00,67
27-02-12 09:00,76
27-02-12 08:00,79
27-02-12 07:00,73
27-02-12 06:00,70
27-02-12 05:00,55
27-02-12 04:00,44
27-02-12 03:00,54
27-02-12 02:00,52
27-02-12 01:00,44
27-02-12 00:00,52
26-02-12 23:00,65
26-02-12 22:00,68
26-02-12 21:00,74
26-02-12 20:00,70
26-02-12 19:00,60
26-02-12 18:00,46
26-02-12 17:00,26
26-02-12 16:00,19
26-02-12 15:00,20
26-02-12 14:00,16
26-02-12 13:00,14
26-02-12 12:00,20
26-02-12 11:00,21
26-02-12 10:00,17
26-02-12 09:00,9
26-02-12 08:00,7
26-02-12 07:00,8
26-02-12 06:00,9
26-02-12 05:00,10
26-02-12 04:00,7
26-02-12 03:00,8
26-02-12 02:00,10
26-02-12 01:00,13
26-02-12 00:00,17
25-02-12 23:00,16
25-02-12 22:00,18
25-02-12 21:00,21
25-02-12 20:00,20
25-02-12 19:00,24
25-02-12 18:00,25
25-02-12 17:00,16
25-02-12 16:00,13
25-02-12 15:00,13
25-02-12 14:00,14
25-02-12 13:00,11
25-02-12 12:00,11
25-02-12 11:00,14
25-02-12 10:00,15
25-02-12 09:00,14
25-02-12 08:00,12
25-02-12 07:00,13
25-02-12 06:00,14
25-02-12 05:00,13
25-02-12 04:00,10
25-02-12 03:00,7
25-02-12 02:00,8
25-02-12 01:00,12
25-02-12 00:00,19
24-02-12 23:00,28
24-02-12 22:00,23
24-02-12 21:00,26
24-02-12 20:00,28
24-02-12 19:00,31
24-02-12 18:00,28
24-02-12 17:00,25
24-02-12 16:00,25
24-02-12 15:00,22
24-02-12 14:00,21
24-02-12 13:00,22
