Datum Zeit,Collmberg PM10
,µg/m³
29-02-12,7
28-02-12,20
27-02-12,15
26-02-12,6
25-02-12,7
24-02-12,8
23-02-12,17
22-02-12,20
21-02-12,12
20-02-12,11
19-02-12,5
18-02-12,12
17-02-12,11
16-02-12,11
15-02-12,10
14-02-12,47
13-02-12,35
12-02-12,44
11-02-12,33
10-02-12,55
09-02-12,42
08-02-12,56
07-02-12,37
06-02-12,52
05-02-12,28
04-02-12,31
03-02-12,44
02-02-12,46
01-02-12,54

