Datum Zeit,Niesky PM10
,µg/m³
29-02-12,6
28-02-12,14
27-02-12,7
26-02-12,3
25-02-12,5
24-02-12,9
23-02-12,13
22-02-12,16
21-02-12,11
20-02-12,9
19-02-12,6
18-02-12,17
17-02-12,7
16-02-12,10
15-02-12,10
14-02-12,36
13-02-12,25
12-02-12,78
11-02-12,83
10-02-12,65
09-02-12,50
08-02-12,68
07-02-12,67
06-02-12,67
05-02-12,41
04-02-12,26
03-02-12,48
02-02-12,55
01-02-12,60

