Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
29-02-12,15
28-02-12,20
27-02-12,22
26-02-12,10
25-02-12,9
24-02-12,12
23-02-12,22
22-02-12,21
21-02-12,14
20-02-12,13
19-02-12,6
18-02-12,11
17-02-12,12
16-02-12,17
15-02-12,14
14-02-12,43
13-02-12,39
12-02-12,67
11-02-12,70
10-02-12,71
09-02-12,56
08-02-12,77
07-02-12,55
06-02-12,58
05-02-12,28
04-02-12,36
03-02-12,48
02-02-12,49
01-02-12,63

