Datum Zeit,Leipzig-West PM2.5
,µg/m³
29-02-12,10.13
28-02-12,17.66
27-02-12,14.80
26-02-12,5.34
25-02-12,6.38
24-02-12,11.05
23-02-12,16.03
22-02-12,15.23
21-02-12,10.56
20-02-12,7.92
19-02-12,4.04
18-02-12,13.53
17-02-12,14.14
16-02-12,9.87
15-02-12,7.70
14-02-12,39.27
13-02-12,40.75
12-02-12,49.96
11-02-12,51.80
10-02-12,59.82
09-02-12,36.43
08-02-12,49.63
07-02-12,40.01
06-02-12,62.42
05-02-12,41.35
04-02-12,44.67
03-02-12,51.76
02-02-12,47.90
01-02-12,46.60

