Datum Zeit,Niesky O3
,µg/m³
01-03-12 00:00,19
29-02-12 23:00,22
29-02-12 22:00,25
29-02-12 21:00,29
29-02-12 20:00,34
29-02-12 19:00,39
29-02-12 18:00,39
29-02-12 17:00,39
29-02-12 16:00,40
29-02-12 15:00,43
29-02-12 14:00,44
29-02-12 13:00,43
29-02-12 12:00,42
29-02-12 11:00,36
29-02-12 10:00,31
29-02-12 09:00,27
29-02-12 08:00,25
29-02-12 07:00,26
29-02-12 06:00,25
29-02-12 05:00,25
29-02-12 04:00,23
29-02-12 03:00,19
29-02-12 02:00,16
29-02-12 01:00,16
29-02-12 00:00,18
28-02-12 23:00,21
28-02-12 22:00,22
28-02-12 21:00,23
28-02-12 20:00,25
28-02-12 19:00,28
28-02-12 18:00,29
28-02-12 17:00,29
28-02-12 16:00,28
28-02-12 15:00,27
28-02-12 14:00,28
28-02-12 13:00,29
28-02-12 12:00,29
28-02-12 11:00,28
28-02-12 10:00,30
28-02-12 09:00,31
28-02-12 08:00,32
28-02-12 07:00,37
28-02-12 06:00,39
28-02-12 05:00,40
28-02-12 04:00,42
28-02-12 03:00,44
28-02-12 02:00,43
28-02-12 01:00,40
28-02-12 00:00,44
27-02-12 23:00,45
27-02-12 22:00,45
27-02-12 21:00,49
27-02-12 20:00,51
27-02-12 19:00,54
27-02-12 18:00,59
27-02-12 17:00,65
27-02-12 16:00,70
27-02-12 15:00,73
27-02-12 14:00,73
27-02-12 13:00,67
27-02-12 12:00,65
27-02-12 11:00,64
27-02-12 10:00,48
27-02-12 09:00,39
27-02-12 08:00,29
27-02-12 07:00,29
27-02-12 06:00,35
27-02-12 05:00,37
27-02-12 04:00,32
27-02-12 03:00,33
27-02-12 02:00,29
27-02-12 01:00,36
27-02-12 00:00,31
26-02-12 23:00,33
26-02-12 22:00,34
26-02-12 21:00,38
26-02-12 20:00,44
26-02-12 19:00,57
26-02-12 18:00,71
26-02-12 17:00,70
26-02-12 16:00,74
26-02-12 15:00,78
26-02-12 14:00,75
26-02-12 13:00,71
26-02-12 12:00,71
26-02-12 11:00,69
26-02-12 10:00,67
26-02-12 09:00,70
26-02-12 08:00,71
26-02-12 07:00,72
26-02-12 06:00,75
26-02-12 05:00,68
26-02-12 04:00,65
26-02-12 03:00,65
26-02-12 02:00,67
26-02-12 01:00,66
26-02-12 00:00,64
25-02-12 23:00,66
25-02-12 22:00,68
25-02-12 21:00,70
25-02-12 20:00,72
25-02-12 19:00,74
25-02-12 18:00,73
25-02-12 17:00,75
25-02-12 16:00,78
25-02-12 15:00,79
25-02-12 14:00,76
25-02-12 13:00,74
25-02-12 12:00,72
25-02-12 11:00,71
25-02-12 10:00,70
25-02-12 09:00,69
25-02-12 08:00,67
25-02-12 07:00,67
25-02-12 06:00,68
25-02-12 05:00,70
