Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
29-02-12,21
28-02-12,24
27-02-12,32
26-02-12,12
25-02-12,13
24-02-12,15
23-02-12,27
22-02-12,30
21-02-12,25
20-02-12,20
19-02-12,9
18-02-12,17
17-02-12,17
16-02-12,22
15-02-12,21
14-02-12,59
13-02-12,53
12-02-12,78
11-02-12,80
10-02-12,82
09-02-12,66
08-02-12,87
07-02-12,62
06-02-12,67
05-02-12,31
04-02-12,45
03-02-12,64
02-02-12,51
01-02-12,65

