Datum Zeit,Dresden-Nord PM10
,µg/m³
29-02-12,23
28-02-12,24
27-02-12,28
26-02-12,11
25-02-12,12
24-02-12,18
23-02-12,26
22-02-12,34
21-02-12,24
20-02-12,27
19-02-12,11
18-02-12,26
17-02-12,17
16-02-12,22
15-02-12,13
14-02-12,67
13-02-12,47
12-02-12,90
11-02-12,86
10-02-12,76
09-02-12,61
08-02-12,82
07-02-12,54
06-02-12,70
05-02-12,47
04-02-12,47
03-02-12,56
02-02-12,52
01-02-12,64

