Datum Zeit,Collmberg PM2.5
,µg/m³
29-02-12,0.98
28-02-12,11.20
27-02-12,12.21
26-02-12,3.00
25-02-12,4.41
24-02-12,8.96
23-02-12,15.51
22-02-12,13.62
21-02-12,9.16
20-02-12,4.98
19-02-12,3.91
18-02-12,12.04
17-02-12,
16-02-12,7.25
15-02-12,6.02
14-02-12,39.05
13-02-12,28.49
12-02-12,40.33
11-02-12,29.24
10-02-12,48.19
09-02-12,34.68
08-02-12,45.55
07-02-12,29.30
06-02-12,47.71
05-02-12,24.40
04-02-12,27.53
03-02-12,37.42
02-02-12,38.31
01-02-12,46.24

