Datum Zeit,Freiberg PM10
,µg/m³
31-03-07,37
30-03-07,57
29-03-07,40
28-03-07,44
27-03-07,47
26-03-07,53
25-03-07,38
24-03-07,106
23-03-07,24
22-03-07,12
21-03-07,13
20-03-07,27
19-03-07,16
18-03-07,12
17-03-07,33
16-03-07,71
15-03-07,56
14-03-07,39
13-03-07,50
12-03-07,29
11-03-07,28
10-03-07,26
09-03-07,35
08-03-07,29
07-03-07,42
06-03-07,20
05-03-07,18
04-03-07,22
03-03-07,9
02-03-07,11
01-03-07,9

