Datum Zeit,Collmberg PM10
,µg/m³
31-03-07,35
30-03-07,42
29-03-07,36
28-03-07,39
27-03-07,39
26-03-07,44
25-03-07,37
24-03-07,91
23-03-07,18
22-03-07,4
21-03-07,8
20-03-07,24
19-03-07,8
18-03-07,11
17-03-07,28
16-03-07,66
15-03-07,46
14-03-07,33
13-03-07,33
12-03-07,25
11-03-07,23
10-03-07,17
09-03-07,29
08-03-07,23
07-03-07,19
06-03-07,11
05-03-07,14
04-03-07,19
03-03-07,10
02-03-07,8
01-03-07,3

