Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-03-07,48
30-03-07,56
29-03-07,55
28-03-07,66
27-03-07,56
26-03-07,65
25-03-07,41
24-03-07,93
23-03-07,31
22-03-07,13
21-03-07,19
20-03-07,39
19-03-07,21
18-03-07,15
17-03-07,46
16-03-07,85
15-03-07,73
14-03-07,57
13-03-07,62
12-03-07,40
11-03-07,35
10-03-07,33
09-03-07,47
08-03-07,54
07-03-07,45
06-03-07,31
05-03-07,27
04-03-07,28
03-03-07,22
02-03-07,18
01-03-07,13

