Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
31-03-07,
30-03-07,33.86
29-03-07,
28-03-07,28.99
27-03-07,
26-03-07,46.72
25-03-07,
24-03-07,33.83
23-03-07,
22-03-07,11.24
21-03-07,
20-03-07,18.26
19-03-07,
18-03-07,11.30
17-03-07,
16-03-07,60.47
15-03-07,
14-03-07,26.73
13-03-07,
12-03-07,20.70
11-03-07,
10-03-07,16.04
09-03-07,
08-03-07,21.86
07-03-07,
06-03-07,19.03
05-03-07,
04-03-07,17.16
03-03-07,
02-03-07,8.99
01-03-07,

