Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-03-07,42
30-03-07,49
29-03-07,42
28-03-07,51
27-03-07,49
26-03-07,66
25-03-07,44
24-03-07,113
23-03-07,30
22-03-07,19
21-03-07,18
20-03-07,29
19-03-07,27
18-03-07,13
17-03-07,37
16-03-07,81
15-03-07,62
14-03-07,43
13-03-07,50
12-03-07,35
11-03-07,34
10-03-07,31
09-03-07,47
08-03-07,35
07-03-07,47
06-03-07,30
05-03-07,28
04-03-07,26
03-03-07,17
02-03-07,16
01-03-07,13

