Datum Zeit,Dresden-Bergstraße NO
,µg/m³
01-04-07 00:00,54
31-03-07 23:00,43
31-03-07 22:00,27
31-03-07 21:00,19
31-03-07 20:00,8
31-03-07 19:00,9
31-03-07 18:00,14
31-03-07 17:00,25
31-03-07 16:00,27
31-03-07 15:00,30
31-03-07 14:00,21
31-03-07 13:00,31
31-03-07 12:00,26
31-03-07 11:00,38
31-03-07 10:00,64
31-03-07 09:00,86
31-03-07 08:00,89
31-03-07 07:00,144
31-03-07 06:00,96
31-03-07 05:00,47
31-03-07 04:00,20
31-03-07 03:00,16
31-03-07 02:00,18
31-03-07 01:00,11
31-03-07 00:00,21
30-03-07 23:00,67
30-03-07 22:00,78
30-03-07 21:00,107
30-03-07 20:00,54
30-03-07 19:00,27
30-03-07 18:00,42
30-03-07 17:00,62
30-03-07 16:00,112
30-03-07 15:00,115
30-03-07 14:00,112
30-03-07 13:00,114
30-03-07 12:00,87
30-03-07 11:00,79
30-03-07 10:00,102
30-03-07 09:00,78
30-03-07 08:00,88
30-03-07 07:00,64
30-03-07 06:00,62
30-03-07 05:00,34
30-03-07 04:00,11
30-03-07 03:00,3
30-03-07 02:00,4
30-03-07 01:00,5
30-03-07 00:00,5
29-03-07 23:00,17
29-03-07 22:00,21
29-03-07 21:00,27
29-03-07 20:00,28
29-03-07 19:00,42
29-03-07 18:00,42
29-03-07 17:00,63
29-03-07 16:00,80
29-03-07 15:00,82
29-03-07 14:00,55
29-03-07 13:00,42
29-03-07 12:00,48
29-03-07 11:00,48
29-03-07 10:00,36
29-03-07 09:00,51
29-03-07 08:00,108
29-03-07 07:00,153
29-03-07 06:00,109
29-03-07 05:00,26
29-03-07 04:00,10
29-03-07 03:00,5
29-03-07 02:00,7
29-03-07 01:00,12
29-03-07 00:00,7
28-03-07 23:00,10
28-03-07 22:00,30
28-03-07 21:00,24
28-03-07 20:00,30
28-03-07 19:00,37
28-03-07 18:00,54
28-03-07 17:00,53
28-03-07 16:00,89
28-03-07 15:00,76
28-03-07 14:00,70
28-03-07 13:00,55
28-03-07 12:00,56
28-03-07 11:00,166
28-03-07 10:00,141
28-03-07 09:00,245
28-03-07 08:00,381
28-03-07 07:00,333
28-03-07 06:00,212
28-03-07 05:00,145
28-03-07 04:00,56
28-03-07 03:00,13
28-03-07 02:00,31
28-03-07 01:00,41
28-03-07 00:00,26
27-03-07 23:00,40
27-03-07 22:00,56
27-03-07 21:00,16
27-03-07 20:00,14
27-03-07 19:00,19
27-03-07 18:00,54
27-03-07 17:00,51
27-03-07 16:00,62
27-03-07 15:00,73
27-03-07 14:00,62
27-03-07 13:00,60
27-03-07 12:00,70
27-03-07 11:00,104
27-03-07 10:00,82
27-03-07 09:00,146
27-03-07 08:00,234
27-03-07 07:00,271
27-03-07 06:00,166
27-03-07 05:00,88
27-03-07 04:00,40
27-03-07 03:00,9
27-03-07 02:00,40
27-03-07 01:00,15
27-03-07 00:00,25
26-03-07 23:00,49
26-03-07 22:00,28
26-03-07 21:00,21
26-03-07 20:00,15
26-03-07 19:00,17
26-03-07 18:00,32
26-03-07 17:00,27
26-03-07 16:00,59
26-03-07 15:00,
26-03-07 14:00,
26-03-07 13:00,
26-03-07 12:00,
26-03-07 11:00,
26-03-07 10:00,174
26-03-07 09:00,251
26-03-07 08:00,432
26-03-07 07:00,367
26-03-07 06:00,232
26-03-07 05:00,155
26-03-07 04:00,53
26-03-07 03:00,22
26-03-07 02:00,12
26-03-07 01:00,9
26-03-07 00:00,21
25-03-07 23:00,5
25-03-07 22:00,20
25-03-07 21:00,11
25-03-07 20:00,10
25-03-07 19:00,12
25-03-07 18:00,15
25-03-07 17:00,20
25-03-07 16:00,14
25-03-07 15:00,24
25-03-07 14:00,23
25-03-07 13:00,21
25-03-07 12:00,17
25-03-07 11:00,29
25-03-07 10:00,34
25-03-07 09:00,41
25-03-07 08:00,58
25-03-07 07:00,102
25-03-07 06:00,53
25-03-07 05:00,57
25-03-07 04:00,33
25-03-07 03:00,8
25-03-07 02:00,3
25-03-07 01:00,4
25-03-07 00:00,8
24-03-07 23:00,9
24-03-07 22:00,7
24-03-07 21:00,5
24-03-07 20:00,9
24-03-07 19:00,11
24-03-07 18:00,26
24-03-07 17:00,25
24-03-07 16:00,10
24-03-07 15:00,11
24-03-07 14:00,28
24-03-07 13:00,16
24-03-07 12:00,24
24-03-07 11:00,21
24-03-07 10:00,26
24-03-07 09:00,22
24-03-07 08:00,31
24-03-07 07:00,15
24-03-07 06:00,11
24-03-07 05:00,10
24-03-07 04:00,9
24-03-07 03:00,13
24-03-07 02:00,24
24-03-07 01:00,24
24-03-07 00:00,30
23-03-07 23:00,25
23-03-07 22:00,28
23-03-07 21:00,34
23-03-07 20:00,52
23-03-07 19:00,106
23-03-07 18:00,103
23-03-07 17:00,124
23-03-07 16:00,84
23-03-07 15:00,128
23-03-07 14:00,114
23-03-07 13:00,91
23-03-07 12:00,65
23-03-07 11:00,120
23-03-07 10:00,96
23-03-07 09:00,67
23-03-07 08:00,97
23-03-07 07:00,97
23-03-07 06:00,28
23-03-07 05:00,13
23-03-07 04:00,1
23-03-07 03:00,6
23-03-07 02:00,5
23-03-07 01:00,6
23-03-07 00:00,11
22-03-07 23:00,12
22-03-07 22:00,23
22-03-07 21:00,51
22-03-07 20:00,85
22-03-07 19:00,132
22-03-07 18:00,179
22-03-07 17:00,219
22-03-07 16:00,174
22-03-07 15:00,130
22-03-07 14:00,121
22-03-07 13:00,90
22-03-07 12:00,112
22-03-07 11:00,124
22-03-07 10:00,99
22-03-07 09:00,106
22-03-07 08:00,87
22-03-07 07:00,117
22-03-07 06:00,47
22-03-07 05:00,19
22-03-07 04:00,15
22-03-07 03:00,12
22-03-07 02:00,7
22-03-07 01:00,19
22-03-07 00:00,26
21-03-07 23:00,27
21-03-07 22:00,29
21-03-07 21:00,39
21-03-07 20:00,58
21-03-07 19:00,58
21-03-07 18:00,72
21-03-07 17:00,95
21-03-07 16:00,74
21-03-07 15:00,62
21-03-07 14:00,48
21-03-07 13:00,49
21-03-07 12:00,51
21-03-07 11:00,48
21-03-07 10:00,51
21-03-07 09:00,51
21-03-07 08:00,63
21-03-07 07:00,37
21-03-07 06:00,20
21-03-07 05:00,13
21-03-07 04:00,6
21-03-07 03:00,3
21-03-07 02:00,5
21-03-07 01:00,13
21-03-07 00:00,12
20-03-07 23:00,11
20-03-07 22:00,26
20-03-07 21:00,20
20-03-07 20:00,29
20-03-07 19:00,39
20-03-07 18:00,52
20-03-07 17:00,53
20-03-07 16:00,48
20-03-07 15:00,64
20-03-07 14:00,46
20-03-07 13:00,54
20-03-07 12:00,
20-03-07 11:00,
20-03-07 10:00,
20-03-07 09:00,
20-03-07 08:00,83
20-03-07 07:00,73
20-03-07 06:00,46
20-03-07 05:00,12
20-03-07 04:00,10
20-03-07 03:00,9
20-03-07 02:00,4
20-03-07 01:00,19
20-03-07 00:00,49
19-03-07 23:00,60
19-03-07 22:00,55
19-03-07 21:00,59
19-03-07 20:00,117
19-03-07 19:00,219
19-03-07 18:00,188
19-03-07 17:00,184
19-03-07 16:00,157
19-03-07 15:00,141
19-03-07 14:00,155
19-03-07 13:00,152
19-03-07 12:00,133
19-03-07 11:00,130
19-03-07 10:00,134
19-03-07 09:00,92
19-03-07 08:00,135
19-03-07 07:00,97
19-03-07 06:00,61
19-03-07 05:00,37
19-03-07 04:00,15
19-03-07 03:00,6
19-03-07 02:00,7
19-03-07 01:00,15
19-03-07 00:00,24
18-03-07 23:00,29
18-03-07 22:00,25
18-03-07 21:00,27
18-03-07 20:00,42
18-03-07 19:00,21
18-03-07 18:00,29
18-03-07 17:00,39
18-03-07 16:00,34
18-03-07 15:00,37
18-03-07 14:00,35
18-03-07 13:00,30
18-03-07 12:00,28
18-03-07 11:00,29
18-03-07 10:00,28
18-03-07 09:00,18
18-03-07 08:00,13
18-03-07 07:00,15
18-03-07 06:00,14
18-03-07 05:00,8
18-03-07 04:00,9
18-03-07 03:00,13
18-03-07 02:00,15
18-03-07 01:00,21
18-03-07 00:00,31
17-03-07 23:00,24
17-03-07 22:00,24
17-03-07 21:00,32
17-03-07 20:00,33
17-03-07 19:00,40
17-03-07 18:00,43
17-03-07 17:00,46
17-03-07 16:00,44
17-03-07 15:00,43
17-03-07 14:00,42
17-03-07 13:00,52
17-03-07 12:00,54
17-03-07 11:00,49
17-03-07 10:00,46
17-03-07 09:00,45
17-03-07 08:00,42
17-03-07 07:00,25
17-03-07 06:00,16
17-03-07 05:00,15
17-03-07 04:00,15
17-03-07 03:00,11
17-03-07 02:00,27
17-03-07 01:00,21
17-03-07 00:00,39
16-03-07 23:00,47
16-03-07 22:00,64
16-03-07 21:00,90
16-03-07 20:00,177
16-03-07 19:00,108
16-03-07 18:00,56
16-03-07 17:00,48
16-03-07 16:00,50
16-03-07 15:00,
16-03-07 14:00,
16-03-07 13:00,
16-03-07 12:00,
16-03-07 11:00,201
16-03-07 10:00,181
16-03-07 09:00,
16-03-07 08:00,176
16-03-07 07:00,228
16-03-07 06:00,121
16-03-07 05:00,58
16-03-07 04:00,25
16-03-07 03:00,31
16-03-07 02:00,64
16-03-07 01:00,133
16-03-07 00:00,164
15-03-07 23:00,120
15-03-07 22:00,132
15-03-07 21:00,136
15-03-07 20:00,105
15-03-07 19:00,122
15-03-07 18:00,116
15-03-07 17:00,111
15-03-07 16:00,92
15-03-07 15:00,75
15-03-07 14:00,96
15-03-07 13:00,
15-03-07 12:00,
15-03-07 11:00,
15-03-07 10:00,
15-03-07 09:00,
15-03-07 08:00,216
15-03-07 07:00,205
15-03-07 06:00,163
15-03-07 05:00,90
15-03-07 04:00,34
15-03-07 03:00,26
15-03-07 02:00,46
15-03-07 01:00,30
15-03-07 00:00,38
14-03-07 23:00,46
14-03-07 22:00,46
14-03-07 21:00,55
14-03-07 20:00,48
14-03-07 19:00,85
14-03-07 18:00,63
14-03-07 17:00,62
14-03-07 16:00,60
14-03-07 15:00,48
14-03-07 14:00,
14-03-07 13:00,
14-03-07 12:00,55
14-03-07 11:00,54
14-03-07 10:00,62
14-03-07 09:00,66
14-03-07 08:00,89
14-03-07 07:00,47
14-03-07 06:00,26
14-03-07 05:00,12
14-03-07 04:00,5
14-03-07 03:00,9
14-03-07 02:00,11
14-03-07 01:00,34
14-03-07 00:00,85
13-03-07 23:00,135
13-03-07 22:00,148
13-03-07 21:00,78
13-03-07 20:00,117
13-03-07 19:00,198
13-03-07 18:00,75
13-03-07 17:00,92
13-03-07 16:00,96
13-03-07 15:00,64
13-03-07 14:00,57
13-03-07 13:00,69
13-03-07 12:00,71
13-03-07 11:00,111
13-03-07 10:00,118
13-03-07 09:00,113
13-03-07 08:00,126
13-03-07 07:00,151
13-03-07 06:00,33
13-03-07 05:00,18
13-03-07 04:00,7
13-03-07 03:00,8
13-03-07 02:00,10
13-03-07 01:00,8
13-03-07 00:00,19
12-03-07 23:00,91
12-03-07 22:00,162
12-03-07 21:00,147
12-03-07 20:00,182
12-03-07 19:00,239
12-03-07 18:00,184
12-03-07 17:00,78
12-03-07 16:00,95
12-03-07 15:00,83
12-03-07 14:00,68
12-03-07 13:00,95
12-03-07 12:00,88
12-03-07 11:00,106
12-03-07 10:00,190
12-03-07 09:00,226
12-03-07 08:00,266
12-03-07 07:00,163
12-03-07 06:00,126
12-03-07 05:00,67
12-03-07 04:00,33
12-03-07 03:00,19
12-03-07 02:00,12
12-03-07 01:00,48
12-03-07 00:00,92
11-03-07 23:00,116
11-03-07 22:00,119
11-03-07 21:00,116
11-03-07 20:00,123
11-03-07 19:00,54
11-03-07 18:00,53
11-03-07 17:00,24
11-03-07 16:00,25
11-03-07 15:00,23
11-03-07 14:00,33
11-03-07 13:00,25
11-03-07 12:00,24
11-03-07 11:00,27
11-03-07 10:00,38
11-03-07 09:00,38
11-03-07 08:00,26
11-03-07 07:00,34
11-03-07 06:00,9
11-03-07 05:00,11
11-03-07 04:00,15
11-03-07 03:00,26
11-03-07 02:00,40
11-03-07 01:00,30
11-03-07 00:00,42
10-03-07 23:00,62
10-03-07 22:00,55
10-03-07 21:00,61
10-03-07 20:00,72
10-03-07 19:00,99
10-03-07 18:00,71
10-03-07 17:00,39
10-03-07 16:00,32
10-03-07 15:00,24
10-03-07 14:00,30
10-03-07 13:00,29
10-03-07 12:00,28
10-03-07 11:00,28
10-03-07 10:00,27
10-03-07 09:00,27
10-03-07 08:00,17
10-03-07 07:00,25
10-03-07 06:00,11
10-03-07 05:00,6
10-03-07 04:00,19
10-03-07 03:00,19
10-03-07 02:00,25
10-03-07 01:00,23
10-03-07 00:00,30
09-03-07 23:00,57
09-03-07 22:00,65
09-03-07 21:00,69
09-03-07 20:00,103
09-03-07 19:00,176
09-03-07 18:00,192
09-03-07 17:00,92
09-03-07 16:00,92
09-03-07 15:00,86
09-03-07 14:00,66
09-03-07 13:00,86
09-03-07 12:00,111
09-03-07 11:00,169
09-03-07 10:00,179
09-03-07 09:00,166
09-03-07 08:00,183
09-03-07 07:00,183
09-03-07 06:00,130
09-03-07 05:00,51
09-03-07 04:00,21
09-03-07 03:00,23
09-03-07 02:00,24
09-03-07 01:00,23
09-03-07 00:00,41
08-03-07 23:00,43
08-03-07 22:00,40
08-03-07 21:00,49
08-03-07 20:00,43
08-03-07 19:00,40
08-03-07 18:00,57
08-03-07 17:00,57
08-03-07 16:00,67
08-03-07 15:00,57
08-03-07 14:00,60
08-03-07 13:00,52
08-03-07 12:00,71
08-03-07 11:00,68
08-03-07 10:00,88
08-03-07 09:00,142
08-03-07 08:00,213
08-03-07 07:00,128
08-03-07 06:00,48
08-03-07 05:00,16
08-03-07 04:00,11
08-03-07 03:00,11
08-03-07 02:00,15
08-03-07 01:00,64
08-03-07 00:00,52
07-03-07 23:00,50
07-03-07 22:00,38
07-03-07 21:00,85
07-03-07 20:00,145
07-03-07 19:00,106
07-03-07 18:00,153
07-03-07 17:00,290
07-03-07 16:00,167
07-03-07 15:00,110
07-03-07 14:00,95
07-03-07 13:00,101
07-03-07 12:00,72
07-03-07 11:00,82
07-03-07 10:00,56
07-03-07 09:00,67
07-03-07 08:00,75
07-03-07 07:00,37
07-03-07 06:00,22
07-03-07 05:00,11
07-03-07 04:00,5
07-03-07 03:00,4
07-03-07 02:00,3
07-03-07 01:00,8
07-03-07 00:00,13
06-03-07 23:00,22
06-03-07 22:00,25
06-03-07 21:00,78
06-03-07 20:00,147
06-03-07 19:00,167
06-03-07 18:00,156
06-03-07 17:00,89
06-03-07 16:00,121
06-03-07 15:00,99
06-03-07 14:00,
06-03-07 13:00,
06-03-07 12:00,
06-03-07 11:00,
06-03-07 10:00,119
06-03-07 09:00,120
06-03-07 08:00,105
06-03-07 07:00,143
06-03-07 06:00,59
06-03-07 05:00,17
06-03-07 04:00,13
06-03-07 03:00,29
06-03-07 02:00,18
06-03-07 01:00,28
06-03-07 00:00,29
05-03-07 23:00,33
05-03-07 22:00,37
05-03-07 21:00,57
05-03-07 20:00,80
05-03-07 19:00,107
05-03-07 18:00,151
05-03-07 17:00,166
05-03-07 16:00,225
05-03-07 15:00,158
05-03-07 14:00,79
05-03-07 13:00,85
05-03-07 12:00,73
05-03-07 11:00,55
05-03-07 10:00,50
05-03-07 09:00,45
05-03-07 08:00,52
05-03-07 07:00,33
05-03-07 06:00,15
05-03-07 05:00,12
05-03-07 04:00,9
05-03-07 03:00,4
05-03-07 02:00,5
05-03-07 01:00,5
05-03-07 00:00,16
04-03-07 23:00,18
04-03-07 22:00,14
04-03-07 21:00,31
04-03-07 20:00,57
04-03-07 19:00,107
04-03-07 18:00,87
04-03-07 17:00,81
04-03-07 16:00,79
04-03-07 15:00,43
04-03-07 14:00,35
04-03-07 13:00,30
04-03-07 12:00,34
04-03-07 11:00,27
04-03-07 10:00,21
04-03-07 09:00,23
04-03-07 08:00,22
04-03-07 07:00,15
04-03-07 06:00,9
04-03-07 05:00,12
04-03-07 04:00,6
04-03-07 03:00,6
04-03-07 02:00,6
04-03-07 01:00,12
04-03-07 00:00,19
03-03-07 23:00,14
03-03-07 22:00,11
