Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2004-08-01,01:00,,,1,16,79,,,,
2004-08-01,02:00,,,1,14,70,,,,
2004-08-01,03:00,,,1,14,65,,,,
2004-08-01,04:00,,,1,13,66,,,,
2004-08-01,05:00,,,1,13,67,,,,
2004-08-01,06:00,,,1,13,52,,,,
2004-08-01,07:00,,,2,15,41,,,,
2004-08-01,08:00,,,2,13,73,,,,
2004-08-01,09:00,,,1,12,94,,,,
2004-08-01,10:00,,,1,10,110,,,,
2004-08-01,11:00,,,1,7,127,,,,
2004-08-01,12:00,,,1,6,120,,,,
2004-08-01,13:00,,,1,5,134,,,,
2004-08-01,14:00,,,1,5,137,,,,
2004-08-01,15:00,,,1,5,135,,,,
2004-08-01,16:00,,,1,6,133,,,,
2004-08-01,17:00,,,2,15,127,,,,
2004-08-01,18:00,,,2,14,119,,,,
2004-08-01,19:00,,,1,14,115,,,,
2004-08-01,20:00,,,3,20,95,,,,
2004-08-01,21:00,,,1,19,77,,,,
2004-08-01,22:00,,,1,26,59,,,,
2004-08-01,23:00,,,1,31,42,,,,
2004-08-02,00:00,,,2,29,29,,,,
2004-08-02,01:00,,,1,18,31,,,,
2004-08-02,02:00,,,1,21,20,,,,
2004-08-02,03:00,,,1,20,15,,,,
2004-08-02,04:00,,,2,21,16,,,,
2004-08-02,05:00,,,4,24,13,,,,
2004-08-02,06:00,,,14,30,10,,,,
2004-08-02,07:00,,,23,38,17,,,,
2004-08-02,08:00,,,21,38,26,,,,
2004-08-02,09:00,,,18,34,45,,,,
2004-08-02,10:00,,,12,24,70,,,,
2004-08-02,11:00,,,7,19,90,,,,
2004-08-02,12:00,,,6,15,95,,,,
2004-08-02,13:00,,,11,19,97,,,,
2004-08-02,14:00,,,8,18,98,,,,
2004-08-02,15:00,,,8,18,84,,,,
2004-08-02,16:00,,,6,16,91,,,,
2004-08-02,17:00,,,5,18,98,,,,
2004-08-02,18:00,,,7,17,102,,,,
2004-08-02,19:00,,,2,16,99,,,,
2004-08-02,20:00,,,7,31,77,,,,
2004-08-02,21:00,,,2,32,57,,,,
2004-08-02,22:00,,,2,39,28,,,,
2004-08-02,23:00,,,2,28,26,,,,
2004-08-03,00:00,,,1,20,26,,,,
2004-08-03,01:00,,,1,16,24,,,,
2004-08-03,02:00,,,1,16,23,,,,
2004-08-03,03:00,,,1,17,25,,,,
2004-08-03,04:00,,,1,20,19,,,,
2004-08-03,05:00,,,4,28,6,,,,
2004-08-03,06:00,,,19,29,12,,,,
2004-08-03,07:00,,,35,37,13,,,,
2004-08-03,08:00,,,27,36,20,,,,
2004-08-03,09:00,,,19,33,35,,,,
2004-08-03,10:00,,,12,26,60,,,,
2004-08-03,11:00,,,11,21,76,,,,
2004-08-03,12:00,,,7,18,88,,,,
2004-08-03,13:00,,,12,20,96,,,,
2004-08-03,14:00,,,7,15,105,,,,
2004-08-03,15:00,,,9,19,105,,,,
2004-08-03,16:00,,,6,16,110,,,,
2004-08-03,17:00,,,4,12,115,,,,
2004-08-03,18:00,,,3,14,120,,,,
2004-08-03,19:00,,,1,14,115,,,,
2004-08-03,20:00,,,1,21,92,,,,
2004-08-03,21:00,,,4,38,55,,,,
2004-08-03,22:00,,,1,39,35,,,,
2004-08-03,23:00,,,2,42,23,,,,
2004-08-04,00:00,,,1,28,24,,,,
2004-08-04,01:00,,,1,20,24,,,,
2004-08-04,02:00,,,1,24,18,,,,
2004-08-04,03:00,,,1,20,26,,,,
2004-08-04,04:00,,,1,14,34,,,,
2004-08-04,05:00,,,2,20,23,,,,
2004-08-04,06:00,,,19,34,12,,,,
2004-08-04,07:00,,,18,32,19,,,,
2004-08-04,08:00,,,24,37,19,,,,
2004-08-04,09:00,,,21,39,31,,,,
2004-08-04,10:00,,,12,31,65,,,,
2004-08-04,11:00,,,4,16,106,,,,
2004-08-04,12:00,,,7,20,109,,,,
2004-08-04,16:00,,,1,9,147,,,,
2004-08-04,17:00,,,1,10,150,,,,
2004-08-04,18:00,,,1,11,141,,,,
2004-08-04,19:00,,,1,19,122,,,,
2004-08-04,20:00,,,1,28,100,,,,
2004-08-04,21:00,,,3,35,79,,,,
2004-08-04,22:00,,,3,41,50,,,,
2004-08-04,23:00,,,3,36,41,,,,
2004-08-05,00:00,,,1,30,30,,,,
2004-08-05,01:00,,,1,37,16,,,,
2004-08-05,02:00,,,1,34,11,,,,
2004-08-05,03:00,,,1,27,9,,,,
2004-08-05,04:00,,,4,29,4,,,,
2004-08-05,05:00,,,23,33,1,,,,
2004-08-05,06:00,,,48,38,2,,,,
2004-08-05,07:00,,,34,33,8,,,,
2004-08-05,08:00,,,24,38,16,,,,
2004-08-05,09:00,,,21,44,27,,,,
2004-08-05,10:00,,,5,24,76,,,,
2004-08-05,11:00,,,2,12,106,,,,
2004-08-05,12:00,,,1,9,117,,,,
2004-08-05,13:00,,,1,8,120,,,,
2004-08-05,14:00,,,1,9,125,,,,
2004-08-05,15:00,,,1,9,127,,,,
2004-08-05,16:00,,,2,10,125,,,,
2004-08-05,17:00,,,1,10,127,,,,
2004-08-05,18:00,,,1,11,123,,,,
2004-08-05,19:00,,,1,14,115,,,,
2004-08-05,20:00,,,1,20,99,,,,
2004-08-05,21:00,,,1,26,83,,,,
2004-08-05,22:00,,,1,28,67,,,,
2004-08-05,23:00,,,1,26,49,,,,
2004-08-06,00:00,,,4,30,41,,,,
2004-08-06,01:00,,,1,17,65,,,,
2004-08-06,02:00,,,1,16,54,,,,
2004-08-06,03:00,,,1,24,40,,,,
2004-08-06,04:00,,,1,30,36,,,,
2004-08-06,05:00,,,4,39,27,,,,
2004-08-06,06:00,,,17,47,18,,,,
2004-08-06,07:00,,,24,51,16,,,,
2004-08-06,08:00,,,17,38,30,,,,
2004-08-06,09:00,,,11,27,60,,,,
2004-08-06,10:00,,,2,15,88,,,,
