Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
30-11-00,
29-11-00,16.36
28-11-00,
27-11-00,9.54
26-11-00,
25-11-00,22.24
24-11-00,
23-11-00,25.13
22-11-00,
21-11-00,29.92
20-11-00,
19-11-00,10.89
18-11-00,
17-11-00,33.90
16-11-00,
15-11-00,14.93
14-11-00,
13-11-00,24.07
12-11-00,
11-11-00,10.50
10-11-00,
09-11-00,8.33
08-11-00,
07-11-00,18.39
06-11-00,
05-11-00,11.88
04-11-00,
03-11-00,21.10
02-11-00,
01-11-00,6.93

