Datum Zeit,Borna PM10
,µg/m³
30-11-00,33
29-11-00,41
28-11-00,20
27-11-00,21
26-11-00,15
25-11-00,25
24-11-00,34
23-11-00,36
22-11-00,17
21-11-00,33
20-11-00,27
19-11-00,14
18-11-00,18
17-11-00,32
16-11-00,30
15-11-00,23
14-11-00,31
13-11-00,30
12-11-00,15
11-11-00,13
10-11-00,16
09-11-00,17
08-11-00,18
07-11-00,26
06-11-00,17
05-11-00,12
04-11-00,13
03-11-00,21
02-11-00,13
01-11-00,11

